       Step     Time          Energy         fmax
GPMin:    0 16:09:18       -8.727713        1.7561
GPMin:    1 16:12:03       -8.748339        0.3092
GPMin:    2 16:12:12       -8.748944        0.0420
GPMin:    3 16:12:16       -8.748955        0.0251
GPMin:    4 16:12:20       -8.748958        0.0188
GPMin:    5 16:12:23       -8.748959        0.0101
GPMin:    6 16:12:26       -8.748959        0.0143
GPMin:    7 16:12:30       -8.748960        0.0081
