       Step     Time          Energy         fmax
GPMin:    0 13:25:26       -4.699307        0.0869
GPMin:    1 13:25:34       -4.707358        0.0597
GPMin:    2 13:25:44       -4.707739        0.0288
GPMin:    3 13:25:48       -4.711389        0.0242
GPMin:    4 13:25:59       -4.712242        0.0059
GPMin:    5 13:26:02       -4.712280        0.0040
GPMin:    6 13:26:09       -4.712405        0.0014
GPMin:    7 13:26:11       -4.712407        0.0011
GPMin:    8 13:26:18       -4.712415        0.0006
