Time (ps), Instantaneous temperature (K), Running average temperature (K), Target temperature (K), Total energy (eV), Potential energy (eV), Kinetic energy (eV)
0.0005, 21.4, 21.4, 350.0, -320.1526, -320.3521, 0.1995
0.001, 72.8, 47.099999999999994, 350.0, -320.1688, -320.8462, 0.6774
0.0015, 127.6, 73.93333333333332, 350.0, -320.1775, -321.3652, 1.1877
0.002, 165.9, 96.925, 350.0, -320.1752, -321.7192, 1.5439
0.0025, 181.2, 113.78, 350.0, -320.1653, -321.8514, 1.6861
0.003, 177.7, 124.43333333333332, 350.0, -320.1512, -321.8051, 1.6539
0.0035, 165.6, 130.31428571428572, 350.0, -320.1359, -321.6772, 1.5413
0.004, 156.4, 133.575, 350.0, -320.1213, -321.5772, 1.4559
0.0045, 159.7, 136.47777777777776, 350.0, -320.1086, -321.5946, 1.486
0.005, 180.1, 140.83999999999997, 350.0, -320.0978, -321.7739, 1.676
0.0055, 216.6, 147.72727272727272, 350.0, -320.087, -322.1033, 2.0163
0.006, 263.3, 157.35833333333332, 350.0, -320.0736, -322.5239, 2.4503
0.0065, 310.9, 169.16923076923075, 350.0, -320.0568, -322.9505, 2.8937
0.007, 349.8, 182.07142857142858, 350.0, -320.0353, -323.2906, 3.2553
0.0075, 371.8, 194.72, 350.0, -320.0089, -323.4695, 3.4606
0.008, 373.8, 205.91250000000002, 350.0, -319.9771, -323.4562, 3.4791
0.0085, 360.9, 215.0294117647059, 350.0, -319.9387, -323.2976, 3.3589
0.009, 349.1, 222.4777777777778, 350.0, -319.8981, -323.1468, 3.2487
0.0095, 357.8, 229.60000000000002, 350.0, -319.8652, -323.1953, 3.3301
0.01, 394.0, 237.82000000000002, 350.0, -319.8446, -323.5113, 3.6666
0.0105, 445.0, 247.6857142857143, 350.0, -319.8243, -323.9661, 4.1417
0.011, 491.8, 258.7818181818182, 350.0, -319.7956, -324.3724, 4.5767
0.0115, 522.5, 270.24782608695654, 350.0, -319.7609, -324.624, 4.8631
0.012, 535.8, 281.31250000000006, 350.0, -319.7241, -324.7106, 4.9865
0.0125, 536.9, 291.536, 350.0, -319.6879, -324.6843, 4.9964
0.013, 534.0, 300.8615384615385, 350.0, -319.6565, -324.6263, 4.9698
0.0135, 535.1, 309.537037037037, 350.0, -319.6291, -324.6091, 4.98
0.014, 546.0, 317.98214285714283, 350.0, -319.6074, -324.6886, 5.0813
0.0145, 568.7, 326.6275862068966, 350.0, -319.5914, -324.8843, 5.2929
0.015, 600.7, 335.7633333333334, 350.0, -319.5811, -325.1713, 5.5902
0.0155, 636.0, 345.44838709677424, 350.0, -319.5759, -325.4947, 5.9188
0.016, 667.3, 355.50625, 350.0, -319.5763, -325.7866, 6.2102
0.0165, 687.6, 365.569696969697, 350.0, -319.5837, -325.9828, 6.3991
0.017, 691.8, 375.16470588235296, 350.0, -319.5969, -326.035, 6.4381
0.0175, 678.9, 383.84285714285716, 350.0, -319.6133, -325.932, 6.3187
0.018, 654.5, 391.3611111111111, 350.0, -319.6328, -325.7245, 6.0917
0.0185, 630.6, 397.82702702702704, 350.0, -319.6559, -325.5248, 5.8689
0.019, 621.2, 403.70526315789476, 350.0, -319.6886, -325.4697, 5.781
0.0195, 631.5, 409.54615384615386, 350.0, -319.7373, -325.6142, 5.8769
0.02, 652.4, 415.6175, 350.0, -319.7962, -325.8676, 6.0715
0.0205, 669.0, 421.79756097560977, 350.0, -319.86, -326.0864, 6.2264
0.021, 672.7, 427.7714285714286, 350.0, -319.9254, -326.1857, 6.2603
0.0215, 663.7, 433.25813953488375, 350.0, -319.9943, -326.1713, 6.1769
0.022, 647.9, 438.13636363636374, 350.0, -320.0688, -326.0988, 6.03
0.0225, 632.2, 442.448888888889, 350.0, -320.1488, -326.0329, 5.8841
0.023, 621.9, 446.35000000000014, 350.0, -320.2355, -326.0236, 5.7881
0.0235, 619.2, 450.0276595744682, 350.0, -320.3283, -326.0909, 5.7625
0.024, 623.2, 453.6354166666668, 350.0, -320.4283, -326.2278, 5.7995
0.0245, 630.6, 457.24693877551033, 350.0, -320.5354, -326.4041, 5.8688
0.025, 637.4, 460.85000000000014, 350.0, -320.6494, -326.5817, 5.9324
0.0255, 640.2, 464.36666666666684, 350.0, -320.7704, -326.7282, 5.9578
0.026, 636.5, 467.67692307692323, 350.0, -320.8961, -326.82, 5.9239
0.0265, 626.2, 470.667924528302, 350.0, -321.0254, -326.8537, 5.8283
0.027, 610.7, 473.2611111111113, 350.0, -321.1585, -326.8421, 5.6836
0.0275, 591.2, 475.40545454545475, 350.0, -321.2938, -326.7962, 5.5024
0.028, 568.3, 477.06428571428586, 350.0, -321.4282, -326.7169, 5.2887
0.0285, 543.0, 478.22105263157914, 350.0, -321.56, -326.6134, 5.0534
0.029, 518.7, 478.91896551724153, 350.0, -321.6881, -326.5156, 4.8275
0.0295, 500.3, 479.28135593220355, 350.0, -321.8149, -326.4709, 4.656
0.03, 489.4, 479.45000000000016, 350.0, -321.9455, -326.5, 4.5545
0.0305, 481.4, 479.48196721311496, 350.0, -322.0767, -326.5572, 4.4805
0.031, 470.4, 479.33548387096795, 350.0, -322.2045, -326.5824, 4.3779
0.0315, 454.7, 478.9444444444447, 350.0, -322.3279, -326.5598, 4.2319
0.032, 437.3, 478.2937500000002, 350.0, -322.4475, -326.5169, 4.0694
0.0325, 422.3, 477.4323076923079, 350.0, -322.5649, -326.4952, 3.9303
0.033, 412.8, 476.4530303030305, 350.0, -322.6815, -326.5232, 3.8417
0.0335, 408.9, 475.4447761194032, 350.0, -322.799, -326.6045, 3.8055
0.034, 408.5, 474.46029411764727, 350.0, -322.917, -326.7185, 3.8016
0.0345, 408.6, 473.50579710144945, 350.0, -323.0358, -326.8387, 3.8029
0.035, 407.0, 472.55571428571443, 350.0, -323.1546, -326.9421, 3.7875
0.0355, 402.4, 471.56760563380294, 350.0, -323.2723, -327.0173, 3.7449
0.036, 395.5, 470.51111111111123, 350.0, -323.3883, -327.0693, 3.6809
0.0365, 387.9, 469.3794520547947, 350.0, -323.5035, -327.1134, 3.61
0.037, 380.5, 468.1783783783785, 350.0, -323.6182, -327.1599, 3.5417
0.0375, 372.8, 466.90666666666687, 350.0, -323.7315, -327.2006, 3.4691
0.038, 362.5, 465.5328947368423, 350.0, -323.8425, -327.2158, 3.3733
0.0385, 348.4, 464.01168831168854, 350.0, -323.9489, -327.1917, 3.2428
0.039, 332.0, 462.31923076923096, 350.0, -324.0485, -327.138, 3.0894
0.0395, 316.6, 460.47468354430396, 350.0, -324.1434, -327.0903, 2.9469
0.04, 305.8, 458.5412500000002, 350.0, -324.2358, -327.0822, 2.8465
0.0405, 299.9, 456.58271604938295, 350.0, -324.3271, -327.1182, 2.7911
0.041, 296.5, 454.63048780487827, 350.0, -324.4165, -327.1761, 2.7597
0.0415, 293.5, 452.68915662650625, 350.0, -324.5032, -327.2342, 2.7311
0.042, 289.9, 450.75119047619074, 350.0, -324.5879, -327.2862, 2.6982
0.0425, 286.3, 448.8164705882356, 350.0, -324.671, -327.3352, 2.6642
0.043, 283.0, 446.8883720930235, 350.0, -324.7527, -327.3869, 2.6342
0.0435, 280.4, 444.97471264367846, 350.0, -324.8333, -327.443, 2.6098
0.044, 278.2, 443.0795454545457, 350.0, -324.9129, -327.5016, 2.5887
0.0445, 276.0, 441.2022471910115, 350.0, -324.9905, -327.5589, 2.5683
0.045, 273.9, 439.3433333333336, 350.0, -325.0671, -327.6162, 2.5491
0.0455, 272.3, 437.5076923076926, 350.0, -325.1426, -327.6765, 2.5339
0.046, 271.6, 435.7043478260872, 350.0, -325.2167, -327.7444, 2.5277
0.0465, 272.2, 433.94623655914, 350.0, -325.2909, -327.8244, 2.5336
0.047, 273.8, 432.2425531914896, 350.0, -325.365, -327.9132, 2.5481
0.0475, 275.3, 430.59052631578976, 350.0, -325.4392, -328.0016, 2.5623
0.048, 275.4, 428.97395833333366, 350.0, -325.5134, -328.0764, 2.5629
0.0485, 272.5, 427.36082474226833, 350.0, -325.5864, -328.1224, 2.536
0.049, 265.7, 425.71122448979617, 350.0, -325.6565, -328.1292, 2.4726
0.0495, 255.2, 423.9888888888891, 350.0, -325.7228, -328.0979, 2.3751
0.05, 242.8, 422.17700000000025, 350.0, -325.7844, -328.044, 2.2597
0.0505, 231.4, 420.2881188118815, 350.0, -325.8421, -327.9953, 2.1532
0.051, 223.6, 418.35980392156887, 350.0, -325.8975, -327.9787, 2.0812
0.0515, 220.5, 416.43883495145656, 350.0, -325.9524, -328.0046, 2.0522
0.052, 220.5, 414.5548076923079, 350.0, -326.0065, -328.0591, 2.0525
0.0525, 221.2, 412.71333333333354, 350.0, -326.0595, -328.1184, 2.0589
0.053, 220.7, 410.901886792453, 350.0, -326.1108, -328.1644, 2.0536
0.0535, 218.3, 409.10186915887874, 350.0, -326.1602, -328.1918, 2.0316
0.054, 214.7, 407.30185185185206, 350.0, -326.2076, -328.2053, 1.9978
0.0545, 210.7, 405.4981651376148, 350.0, -326.2531, -328.2142, 1.9611
0.055, 207.5, 403.698181818182, 350.0, -326.297, -328.2286, 1.9316
0.0555, 206.0, 401.9171171171173, 350.0, -326.3399, -328.2568, 1.917
0.056, 206.4, 400.17142857142875, 350.0, -326.3821, -328.3026, 1.9206
0.0565, 208.5, 398.4752212389382, 350.0, -326.4238, -328.3644, 1.9406
0.057, 211.8, 396.8377192982458, 350.0, -326.4654, -328.4363, 1.9709
0.0575, 215.2, 395.2582608695654, 350.0, -326.5066, -328.5092, 2.0026
0.058, 217.7, 393.7275862068967, 350.0, -326.5477, -328.5738, 2.0261
0.0585, 218.4, 392.22905982905996, 350.0, -326.588, -328.6204, 2.0325
0.059, 216.5, 390.7398305084747, 350.0, -326.627, -328.642, 2.0151
0.0595, 211.9, 389.23697478991613, 350.0, -326.6639, -328.6359, 1.9719
0.06, 205.1, 387.70250000000016, 350.0, -326.6984, -328.6076, 1.9092
0.0605, 198.0, 386.1347107438018, 350.0, -326.7302, -328.5726, 1.8423
0.061, 192.5, 384.5475409836067, 350.0, -326.7605, -328.552, 1.7916
0.0615, 190.2, 382.9674796747969, 350.0, -326.7902, -328.5601, 1.7699
0.062, 190.7, 381.41693548387104, 350.0, -326.8195, -328.5945, 1.775
0.0625, 192.6, 379.9064000000001, 350.0, -326.8479, -328.6407, 1.7928
0.063, 194.3, 378.43333333333345, 350.0, -326.8752, -328.6838, 1.8086
0.0635, 195.1, 376.98976377952766, 350.0, -326.9009, -328.7165, 1.8156
0.064, 195.0, 375.5679687500001, 350.0, -326.9258, -328.7408, 1.815
0.0645, 194.7, 374.1658914728683, 350.0, -326.9495, -328.7615, 1.812
0.065, 194.7, 372.78538461538466, 350.0, -326.9723, -328.7845, 1.8121
0.0655, 195.4, 371.43129770992374, 350.0, -326.9942, -328.8126, 1.8183
0.066, 196.9, 370.109090909091, 350.0, -327.0156, -328.8478, 1.8322
0.0665, 199.2, 368.824060150376, 350.0, -327.0361, -328.8904, 1.8543
0.067, 202.5, 367.5828358208956, 350.0, -327.0561, -328.9409, 1.8847
0.0675, 206.6, 366.3903703703704, 350.0, -327.0757, -328.9986, 1.9229
0.068, 211.3, 365.25000000000006, 350.0, -327.0947, -329.061, 1.9663
0.0685, 216.0, 364.16058394160586, 350.0, -327.1136, -329.1243, 2.0107
0.069, 220.1, 363.11666666666673, 350.0, -327.1322, -329.1805, 2.0482
0.0695, 222.3, 362.10359712230223, 350.0, -327.1498, -329.2187, 2.0689
0.07, 222.0, 361.1028571428572, 350.0, -327.1659, -329.2315, 2.0657
0.0705, 219.2, 360.09645390070926, 350.0, -327.1806, -329.2208, 2.0403
0.071, 215.3, 359.07676056338033, 350.0, -327.1934, -329.1975, 2.0042
0.0715, 212.1, 358.0489510489511, 350.0, -327.2053, -329.1792, 1.9739
0.072, 210.9, 357.0270833333334, 350.0, -327.2171, -329.1796, 1.9625
0.0725, 211.8, 356.0255172413794, 350.0, -327.2286, -329.1999, 1.9713
0.073, 214.0, 355.0527397260275, 350.0, -327.2391, -329.2306, 1.9915
0.0735, 216.2, 354.1081632653062, 350.0, -327.2488, -329.2608, 2.012
0.074, 217.7, 353.1864864864865, 350.0, -327.2569, -329.2828, 2.0259
0.0745, 218.3, 352.28120805369133, 350.0, -327.2641, -329.2961, 2.032
0.075, 218.3, 351.3880000000001, 350.0, -327.2706, -329.3023, 2.0317
0.0755, 217.9, 350.50397350993387, 350.0, -327.2756, -329.3034, 2.0278
0.076, 217.6, 349.629605263158, 350.0, -327.2798, -329.3054, 2.0255
0.0765, 218.2, 348.77058823529416, 350.0, -327.2833, -329.3145, 2.0311
0.077, 220.2, 347.9357142857143, 350.0, -327.2858, -329.335, 2.0492
0.0775, 223.8, 347.13483870967747, 350.0, -327.2878, -329.3707, 2.0829
0.078, 229.0, 346.3775641025642, 350.0, -327.2891, -329.4205, 2.1314
0.0785, 235.1, 345.66878980891727, 350.0, -327.2901, -329.4778, 2.1877
0.079, 240.7, 345.00443037974685, 350.0, -327.2903, -329.5306, 2.2403
0.0795, 244.5, 344.3723270440252, 350.0, -327.2893, -329.5644, 2.2751
0.08, 245.2, 343.7525, 350.0, -327.287, -329.5691, 2.2821
0.0805, 243.0, 343.1267080745342, 350.0, -327.283, -329.5443, 2.2614
0.081, 239.0, 342.48395061728394, 350.0, -327.278, -329.502, 2.2241
0.0815, 235.2, 341.8257668711656, 350.0, -327.2721, -329.4612, 2.1891
0.082, 233.5, 341.165243902439, 350.0, -327.2662, -329.4394, 2.1732
0.0825, 234.3, 340.51757575757574, 350.0, -327.2601, -329.4407, 2.1806
0.083, 236.9, 339.8933734939759, 350.0, -327.2536, -329.4584, 2.2048
0.0835, 240.0, 339.29520958083833, 350.0, -327.246, -329.4793, 2.2333
0.084, 242.3, 338.71785714285716, 350.0, -327.2369, -329.4921, 2.2552
0.0845, 243.5, 338.1544378698225, 350.0, -327.2266, -329.4926, 2.2661
0.085, 243.7, 337.5988235294118, 350.0, -327.215, -329.4834, 2.2684
0.0855, 243.8, 337.0502923976608, 350.0, -327.2026, -329.4718, 2.2692
0.086, 244.7, 336.5133720930233, 350.0, -327.1893, -329.4666, 2.2773
0.0865, 247.2, 335.9971098265896, 350.0, -327.1754, -329.4761, 2.3007
0.087, 251.7, 335.5126436781609, 350.0, -327.1609, -329.5035, 2.3426
0.0875, 258.2, 335.0708571428571, 350.0, -327.1455, -329.5482, 2.4027
0.088, 266.0, 334.67840909090904, 350.0, -327.129, -329.6044, 2.4754
0.0885, 274.2, 334.3367231638418, 350.0, -327.1117, -329.6639, 2.5522
0.089, 281.8, 334.04157303370783, 350.0, -327.0931, -329.7155, 2.6224
0.0895, 287.4, 333.78100558659213, 350.0, -327.0733, -329.7477, 2.6744
0.09, 290.2, 333.53888888888883, 350.0, -327.0522, -329.7526, 2.7004
0.0905, 290.0, 333.2983425414364, 350.0, -327.03, -329.729, 2.6989
0.091, 287.5, 333.04670329670324, 350.0, -327.007, -329.6829, 2.6759
0.0915, 284.1, 332.77923497267756, 350.0, -326.9835, -329.6277, 2.6442
0.092, 281.4, 332.49999999999994, 350.0, -326.9599, -329.5792, 2.6193
0.0925, 280.7, 332.21999999999997, 350.0, -326.9366, -329.5487, 2.6121
0.093, 281.6, 331.9478494623655, 350.0, -326.9133, -329.5342, 2.6209
0.0935, 283.0, 331.68609625668444, 350.0, -326.8896, -329.5237, 2.6341
0.094, 283.5, 331.42978723404246, 350.0, -326.8646, -329.5029, 2.6383
0.0945, 282.1, 331.168783068783, 350.0, -326.8386, -329.4644, 2.6258
0.095, 279.2, 330.89526315789465, 350.0, -326.8116, -329.4098, 2.5982
0.0955, 275.7, 330.606282722513, 350.0, -326.7843, -329.3501, 2.5658
0.096, 273.3, 330.3078124999999, 350.0, -326.7564, -329.2995, 2.5431
0.0965, 273.0, 330.01088082901543, 350.0, -326.7288, -329.2692, 2.5403
0.097, 275.3, 329.7288659793814, 350.0, -326.7006, -329.2623, 2.5617
0.0975, 279.9, 329.4733333333333, 350.0, -326.672, -329.2768, 2.6049
0.098, 286.0, 329.25153061224484, 350.0, -326.6422, -329.3041, 2.6619
0.0985, 292.5, 329.0649746192893, 350.0, -326.6112, -329.3336, 2.7224
0.099, 298.5, 328.910606060606, 350.0, -326.5783, -329.3564, 2.7781
0.0995, 303.5, 328.7829145728643, 350.0, -326.5444, -329.3686, 2.8242
0.1, 307.3, 328.67549999999994, 350.0, -326.5093, -329.3689, 2.8597
0.1005, 310.1, 328.5830845771144, 350.0, -326.4735, -329.359, 2.8856
0.101, 311.9, 328.50049504950493, 350.0, -326.4368, -329.3397, 2.903
0.1015, 313.1, 328.4246305418719, 350.0, -326.3994, -329.3137, 2.9143
0.102, 314.1, 328.3544117647059, 350.0, -326.3617, -329.2851, 2.9234
0.1025, 315.4, 328.2912195121951, 350.0, -326.3235, -329.2587, 2.9352
0.103, 317.2, 328.2373786407767, 350.0, -326.2851, -329.237, 2.9519
0.1035, 319.3, 328.1942028985507, 350.0, -326.2462, -329.218, 2.9718
0.104, 321.4, 328.16153846153844, 350.0, -326.2069, -329.1978, 2.9909
0.1045, 323.1, 328.1373205741627, 350.0, -326.1667, -329.1739, 3.0072
0.105, 324.6, 328.1204761904762, 350.0, -326.1262, -329.1467, 3.0205
0.1055, 325.9, 328.10995260663503, 350.0, -326.0852, -329.1181, 3.0329
0.106, 327.6, 328.1075471698113, 350.0, -326.044, -329.0931, 3.049
0.1065, 330.2, 328.11737089201876, 350.0, -326.0026, -329.0752, 3.0726
0.107, 333.4, 328.14205607476634, 350.0, -325.961, -329.0639, 3.103
0.1075, 336.9, 328.18279069767436, 350.0, -325.9184, -329.0542, 3.1358
0.108, 340.5, 328.23981481481474, 350.0, -325.8752, -329.0444, 3.1692
0.1085, 344.3, 328.3138248847926, 350.0, -325.8313, -329.0357, 3.2043
0.109, 348.8, 328.4077981651376, 350.0, -325.7867, -329.0327, 3.2461
0.1095, 354.7, 328.5278538812785, 350.0, -325.7415, -329.0426, 3.3011
0.11, 362.5, 328.6822727272727, 350.0, -325.6961, -329.0696, 3.3736
0.1105, 371.8, 328.8773755656108, 350.0, -325.6504, -329.111, 3.4606
0.111, 381.5, 329.1144144144144, 350.0, -325.6043, -329.1546, 3.5503
0.1115, 389.4, 329.38475336322864, 350.0, -325.5575, -329.1814, 3.6239
0.112, 393.7, 329.67187499999994, 350.0, -325.51, -329.1736, 3.6636
0.1125, 393.2, 329.95422222222214, 350.0, -325.4623, -329.1218, 3.6595
0.113, 388.5, 330.2132743362831, 350.0, -325.414, -329.0297, 3.6156
0.1135, 381.4, 330.4387665198237, 350.0, -325.3669, -328.9168, 3.5499
0.114, 374.9, 330.63377192982443, 350.0, -325.3205, -328.8094, 3.4888
0.1145, 371.6, 330.8126637554584, 350.0, -325.2766, -328.7351, 3.4585
0.115, 372.9, 330.9956521739129, 350.0, -325.2344, -328.7048, 3.4704
0.1155, 377.7, 331.19783549783534, 350.0, -325.1931, -328.708, 3.5149
0.116, 383.5, 331.4232758620688, 350.0, -325.1515, -328.7207, 3.5692
0.1165, 387.9, 331.6656652360513, 350.0, -325.109, -328.7192, 3.6101
0.117, 389.4, 331.91239316239296, 350.0, -325.0662, -328.6901, 3.6239
0.1175, 388.0, 332.15106382978706, 350.0, -325.023, -328.6338, 3.6108
0.118, 384.9, 332.37457627118624, 350.0, -324.9801, -328.5622, 3.5822
0.1185, 382.2, 332.58481012658206, 350.0, -324.938, -328.495, 3.5569
0.119, 382.0, 332.7924369747897, 350.0, -324.8971, -328.4524, 3.5553
0.1195, 385.8, 333.0142259414224, 350.0, -324.8572, -328.4474, 3.5902
0.12, 393.5, 333.2662499999998, 350.0, -324.818, -328.4805, 3.6625
0.1205, 404.2, 333.56058091286286, 350.0, -324.7787, -328.5404, 3.7617
0.121, 416.0, 333.9012396694213, 350.0, -324.7391, -328.6103, 3.8713
0.1215, 427.1, 334.28477366255123, 350.0, -324.699, -328.6738, 3.9748
0.122, 436.3, 334.70286885245883, 350.0, -324.6587, -328.7196, 4.0609
0.1225, 443.2, 335.1457142857141, 350.0, -324.6185, -328.7431, 4.1246
0.123, 447.7, 335.6032520325201, 350.0, -324.579, -328.746, 4.167
0.1235, 450.8, 336.0696356275302, 350.0, -324.5404, -328.7361, 4.1957
0.124, 453.6, 336.5435483870966, 350.0, -324.5035, -328.7249, 4.2214
0.1245, 456.9, 337.0269076305219, 350.0, -324.4681, -328.7205, 4.2524
0.125, 461.2, 337.5235999999998, 350.0, -324.4348, -328.7273, 4.2925
0.1255, 466.1, 338.035856573705, 350.0, -324.4031, -328.7414, 4.3383
0.126, 470.5, 338.5615079365078, 350.0, -324.3735, -328.7525, 4.379
0.1265, 473.0, 339.0928853754939, 350.0, -324.3449, -328.7466, 4.4017
0.127, 472.5, 339.6181102362203, 350.0, -324.3183, -328.7158, 4.3976
0.1275, 469.1, 340.125882352941, 350.0, -324.293, -328.6591, 4.3661
0.128, 463.8, 340.60898437499986, 350.0, -324.2697, -328.5864, 4.3167
0.1285, 458.0, 341.0657587548637, 350.0, -324.2486, -328.5113, 4.2627
0.129, 453.0, 341.4996124031006, 350.0, -324.2294, -328.445, 4.2156
0.1295, 449.7, 341.91737451737436, 350.0, -324.2124, -328.3973, 4.1848
0.13, 448.4, 342.3269230769229, 350.0, -324.198, -328.3713, 4.1732
0.1305, 448.4, 342.7333333333331, 350.0, -324.1856, -328.3589, 4.1733
0.131, 448.4, 343.13664122137385, 350.0, -324.1741, -328.347, 4.1729
0.1315, 447.0, 343.53155893536103, 350.0, -324.1645, -328.3248, 4.1603
0.132, 443.3, 343.9094696969695, 350.0, -324.1555, -328.2812, 4.1257
0.1325, 437.3, 344.26188679245263, 350.0, -324.1478, -328.2172, 4.0695
0.133, 429.8, 344.58345864661635, 350.0, -324.1409, -328.1408, 3.9999
0.1335, 422.4, 344.874906367041, 350.0, -324.1353, -328.0665, 3.9312
0.134, 416.8, 345.1432835820894, 350.0, -324.1311, -328.0099, 3.8788
0.1345, 413.9, 345.3988847583641, 350.0, -324.1286, -327.9809, 3.8523
0.135, 413.8, 345.652222222222, 350.0, -324.128, -327.9792, 3.8512
0.1355, 415.2, 345.9088560885607, 350.0, -324.1284, -327.9922, 3.8638
0.136, 416.4, 346.1680147058821, 350.0, -324.1294, -328.0046, 3.8752
0.1365, 416.4, 346.4252747252745, 350.0, -324.1309, -328.0067, 3.8758
0.137, 415.3, 346.6766423357662, 350.0, -324.1327, -327.9976, 3.865
0.1375, 413.9, 346.92109090909065, 350.0, -324.1353, -327.987, 3.8517
0.138, 413.4, 347.16195652173883, 350.0, -324.1393, -327.9863, 3.847
0.1385, 414.3, 347.4043321299636, 350.0, -324.145, -328.0009, 3.8559
0.139, 416.6, 347.6532374100717, 350.0, -324.1514, -328.029, 3.8775
0.1395, 420.1, 347.91290322580625, 350.0, -324.159, -328.0689, 3.9099
0.14, 424.7, 348.18714285714265, 350.0, -324.1675, -328.1196, 3.9521
0.1405, 430.2, 348.4790035587186, 350.0, -324.1774, -328.1808, 4.0034
0.141, 436.0, 348.7893617021274, 350.0, -324.1894, -328.2475, 4.0581
0.1415, 441.3, 349.1162544169609, 350.0, -324.2023, -328.3089, 4.1066
0.142, 444.8, 349.45316901408427, 350.0, -324.2169, -328.3564, 4.1395
0.1425, 446.2, 349.7926315789471, 350.0, -324.2324, -328.3846, 4.1522
0.143, 445.7, 350.1279720279718, 350.0, -324.2491, -328.3973, 4.1482
0.1435, 444.4, 350.4564459930311, 350.0, -324.2668, -328.4031, 4.1362
0.144, 443.5, 350.77951388888863, 350.0, -324.2862, -328.4133, 4.1271
0.1445, 443.4, 351.09999999999974, 350.0, -324.308, -328.4345, 4.1265
0.145, 444.0, 351.42034482758595, 350.0, -324.3314, -328.4639, 4.1325
0.1455, 444.8, 351.7412371134018, 350.0, -324.3562, -328.4958, 4.1396
0.146, 444.9, 352.0602739726025, 350.0, -324.3822, -328.523, 4.1408
0.1465, 444.3, 352.3750853242318, 350.0, -324.409, -328.5436, 4.1345
0.147, 443.2, 352.6840136054419, 350.0, -324.4377, -328.5625, 4.1248
0.1475, 442.1, 352.98711864406755, 350.0, -324.4675, -328.5819, 4.1144
0.148, 441.1, 353.2847972972971, 350.0, -324.499, -328.6044, 4.1054
0.1485, 440.2, 353.5774410774408, 350.0, -324.5325, -328.6289, 4.0964
0.149, 438.4, 353.8620805369125, 350.0, -324.5673, -328.6473, 4.08
0.1495, 434.9, 354.1331103678927, 350.0, -324.6027, -328.6506, 4.0479
0.15, 429.6, 354.3846666666664, 350.0, -324.6388, -328.6366, 3.9979
0.1505, 422.8, 354.6119601328901, 350.0, -324.6754, -328.6099, 3.9345
0.151, 415.7, 354.81423841059575, 350.0, -324.7117, -328.5809, 3.8692
0.1515, 410.2, 354.99702970297005, 350.0, -324.7492, -328.5665, 3.8173
0.152, 407.1, 355.16842105263134, 350.0, -324.7875, -328.5764, 3.789
0.1525, 406.6, 355.33704918032765, 350.0, -324.8274, -328.6111, 3.7838
0.153, 407.3, 355.5068627450978, 350.0, -324.8682, -328.6589, 3.7907
0.1535, 407.7, 355.67687296416915, 350.0, -324.9099, -328.7041, 3.7942
0.154, 406.4, 355.8415584415582, 350.0, -324.9518, -328.734, 3.7822
0.1545, 402.9, 355.99385113268585, 350.0, -324.9935, -328.7428, 3.7493
0.155, 397.3, 356.1270967741933, 350.0, -325.0353, -328.7327, 3.6974
0.1555, 390.5, 356.23762057877786, 350.0, -325.0772, -328.7116, 3.6344
0.156, 383.7, 356.3256410256408, 350.0, -325.119, -328.6896, 3.5706
0.1565, 377.7, 356.3939297124598, 350.0, -325.1604, -328.6756, 3.5151
0.157, 373.2, 356.4474522292991, 350.0, -325.2023, -328.6756, 3.4733
0.1575, 370.1, 356.49079365079336, 350.0, -325.2445, -328.6886, 3.4441
0.158, 367.8, 356.52658227848076, 350.0, -325.2866, -328.7094, 3.4228
0.1585, 365.7, 356.5555205047316, 350.0, -325.3285, -328.7318, 3.4034
0.159, 363.2, 356.5764150943394, 350.0, -325.3709, -328.7514, 3.3805
0.1595, 360.0, 356.5871473354229, 350.0, -325.4125, -328.763, 3.3505
0.16, 355.9, 356.5849999999997, 350.0, -325.454, -328.7663, 3.3123
0.1605, 351.2, 356.56822429906515, 350.0, -325.4942, -328.763, 3.2689
0.161, 346.9, 356.53819875776367, 350.0, -325.534, -328.7622, 3.2282
0.1615, 343.9, 356.49907120743, 350.0, -325.574, -328.7744, 3.2003
0.162, 343.1, 356.4577160493824, 350.0, -325.6139, -328.8067, 3.1928
0.1625, 344.5, 356.42092307692275, 350.0, -325.6544, -328.8605, 3.206
0.163, 347.2, 356.3926380368095, 350.0, -325.6957, -328.9266, 3.231
0.1635, 349.4, 356.3712538226296, 350.0, -325.7373, -328.9893, 3.252
0.164, 349.7, 356.350914634146, 350.0, -325.7783, -329.0332, 3.2549
0.1645, 347.7, 356.3246200607899, 350.0, -325.8187, -329.0545, 3.2358
0.165, 343.8, 356.28666666666635, 350.0, -325.8584, -329.0584, 3.2
0.1655, 339.4, 356.23564954682746, 350.0, -325.8973, -329.0561, 3.1588
0.166, 335.7, 356.17379518072255, 350.0, -325.9364, -329.0608, 3.1244
0.1665, 333.5, 356.10570570570536, 350.0, -325.9751, -329.0789, 3.1037
0.167, 332.6, 356.03532934131704, 350.0, -326.0145, -329.1101, 3.0956
0.1675, 332.3, 355.96447761193997, 350.0, -326.053, -329.1459, 3.0928
0.168, 331.7, 355.89226190476154, 350.0, -326.0918, -329.1789, 3.0871
0.1685, 329.9, 355.8151335311569, 350.0, -326.1301, -329.2008, 3.0707
0.169, 326.5, 355.7284023668636, 350.0, -326.1677, -329.2061, 3.0383
0.1695, 321.0, 355.62595870206457, 350.0, -326.2043, -329.1916, 2.9873
