       Step     Time          Energy         fmax
GPMin:    0 21:03:43     -186.972507        3.7971
GPMin:    1 21:06:22     -188.241941        2.1952
GPMin:    2 21:09:03     -188.401143        1.2649
GPMin:    3 21:11:14     -188.449825        0.2454
GPMin:    4 21:13:54     -188.667503        2.1675
GPMin:    5 21:19:22     -188.882359        0.8575
GPMin:    6 21:25:11     -188.908252        0.4270
GPMin:    7 21:31:49     -188.913056        0.0542
