Radial distance r (a.u.), Calculated helium wavefunction
1.135, 0.17823396302355887
1.1400000000000001, 0.176857964220492
1.145, 0.17549374716197863
1.1500000000000001, 0.1741411974058971
1.155, 0.17280020178221445
1.16, 0.1714706483770352
1.165, 0.17015242651687068
1.17, 0.16884542675311792
1.175, 0.16754954084675297
1.18, 0.16626466175323493
1.185, 0.16499068360761004
1.19, 0.16372750170982314
1.195, 0.16247501251022659
1.2, 0.16123311359528844
1.205, 0.16000170367348937
1.21, 0.1587806825614193
1.215, 0.15756995117005626
1.22, 0.15636941149123557
1.225, 0.15517896658429897
1.23, 0.15399852056292634
1.235, 0.1528279785821446
1.24, 0.15166724682551797
1.245, 0.15051623249250157
1.25, 0.14937484378597493
1.2550000000000001, 0.14824298989994045
1.26, 0.14712058100738348
1.2650000000000001, 0.14600752824830754
1.27, 0.14490374371791823
1.2750000000000001, 0.14380914045497356
1.28, 0.14272363243029035
1.285, 0.14164713453540156
1.29, 0.14057956257137214
1.295, 0.13952083323775835
1.3, 0.1384708641217216
1.305, 0.13742957368728134
1.31, 0.1363968812647195
1.315, 0.13537270704011983
1.32, 0.13435697204505162
1.325, 0.13334959814638878
1.33, 0.1323505080362692
1.335, 0.1313596252221804
1.34, 0.13037687401718256
1.345, 0.12940217953026192
1.35, 0.12843546765681255
1.355, 0.12747666506924057
1.36, 0.12652569920769527
1.365, 0.12558249827092924
1.37, 0.12464699120726637
1.375, 0.12371910770570511
1.3800000000000001, 0.1227987781871267
1.385, 0.1218859337956247
1.3900000000000001, 0.12098050638995071
1.395, 0.1200824285350688
1.4000000000000001, 0.11919163349382622
1.405, 0.11830805521872678
1.41, 0.11743162834381896
1.415, 0.116562288176688
1.42, 0.11569997069055328
1.425, 0.11484461251646708
1.43, 0.11399615093561902
1.435, 0.11315452387173908
1.44, 0.11231966988360252
1.445, 0.11149152815762568
1.45, 0.11067003850056781
1.455, 0.10985514133232122
1.46, 0.10904677767879706
1.465, 0.10824488916490356
1.47, 0.10744941800761713
1.475, 0.10666030700913856
1.48, 0.10587749955014529
1.485, 0.10510093958312326
1.49, 0.104330571625789
1.495, 0.10356634075459636
1.5, 0.10280819259832734
1.5050000000000001, 0.10205607333176388
1.51, 0.10130992966943979
1.5150000000000001, 0.10056970885947916
1.52, 0.0998353586775057
1.5250000000000001, 0.09910682742063706
1.53, 0.09838406390155083
1.5350000000000001, 0.09766701744262901
1.54, 0.09695563787017727
1.545, 0.09624987550871865
1.55, 0.09554968117535571
1.555, 0.09485500617421161
1.56, 0.0941658022909331
1.565, 0.09348202178727304
1.57, 0.09280361739573291
1.575, 0.09213054231427693
1.58, 0.09146275020111426
1.585, 0.0908001951695465
1.59, 0.09014283178287613
1.595, 0.0894906150493853
1.6, 0.08884350041737424
1.605, 0.08820144377026097
1.61, 0.08756440142174679
1.615, 0.08693233011103818
1.62, 0.08630518699812995
1.625, 0.08568292965914964
1.6300000000000001, 0.08506551608175487
1.635, 0.0844529046605931
1.6400000000000001, 0.08384505419281765
1.645, 0.08324192387365369
1.6500000000000001, 0.08264347329202662
1.655, 0.08204966242624148
1.6600000000000001, 0.08146045163971578
1.665, 0.08087580167676418
1.67, 0.08029567365843748
1.675, 0.07972002907841372
1.68, 0.07914882979893441
1.685, 0.07858203804679877
1.69, 0.07801961640939838
1.695, 0.07746152783081045
1.7, 0.07690773560792945
1.705, 0.07635820338665371
1.71, 0.07581289515811164
1.715, 0.07527177525494116
1.72, 0.07473480834760995
1.725, 0.07420195944078174
1.73, 0.0736731938697263
1.735, 0.07314847729677389
1.74, 0.07262777570781262
1.745, 0.07211105540882803
1.75, 0.07159828302248399
1.7550000000000001, 0.07108942548474545
1.76, 0.07058445004154312
1.7650000000000001, 0.07008332424547556
1.77, 0.06958601595255345
1.7750000000000001, 0.0690924933189831
1.78, 0.06860272479798478
1.7850000000000001, 0.06811667913665492
1.79, 0.0676343253728614
1.795, 0.06715563283217786
1.8, 0.06668057112485473
1.805, 0.06620911014282488
1.81, 0.06574122005674675
1.815, 0.06527687131308185
1.82, 0.0648160346312067
1.825, 0.06435868100055882
1.83, 0.06390478167781803
1.835, 0.06345430818411905
1.84, 0.06300723230229871
1.845, 0.0625635260741736
1.85, 0.06212316179785302
1.855, 0.06168611202507945
1.86, 0.06125234955860448
1.865, 0.06082184744959149
1.87, 0.06039457899505168
1.875, 0.059970517735309474
1.8800000000000001, 0.05954963745149534
1.885, 0.05913191216307201
1.8900000000000001, 0.0587173161253849
1.895, 0.058305823827245404
1.9000000000000001, 0.05789740998853798
1.905, 0.05749204955785897
1.9100000000000001, 0.057089717710179885
1.915, 0.056690389844538454
1.92, 0.05629404158175788
1.925, 0.05590064876218954
1.93, 0.05551018744348514
1.935, 0.05512263389839154
1.94, 0.05473796461257136
1.945, 0.05435615628245091
1.95, 0.053977185813090134
1.955, 0.05360103031607806
1.96, 0.05322766710745183
1.965, 0.05285707370564063
1.97, 0.052489227829431065
1.975, 0.052124107395958116
1.98, 0.051761690518716236
1.985, 0.051401955505595356
1.99, 0.051044880856937286
1.995, 0.05069044526361602
2.0, 0.05033862760513769
2.005, 0.04998940694776405
2.0100000000000002, 0.049642762542654574
2.015, 0.049298673824032004
2.02, 0.04895712040736717
2.025, 0.04861808208758374
2.0300000000000002, 0.048281538837285094
2.035, 0.04794747080499789
2.04, 0.04761585831343808
2.045, 0.04728668185779568
2.05, 0.04695992210403659
2.055, 0.046635559887227084
2.06, 0.046313576209872344
2.065, 0.04599395224027801
2.07, 0.04567666931092609
2.075, 0.04536170891687138
2.08, 0.04504905271415407
2.085, 0.0447386825182316
2.09, 0.04443058030242452
2.095, 0.04412472819638378
2.1, 0.04382110848457158
2.105, 0.04351970360476016
2.11, 0.04322049614654687
2.115, 0.04292346884988566
2.12, 0.04262860460363416
2.125, 0.04233588644411696
2.13, 0.0420452975537042
2.1350000000000002, 0.041756821259407065
2.14, 0.04147044103148626
2.145, 0.041186140482076486
2.15, 0.04090390336382751
2.1550000000000002, 0.040623713568556805
2.16, 0.040345555125919814
2.165, 0.040069412202092106
2.17, 0.03979526909846796
2.1750000000000003, 0.03952311025037093
2.18, 0.039252920225778996
2.185, 0.03898468372406449
2.19, 0.038718385574746085
2.195, 0.03845401073625482
2.2, 0.038191544294712367
2.205, 0.0379309714627251
2.21, 0.03767227757818646
2.215, 0.037415448103096674
2.22, 0.037160468622392966
2.225, 0.03690732484279094
2.23, 0.03665600259164053
2.235, 0.036406487815792844
2.24, 0.036158766580479375
2.245, 0.035912825068202904
2.25, 0.035668649577640155
2.255, 0.03542622652255536
2.2600000000000002, 0.03518554243072771
2.265, 0.0349465839428856
2.27, 0.03470933781165689
2.275, 0.03447379090052676
2.2800000000000002, 0.03423993018280841
2.285, 0.03400774274062328
2.29, 0.03377721576389285
2.295, 0.03354833654933993
2.3000000000000003, 0.03332109249950124
2.305, 0.03309547112175084
2.31, 0.032871460027330615
2.315, 0.032649046930395734
2.32, 0.0324282196470651
2.325, 0.032208966094484884
2.33, 0.03199127428990015
2.335, 0.03177513234973699
2.34, 0.031560528488693104
2.345, 0.03134745101883875
2.35, 0.03113588834872646
2.355, 0.030925828982509215
2.36, 0.030717261519069474
2.365, 0.030510174651154937
2.37, 0.030304557164524935
2.375, 0.030100397937104242
2.38, 0.029897685938146658
2.3850000000000002, 0.02969641022740554
2.39, 0.029496559954314765
2.395, 0.029298124357176422
2.4, 0.02910109276235735
2.4050000000000002, 0.028905454583493785
2.41, 0.02871119932070416
2.415, 0.02851831655980963
2.42, 0.02832679597156212
2.4250000000000003, 0.02813662731088163
2.43, 0.027947800416098924
2.435, 0.027760305208208127
2.44, 0.027574131690124955
2.445, 0.027389269945954
2.45, 0.02720571014026171
2.455, 0.027023442517357922
2.46, 0.026842457400584552
2.465, 0.02666274519160992
2.47, 0.02648429636973209
2.475, 0.02630710149118765
2.48, 0.026131151188468163
2.485, 0.025956436169643063
2.49, 0.0257829472176894
2.495, 0.025610675189828083
2.5, 0.025439611016866724
2.505, 0.02526974570254892
2.5100000000000002, 0.025101070322910847
2.515, 0.024933576025641932
2.52, 0.024767254029454858
2.525, 0.0246020956234592
2.5300000000000002, 0.024438092166542354
2.535, 0.024275235086756445
2.54, 0.024113515880711405
2.545, 0.023952926112973203
2.5500000000000003, 0.0237934574154692
2.555, 0.02363510148689798
2.56, 0.023477850092146015
2.565, 0.02332169506170896
2.57, 0.023166628291119942
2.575, 0.023012641740382055
2.58, 0.02285972743340712
2.585, 0.02270787745745965
2.59, 0.022557083962606268
2.595, 0.022407339161170308
2.6, 0.02225863532719188
2.605, 0.02211096479589295
2.61, 0.021964319963147887
2.615, 0.021818693284958585
2.62, 0.021674077276934753
2.625, 0.02153046451378019
2.63, 0.02138784762878219
2.6350000000000002, 0.021246219313307422
2.64, 0.02110557231630151
2.645, 0.02096589944379431
2.65, 0.020827193558409455
2.6550000000000002, 0.0206894475788781
2.66, 0.02055265447955866
2.665, 0.02041680728995909
2.67, 0.020281899094266042
2.6750000000000003, 0.020147923030876428
2.68, 0.020014872291934962
2.685, 0.019882740122874647
2.69, 0.019751519821962965
2.695, 0.019621204739851794
2.7, 0.019491788279131006
2.705, 0.01936326389388715
2.71, 0.019235625089266115
2.715, 0.01910886542103929
2.72, 0.018982978495174507
2.725, 0.018857957967410504
2.73, 0.01873379754283599
2.735, 0.018610490975471836
2.74, 0.018488032067857773
2.745, 0.01836641467064272
2.75, 0.01824563268217908
2.755, 0.01812568004812062
2.7600000000000002, 0.018006550761024212
2.765, 0.017888238859955042
2.77, 0.017770738430096304
2.775, 0.01765404360236117
2.7800000000000002, 0.01753814855300936
2.785, 0.0174230475032673
2.79, 0.017308734718950867
2.795, 0.017195204510092967
2.8000000000000003, 0.017082451230572872
2.805, 0.01697046927775105
2.81, 0.01685925309210531
2.815, 0.016748797156871206
2.82, 0.016639095997686544
2.825, 0.016530144182237538
2.83, 0.01642193631990934
2.835, 0.016314467061439412
2.84, 0.01620773109857408
2.845, 0.016101723163728328
2.85, 0.015996438029648324
2.855, 0.01589187050907774
2.86, 0.015788015454426416
2.865, 0.015684867757442312
2.87, 0.01558242234888649
2.875, 0.015480674198211036
2.88, 0.01537961831323971
2.8850000000000002, 0.015279249739851786
2.89, 0.015179563561668585
2.895, 0.015080554899742743
2.9, 0.014982218912250574
2.9050000000000002, 0.014884550794186826
2.91, 0.014787545777062813
2.915, 0.01469119912860625
2.92, 0.014595506152464912
2.9250000000000003, 0.014500462187912195
2.93, 0.01440606260955553
2.935, 0.014312302827047735
2.94, 0.014219178284800106
2.945, 0.014126684461699327
2.95, 0.01403481687082577
2.955, 0.013943571059174733
2.96, 0.013852942607380549
2.965, 0.01376292712944237
2.97, 0.013673520272453072
2.975, 0.01358471771633033
2.98, 0.01349651517354992
2.985, 0.013408908388881657
2.99, 0.013321893139127608
2.995, 0.013235465232862524
3.0, 0.013149620510176464
3.005, 0.013064354842420082
3.0100000000000002, 0.012979664131951861
3.015, 0.01289554431188772
3.02, 0.012811991345852711
3.025, 0.012729001227734831
3.0300000000000002, 0.012646569981441466
3.035, 0.012564693660657128
3.04, 0.012483368348604414
3.045, 0.012402590157806204
3.0500000000000003, 0.012322355229850025
3.055, 0.012242659735155073
3.06, 0.012163499872740678
3.065, 0.01208487186999691
3.0700000000000003, 0.012006771982457582
3.075, 0.011929196493574528
3.08, 0.011852141714494535
3.085, 0.011775603983837903
3.09, 0.011699579667478898
3.095, 0.011624065158328112
3.1, 0.01154905687611697
3.105, 0.011474551267183889
3.11, 0.011400544804262119
3.115, 0.011327033986269854
3.12, 0.011254015338101768
3.125, 0.011181485410422702
3.13, 0.011109440779462815
3.1350000000000002, 0.011037878046814734
3.14, 0.010966793839232176
3.145, 0.010896184808430796
3.15, 0.010826047630890036
3.1550000000000002, 0.010756379007657553
3.16, 0.010687175664154499
3.165, 0.010618434349983098
3.17, 0.010550151838735337
3.1750000000000003, 0.01048232492780395
3.18, 0.010414950438194126
3.185, 0.010348025214337944
3.19, 0.010281546123909269
3.1950000000000003, 0.01021551005764112
3.2, 0.010149913929144088
3.205, 0.010084754674726476
3.21, 0.010020029253216009
3.215, 0.00995573464578285
3.22, 0.00989186785576435
3.225, 0.009828425908491317
3.23, 0.00976540585111555
3.235, 0.00970280475243883
3.24, 0.009640619702743769
3.245, 0.009578847813625483
3.25, 0.009517486217825171
3.255, 0.009456532069064988
3.2600000000000002, 0.009395982541884118
3.265, 0.009335834831476318
3.27, 0.009276086153529171
3.275, 0.009216733744064105
3.2800000000000002, 0.009157774859278255
3.285, 0.009099206775387374
3.29, 0.009041026788470201
3.295, 0.00898323221431401
3.3000000000000003, 0.00892582038826163
3.305, 0.008868788665059742
3.31, 0.008812134418707932
3.315, 0.008755855042310136
3.3200000000000003, 0.008699947947925852
3.325, 0.0086444105664241
3.33, 0.008589240347337244
3.335, 0.008534434758717114
3.34, 0.008479991286991713
3.345, 0.008425907436823353
3.35, 0.008372180730967573
3.355, 0.008318808710134207
3.36, 0.008265788932848286
3.365, 0.008213118975313299
3.37, 0.008160796431274665
3.375, 0.008108818911885071
3.38, 0.008057184045570322
3.3850000000000002, 0.008005889477896716
3.39, 0.007954932871439354
3.395, 0.007904311905651534
3.4, 0.00785402427673533
3.4050000000000002, 0.007804067697513004
3.41, 0.007754439897299745
3.415, 0.007705138621777372
3.42, 0.007656161632868771
3.4250000000000003, 0.007607506708614198
3.43, 0.007559171643047453
3.435, 0.007511154246074135
3.44, 0.007463452343350057
3.4450000000000003, 0.007416063776161293
3.45, 0.007368986401304875
3.455, 0.007322218090970448
3.46, 0.007275756732623084
3.465, 0.007229600228886973
3.47, 0.007183746497429922
3.475, 0.0071381934708491315
3.48, 0.00709293909655741
3.485, 0.007047981336670931
3.49, 0.0070033181678973485
3.495, 0.006958947581425093
3.5, 0.006914867582813597
3.505, 0.006871076191884326
3.5100000000000002, 0.006827571442612663
3.515, 0.006784351383020844
3.52, 0.006741414075071592
3.525, 0.006698757594562476
3.5300000000000002, 0.00665638003102165
3.535, 0.006614279487603953
3.54, 0.006572454080987899
3.545, 0.0065309019412736645
3.5500000000000003, 0.0064896212118820094
3.555, 0.00644861004945365
3.56, 0.006407866623749621
3.565, 0.006367389117552636
3.5700000000000003, 0.00632717572656884
3.575, 0.006287224659330878
3.58, 0.006247534137101158
3.585, 0.0062081023937763154
3.59, 0.0061689276757922445
3.595, 0.0061300082420300975
3.6, 0.00609134236372274
3.605, 0.0060529283243622835
3.61, 0.006014764419607993
3.615, 0.005976848957195208
3.62, 0.0059391802568451455
3.625, 0.005901756650174794
3.63, 0.005864576480608186
3.6350000000000002, 0.005827638103288187
3.64, 0.00579093988498866
3.645, 0.005754480204027903
3.65, 0.005718257450182269
3.6550000000000002, 0.005682270024600671
3.66, 0.005646516339719945
3.665, 0.005610994819180465
3.67, 0.005575703897743035
3.6750000000000003, 0.005540642021205718
3.68, 0.005505807646321946
3.685, 0.005471199240718829
3.69, 0.005436815282816527
3.6950000000000003, 0.005402654261747956
3.7, 0.00536871467727915
3.705, 0.005334995039730475
3.71, 0.005301493869898123
3.715, 0.005268209698976539
3.72, 0.005235141068481486
3.725, 0.00520228653017324
3.73, 0.005169644645980986
3.735, 0.005137213987927529
3.74, 0.005104993138054473
3.745, 0.005072980688348335
3.75, 0.0050411752406667966
3.755, 0.005009575406666088
3.7600000000000002, 0.0049781798077283
3.765, 0.004946987074889956
3.77, 0.0049159958487705055
3.775, 0.004885204779501861
3.7800000000000002, 0.00485461252665814
3.785, 0.00482421775918626
3.79, 0.004794019155336806
3.795, 0.0047640154025956885
3.8000000000000003, 0.0047342051976160555
3.805, 0.004704587246151051
3.81, 0.00467516026298682
3.815, 0.004645922971876219
3.8200000000000003, 0.0046168741054729776
3.825, 0.00458801240526638
3.83, 0.0045593366215164475
3.835, 0.004530845513189669
3.84, 0.00450253784789506
3.845, 0.004474412401821095
3.85, 0.004446467959672642
3.855, 0.0044187033146088775
3.86, 0.004391117268181212
3.865, 0.004363708630272111
3.87, 0.0043364762190340935
3.875, 0.00430941886082941
3.88, 0.0042825353901700435
3.8850000000000002, 0.004255824649658212
3.89, 0.004229285489927394
3.895, 0.004202916769583827
3.9, 0.0041767173551482285
3.9050000000000002, 0.004150686120998277
3.91, 0.004124821949311355
3.915, 0.004099123730007762
3.92, 0.0040735903606944224
3.9250000000000003, 0.004048220746608945
3.93, 0.0040230138005641815
3.935, 0.003997968442893195
3.94, 0.003973083601394539
3.9450000000000003, 0.003948358211278259
3.95, 0.003923791215111906
3.955, 0.0038993815627673327
3.96, 0.0038751282113676394
3.9650000000000003, 0.0038510301252346548
3.97, 0.00382708627583682
3.975, 0.0038032956417373433
3.98, 0.003779657208543011
3.985, 0.0037561699688530544
3.99, 0.003732832922208761
3.995, 0.0037096450750431454
4.0, 0.00368660544063122
4.005, 0.0036637130390405966
4.01, 0.003640966897082435
4.015, 0.00361836604826278
4.0200000000000005, 0.0035959095327342495
4.025, 0.003573596397248171
4.03, 0.00355142569510696
4.035, 0.003529396486116982
4.04, 0.0035075078365416597
4.045, 0.0034857588190550168
4.05, 0.0034641485126956405
4.055, 0.003442676002820778
4.0600000000000005, 0.0034213403810609746
4.065, 0.00340014074527499
4.07, 0.0033790761995050765
4.075, 0.0033581458539325175
4.08, 0.003337348824833695
4.085, 0.003316684234536189
4.09, 0.0032961512113755657
4.095, 0.003275748889652146
4.1, 0.0032554764095883816
4.105, 0.0032353329172863606
4.11, 0.003215317564685773
4.115, 0.0031954295095220873
4.12, 0.003175667915285125
4.125, 0.0031560319511778822
4.13, 0.0031365207920756918
4.135, 0.003117133618485701
4.14, 0.0030978696165066644
4.1450000000000005, 0.0030787279777889985
4.15, 0.003059707899495163
4.155, 0.0030408085842603197
4.16, 0.0030220292401533814
4.165, 0.0030033690806381685
4.17, 0.002984827324535045
4.175, 0.002966403195982764
4.18, 0.0029480959244005474
4.1850000000000005, 0.002929904744450556
4.19, 0.002911828896000559
4.195, 0.00289386762408692
4.2, 0.0028760201788778587
4.205, 0.0028582858156370036
4.21, 0.002840663794687129
4.215, 0.0028231533813743146
4.22, 0.0028057538460322367
4.225, 0.002788464463946803
4.23, 0.0027712845153210104
4.235, 0.002754213285240095
4.24, 0.002737250063636927
4.245, 0.0027203941452576853
4.25, 0.002703644829627738
4.255, 0.0026870014210178305
4.26, 0.00267046322841053
4.265, 0.0026540295654667815
4.2700000000000005, 0.002637699750493021
4.275, 0.0026214731064081362
4.28, 0.002605348960711031
4.285, 0.0025893266454481765
4.29, 0.0025734054971815524
4.295, 0.0025575848569567585
4.3, 0.002541864070271386
4.305, 0.002526242487043586
4.3100000000000005, 0.0025107194615809855
4.315, 0.0024952943525496747
4.32, 0.0024799665229435362
4.325, 0.0024647353400537478
4.33, 0.002449600175438531
4.335, 0.0024345604048931573
4.34, 0.0024196154084200868
4.345, 0.0024047645701994404
4.3500000000000005, 0.0023900072785595925
4.355, 0.002375342925948011
4.36, 0.0023607709089023873
4.365, 0.002346290628021813
4.37, 0.002331901487938377
4.375, 0.0023176028972887956
4.38, 0.002303394268686332
4.385, 0.0022892750186929325
4.39, 0.002275244567791542
4.3950000000000005, 0.0022613023403586304
4.4, 0.002247447764636884
4.405, 0.0022336802727082094
4.41, 0.0022199993004668015
4.415, 0.0022064042875924663
4.42, 0.0021928946775241712
4.425, 0.0021794699174337456
4.43, 0.002166129458199788
4.4350000000000005, 0.002152872754381777
4.44, 0.002139699264194336
4.445, 0.002126608449481741
4.45, 0.002113599775692575
4.455, 0.0021006727118545567
4.46, 0.002087826730549604
4.465, 0.002075061307889039
4.47, 0.0020623759234889823
4.4750000000000005, 0.002049770060445939
4.48, 0.002037243205312561
4.485, 0.00202479484807356
4.49, 0.0020124244821218182
4.495, 0.0020001316042347144
4.5, 0.0019879157145505375
4.505, 0.0019757763165451
4.51, 0.0019637129170086212
4.515, 0.0019517250260225867
4.5200000000000005, 0.001939812156936976
4.525, 0.0019279738263474763
4.53, 0.001916209554073041
4.535, 0.001904518863133485
4.54, 0.001892901279727215
4.545, 0.0018813563332093271
4.55, 0.0018698835560695746
4.555, 0.00185848248391073
4.5600000000000005, 0.0018471526554269808
4.565, 0.0018358936123825385
4.57, 0.0018247048995903975
4.575, 0.001813586064891168
4.58, 0.0018025366591321995
4.585, 0.0017915562361467605
4.59, 0.0017806443527333521
4.595, 0.0017698005686352894
4.6000000000000005, 0.001759024446520275
4.605, 0.0017483155519602506
4.61, 0.001737673453411311
4.615, 0.0017270977221938055
4.62, 0.0017165879324725832
4.625, 0.001706143661237348
4.63, 0.0016957644882831882
4.635, 0.0016854499961912201
4.64, 0.0016751997703094198
4.6450000000000005, 0.001665013398733521
4.65, 0.0016548904722881214
4.655, 0.0016448305845078515
4.66, 0.0016348333316187733
4.665, 0.001624898312519824
4.67, 0.00161502512876443
4.675, 0.0016052133845422655
4.68, 0.0015954626866611303
4.6850000000000005, 0.0015857726445289424
4.69, 0.0015761428701358882
4.695, 0.001566572978036661
4.7, 0.0015570625853328942
4.705, 0.0015476113116556596
4.71, 0.0015382187791480888
4.715, 0.001528884612448188
4.72, 0.001519608438671674
