Radial distance r (a.u.), Calculated helium wavefunction
1.795, 0.06884544958463014
1.8, 0.06836840617082524
1.805, 0.06789491424589432
1.81, 0.06742494486262603
1.815, 0.06695846933706563
1.82, 0.06649545924580891
1.825, 0.0660358864233327
1.83, 0.06557972295935409
1.835, 0.06512694119622023
1.84, 0.0646775137263281
1.845, 0.06423141338957374
1.85, 0.06378861327083137
1.855, 0.06334908669746257
1.86, 0.06291280723684906
1.865, 0.06247974869396087
1.87, 0.06204988510894635
1.875, 0.061623190754752956
1.8800000000000001, 0.06119964013477295
1.885, 0.06077920798051858
1.8900000000000001, 0.06036186924932127
1.895, 0.05994759912205743
1.9000000000000001, 0.059536373000901546
1.905, 0.059128166507103
1.9100000000000001, 0.05872295547878829
1.915, 0.058320715968789225
1.92, 0.05792142424249463
1.925, 0.05752505677572581
1.93, 0.0571315902526381
1.935, 0.056741001563642646
1.94, 0.05635326780335477
1.945, 0.05596836626856356
1.95, 0.05558627445622442
1.955, 0.0552069700614749
1.96, 0.05483043097567083
1.965, 0.054456635284446386
1.97, 0.054085561265795286
1.975, 0.05371718738817311
1.98, 0.0533514923086194
1.985, 0.0529884548709034
1.99, 0.05262805410368733
1.995, 0.05227026921871255
2.0, 0.05191507960900496
2.005, 0.05156246484709893
2.0100000000000002, 0.05121240468328283
2.015, 0.050864879043862055
2.02, 0.05051986802944275
2.025, 0.05017735191323389
2.0300000000000002, 0.049837311139366604
2.035, 0.04949972632123496
2.04, 0.04916457823985141
2.045, 0.04883184784222274
2.05, 0.0485015162397432
2.055, 0.04817356470660404
2.06, 0.047847974678221654
2.065, 0.04752472774968272
2.07, 0.047203805674205346
2.075, 0.04688519036161783
2.08, 0.046568863876853404
2.085, 0.046254808438461456
2.09, 0.04594300641713493
2.095, 0.045633440334253574
2.1, 0.045326092860441994
2.105, 0.045020946814145604
2.11, 0.044717985160219235
2.115, 0.044417191008531906
2.12, 0.0441185476125879
2.125, 0.04382203836816036
2.13, 0.04352764681194041
2.1350000000000002, 0.043235356620202274
2.14, 0.042945151607479526
2.145, 0.04265701572525808
2.15, 0.042370933060682715
2.1550000000000002, 0.04208688783527521
2.16, 0.041804864403669324
2.165, 0.041524847252356556
2.17, 0.041246820998446995
2.1750000000000003, 0.040970770388441616
2.18, 0.0406966802970187
2.185, 0.04042453572583392
2.19, 0.04015432180233044
2.195, 0.0398860237785635
2.2, 0.03961962703003709
2.205, 0.039355117054552566
2.21, 0.03909247947106973
2.215, 0.03883170001857866
2.22, 0.03857276455498545
2.225, 0.03831565905600754
2.23, 0.03806036961408111
2.235, 0.037806882437280954
2.24, 0.03755518384825045
2.245, 0.037305260283142724
2.25, 0.037057098290573125
2.255, 0.036810684530582956
2.2600000000000002, 0.03656600577361294
2.265, 0.036323048899488265
2.27, 0.03608180089641309
2.275, 0.03584224885997641
2.2800000000000002, 0.035604379992167874
2.285, 0.0353681816004038
2.29, 0.03513364109656192
2.295, 0.034900745996028514
2.3000000000000003, 0.03466948391675323
2.305, 0.03443984257831447
2.31, 0.034211809800993344
2.315, 0.03398537350485967
2.32, 0.033760521708863754
2.325, 0.033537242529939996
2.33, 0.03331552418211906
2.335, 0.03309535497564753
2.34, 0.03287672331611959
2.345, 0.032659617703614176
2.35, 0.032444026731842907
2.355, 0.0322299390873067
2.36, 0.032017343548459205
2.365, 0.03180622898488049
2.37, 0.0315965843564581
2.375, 0.03138839871257684
2.38, 0.031181661191316136
2.3850000000000002, 0.030976361018655887
2.39, 0.03077248750769024
2.395, 0.030570030057849164
2.4, 0.030368978154127264
2.4050000000000002, 0.030169321366321895
2.41, 0.029971049348276806
2.415, 0.02977415183713485
2.42, 0.0295786186525977
2.4250000000000003, 0.02938443969619239
2.43, 0.029191604950545846
2.435, 0.029000104478666067
2.44, 0.02880992842323107
2.445, 0.028621067005884657
2.45, 0.028433510526538214
2.455, 0.02824724936268102
2.46, 0.02806227396869593
2.465, 0.027878574875182437
2.47, 0.0276961426882865
2.475, 0.027514968089036834
2.48, 0.0273350418326868
2.485, 0.027156354748065208
2.49, 0.02697889773693009
2.495, 0.026802661773331668
2.5, 0.026627637902980124
2.505, 0.0264538172426197
2.5100000000000002, 0.026281190979408994
2.515, 0.026109750370307647
2.52, 0.02593948674146822
2.525, 0.02577039148763453
2.5300000000000002, 0.025602456071546067
2.535, 0.025435672023347365
2.54, 0.025270030940003303
2.545, 0.025105524484720806
2.5500000000000003, 0.024942144386375494
2.555, 0.024779882438943655
2.56, 0.024618730500940374
2.565, 0.024458680494861888
2.57, 0.024299724406635012
2.575, 0.024141854285070662
2.58, 0.02398506224132209
2.585, 0.023829340448350094
2.59, 0.023674681140391854
2.595, 0.023521076612435226
2.6, 0.02336851921969802
2.605, 0.023217001377112686
2.61, 0.023066515558815656
2.615, 0.022917054297640637
2.62, 0.02276861018461836
2.625, 0.022621175868479924
2.63, 0.022474744055164798
2.6350000000000002, 0.022329307507334476
2.64, 0.02218485904388972
2.645, 0.022041391539492295
2.65, 0.021898897924092605
2.6550000000000002, 0.021757371182459715
2.66, 0.021616804353717805
2.665, 0.021477190530885634
2.67, 0.021338522860420518
2.6750000000000003, 0.021200794541767154
2.68, 0.021063998826910315
2.685, 0.020928129019931498
2.69, 0.020793178476570185
2.695, 0.02065914060378888
2.7, 0.02052600885934231
2.705, 0.02039377675135046
2.71, 0.02026243783787591
2.715, 0.020131985726504945
2.72, 0.02000241407393244
2.725, 0.019873716585550667
2.73, 0.01974588701504202
2.735, 0.01961891916397545
2.74, 0.019492806881406165
2.745, 0.01936754406348028
2.75, 0.019243124653041423
2.755, 0.019119542639242607
2.7600000000000002, 0.018996792057160036
2.765, 0.01887486698741219
2.77, 0.018753761555780835
2.775, 0.01863346993283681
2.7800000000000002, 0.018513986333568162
2.785, 0.018395305017012448
2.79, 0.018277420285891834
2.795, 0.018160326486252296
2.8000000000000003, 0.018044018007105173
2.805, 0.017928489280072325
2.81, 0.01781373477903549
2.815, 0.01769974901978701
2.82, 0.017586526559685126
2.825, 0.017474061997311975
2.83, 0.01736234997213464
2.835, 0.017251385164169273
2.84, 0.017141162293648354
2.845, 0.01703167612069087
2.85, 0.016922921444975526
2.855, 0.01681489310541685
2.86, 0.016707585979844317
2.865, 0.016600994984684078
2.87, 0.016495115074644143
2.875, 0.016389941242401593
2.88, 0.016285468518293385
2.8850000000000002, 0.01618169197000924
2.89, 0.016078606702287782
2.895, 0.01597620785661513
2.9, 0.015874490610926554
2.9050000000000002, 0.01577345017931003
2.91, 0.015673081811713202
2.915, 0.015573380793652619
2.92, 0.015474342445925668
2.9250000000000003, 0.015375962124325024
2.93, 0.015278235219355465
2.935, 0.015181157155953456
2.94, 0.015084723393209253
2.945, 0.014988929424091081
2.95, 0.014893770775172285
2.955, 0.014799243006360235
2.96, 0.014705341710628438
2.965, 0.014612062513750442
2.97, 0.014519401074035921
2.975, 0.014427353082069924
2.98, 0.01433591426045351
2.985, 0.014245080363546934
2.99, 0.01415484717721579
2.995, 0.014065210518577967
3.0, 0.013976166235754319
3.005, 0.01388771020762056
3.0100000000000002, 0.013799838343561317
3.015, 0.013712546583227169
3.02, 0.0136258308962929
3.025, 0.013539687282218346
3.0300000000000002, 0.01345411177001105
3.035, 0.013369100417991362
3.04, 0.013284649313559193
3.045, 0.013200754572962829
3.0500000000000003, 0.013117412341070342
3.055, 0.013034618791141882
3.06, 0.012952370124605029
3.065, 0.012870662570831453
3.0700000000000003, 0.012789492386915935
3.075, 0.012708855857456562
3.08, 0.012628749294337847
3.085, 0.012549169036514703
3.09, 0.012470111449799275
3.095, 0.01239157292664862
3.1, 0.01231354988595484
3.105, 0.01223603877283696
3.11, 0.012159036058434386
3.115, 0.01208253823970235
3.12, 0.012006541839208901
3.125, 0.01193104340493371
3.13, 0.011856039510068715
3.1350000000000002, 0.011781526752820301
3.14, 0.011707501756213297
3.145, 0.01163396116789661
3.15, 0.011560901659950254
3.1550000000000002, 0.011488319928694818
3.16, 0.011416212694501297
3.165, 0.011344576701603826
3.17, 0.011273408717913177
3.1750000000000003, 0.011202705534831959
3.18, 0.0111324639670718
3.185, 0.011062680852471642
3.19, 0.01099335305181763
3.1950000000000003, 0.010924477448664899
3.2, 0.010856050949160163
3.205, 0.01078807048186681
3.21, 0.010720532997590203
3.215, 0.01065343546920557
3.22, 0.010586774891487034
3.225, 0.010520548280937455
3.23, 0.010454752675620585
3.235, 0.010389385134994308
3.24, 0.010324442739744836
3.245, 0.010259922591623158
3.25, 0.010195821813282007
3.255, 0.010132137548114784
3.2600000000000002, 0.010068866960095487
3.265, 0.010006007233620254
3.27, 0.009943555573350032
3.275, 0.009881509204054442
3.2800000000000002, 0.009819865370457316
3.285, 0.009758621337083365
3.29, 0.009697774388105864
3.295, 0.009637321827195943
3.3000000000000003, 0.009577260977372824
3.305, 0.009517589180855988
3.31, 0.009458303798917444
3.315, 0.009399402211736187
3.3200000000000003, 0.00934088181825338
3.325, 0.009282740036029068
3.33, 0.009224974301099571
3.335, 0.00916758206783673
3.34, 0.009110560808807571
3.345, 0.009053908014635789
3.35, 0.008997621193863988
3.355, 0.008941697872817083
3.36, 0.008886135595467129
3.365, 0.008830931923298693
3.37, 0.008776084435176005
3.375, 0.008721590727210671
3.38, 0.008667448412630833
3.3850000000000002, 0.008613655121650894
3.39, 0.008560208501343092
3.395, 0.008507106215509408
3.4, 0.008454345944554954
3.4050000000000002, 0.008401925385362021
3.41, 0.008349842251165671
3.415, 0.00829809427142984
3.42, 0.008246679191724688
3.4250000000000003, 0.008195594773605042
3.43, 0.008144838794489632
3.435, 0.00809440904754135
3.44, 0.008044303341548507
3.4450000000000003, 0.00799451950080718
3.45, 0.00794505536500446
3.455, 0.007895908789102292
3.46, 0.007847077643222697
3.465, 0.0077985598125339724
3.47, 0.007750353197137429
3.475, 0.007702455711955375
3.48, 0.0076548652866193926
3.485, 0.007607579865360764
3.49, 0.0075605974069004695
3.495, 0.007513915884340724
3.5, 0.007467533285057376
3.505, 0.007421447610592975
3.5100000000000002, 0.0073756568765507525
3.515, 0.007330159112489708
3.52, 0.00728495236182009
3.525, 0.007240034681700224
3.5300000000000002, 0.007195404142933528
3.535, 0.007151058829867155
3.54, 0.007106996840290704
3.545, 0.007063216285336202
3.5500000000000003, 0.007019715289378662
3.555, 0.006976491989937626
3.56, 0.006933544537579282
3.565, 0.0068908710958194945
3.5700000000000003, 0.0068484698410276905
3.575, 0.006806338962331185
3.58, 0.006764476661520676
3.585, 0.006722881152956224
3.59, 0.0066815506634740115
3.595, 0.006640483432294007
3.6, 0.00659967771092811
3.605, 0.006559131763089356
3.61, 0.006518843864601455
3.615, 0.006478812303309285
3.62, 0.006439035378990021
3.625, 0.006399511403265153
3.63, 0.006360238699513005
3.6350000000000002, 0.006321215602781687
3.64, 0.00628244045970344
3.645, 0.006243911628409066
3.65, 0.006205627478443176
3.6550000000000002, 0.006167586390680191
3.66, 0.006129786757240902
3.665, 0.006092226981410016
3.67, 0.0060549054775536374
3.6750000000000003, 0.006017820671038196
3.68, 0.0059809709981495495
3.685, 0.0059443549060128305
3.69, 0.005907970852512864
3.6950000000000003, 0.005871817306215345
3.7, 0.005835892746288577
3.705, 0.0058001956624257325
3.71, 0.00576472455476781
3.715, 0.005729477933827246
3.72, 0.00569445432041196
3.725, 0.0056596522455501196
3.73, 0.005625070250415549
3.735, 0.005590706886253527
3.74, 0.005556560714307334
3.745, 0.005522630305745267
3.75, 0.005488914241588246
3.755, 0.005455411112638128
3.7600000000000002, 0.005422119519406235
3.765, 0.005389038072042943
3.77, 0.005356165390267264
3.775, 0.00532350010329741
3.7800000000000002, 0.005291040849781652
3.785, 0.00525878627772981
3.79, 0.005226735044445298
3.795, 0.005194885816457636
3.8000000000000003, 0.005163237269455384
3.805, 0.005131788088219878
3.81, 0.005100536966559278
3.815, 0.005069482607243089
3.8200000000000003, 0.005038623721937313
3.825, 0.005007959031140014
3.83, 0.004977487264117501
3.835, 0.004947207158840814
3.84, 0.004917117461922851
3.845, 0.004887216928555921
3.85, 0.0048575043224497755
3.855, 0.0048279784157701615
3.86, 0.004798637989077809
3.865, 0.004769481831267837
3.87, 0.004740508739509726
3.875, 0.004711717519187717
3.88, 0.004683106983841618
3.8850000000000002, 0.00465467595510812
3.89, 0.004626423262662541
3.895, 0.0045983477441610115
3.9, 0.004570448245183142
3.9050000000000002, 0.004542723619175036
3.91, 0.004515172727392884
3.915, 0.0044877944388467626
3.92, 0.004460587630245186
3.9250000000000003, 0.004433551185939785
3.93, 0.004406683997870523
3.935, 0.004379984965511308
3.94, 0.0043534529958160996
3.9450000000000003, 0.004327087003165389
3.95, 0.004300885909312947
3.955, 0.0042748486433331805
3.96, 0.004248974141568727
3.9650000000000003, 0.004223261347578617
3.97, 0.004197709212086697
3.975, 0.00417231669293039
3.98, 0.004147082755010068
3.985, 0.004122006370238558
3.99, 0.004097086517491274
3.995, 0.004072322182556459
4.0, 0.0040477123580860645
4.005, 0.004023256043546722
4.01, 0.003998952245171474
4.015, 0.0039747999759114265
4.0200000000000005, 0.003950798255388112
4.025, 0.003926946109845966
4.03, 0.003903242572105359
4.035, 0.0038796866815159034
4.04, 0.0038562774839100643
4.045, 0.0038330140315571094
4.05, 0.003809895383117628
4.055, 0.0037869206035980227
4.0600000000000005, 0.003764088764305694
4.065, 0.0037413989428042925
4.07, 0.003718850222869542
4.075, 0.0036964416944451316
4.08, 0.0036741724535992305
4.085, 0.0036520416024810975
4.09, 0.0036300482492781284
4.095, 0.0036081915081731183
4.1, 0.0035864704993020576
4.105, 0.0035648843487119768
4.11, 0.0035434321883193285
4.115, 0.0035221131558685298
4.12, 0.003500926394890932
4.125, 0.0034798710546639776
4.13, 0.0034589462901707625
4.135, 0.003438151262059787
4.14, 0.003417485136605237
4.1450000000000005, 0.003396947085667203
4.15, 0.003376536286652559
4.155, 0.0033562519224758784
4.16, 0.0033360931815207347
4.165, 0.0033160592576013453
4.17, 0.003296149349924402
4.175, 0.0032763626630512043
4.18, 0.0032566984068601174
4.1850000000000005, 0.003237155796509257
4.19, 0.0032177340523995702
4.195, 0.003198432400137991
4.2, 0.003179250070500991
4.205, 0.0031601862993984515
4.21, 0.0031412403278376676
4.215, 0.003122411401887725
4.22, 0.0031036987726441186
4.225, 0.00308510169619355
4.23, 0.003066619433579121
4.235, 0.0030482512507656752
4.24, 0.00302999641860544
4.245, 0.0030118542128039307
4.25, 0.0029938239138860693
4.255, 0.002975904807162615
4.26, 0.0029580961826967296
4.265, 0.002940397335270963
4.2700000000000005, 0.002922807564354278
4.275, 0.0029053261740695046
4.28, 0.0028879524731608925
4.285, 0.00287068577496197
4.29, 0.0028535253973636415
4.295, 0.002836470662782517
4.3, 0.0028195208981294097
4.305, 0.0028026754347781706
4.3100000000000005, 0.0027859336085346758
4.315, 0.002769294759606057
4.32, 0.002752758232570151
4.325, 0.002736323376345233
4.33, 0.0027199895441598647
4.335, 0.0027037560935230724
4.34, 0.0026876223861946632
4.345, 0.0026715877881557577
4.3500000000000005, 0.0026556516695796636
4.355, 0.002639813404802751
4.36, 0.0026240723722957063
4.365, 0.0026084279546349635
4.37, 0.002592879538474281
4.375, 0.0025774265145166193
4.38, 0.0025620682774860973
4.385, 0.0025468042261003166
4.39, 0.0025316337630427164
4.3950000000000005, 0.002516556294935292
4.4, 0.0025015712323113322
4.405, 0.0024866779895885514
4.41, 0.002471875985042266
4.415, 0.0024571646407788045
4.42, 0.0024425433827091874
4.425, 0.002428011640522874
4.43, 0.002413568847661767
4.4350000000000005, 0.002399214441294441
4.44, 0.0023849478622904596
4.445, 0.0023707685551949773
4.45, 0.0023566759682034726
4.455, 0.0023426695531366505
4.46, 0.0023287487654155723
4.465, 0.002314913064036924
4.47, 0.002301161911548515
4.4750000000000005, 0.0022874947740248956
4.48, 0.002273911121043137
4.485, 0.0022604104256589114
4.49, 0.00224699216438257
4.495, 0.002233655817155527
4.5, 0.0022204008673267993
4.505, 0.002207226801629589
4.51, 0.002194133110158201
4.515, 0.0021811192863450306
4.5200000000000005, 0.0021681848269377393
4.525, 0.002155329231976622
4.53, 0.002142552004772044
4.535, 0.002129852651882209
4.54, 0.0021172306830908464
4.545, 0.0021046856113853536
4.55, 0.0020922169529348105
4.555, 0.002079824227068324
4.5600000000000005, 0.0020675069562535024
4.565, 0.0020552646660750348
4.57, 0.002043096885213486
4.575, 0.0020310031454241393
4.58, 0.0020189829815161556
4.585, 0.002007035931331729
4.59, 0.0019951615357254524
4.595, 0.0019833593385438428
4.6000000000000005, 0.001971628886604996
4.605, 0.001959969729678395
4.61, 0.0019483814204648369
4.615, 0.0019368635145765396
4.62, 0.0019254155705173606
4.625, 0.0019140371496631627
4.63, 0.0019027278162423796
4.635, 0.0018914871373165768
4.64, 0.001880314682761319
4.6450000000000005, 0.001869210025247052
4.65, 0.0018581727402201822
4.655, 0.001847202405884267
4.66, 0.0018362986031813333
4.665, 0.0018254609157733683
4.67, 0.0018146889300238768
4.675, 0.0018039822349796301
4.68, 0.0017933404223525067
4.6850000000000005, 0.0017827630865014951
4.69, 0.0017722498244147637
4.695, 0.0017618002356919603
4.7, 0.001751413922526504
4.705, 0.0017410904896881323
4.71, 0.001730829544505465
4.715, 0.0017206306968487778
