Radial distance r (atomic units), theoretical hydrogen ground state wavefunction (atomic units), calculated hydrogen ground state wavefunction (atomic units) with 1000 points
1.68, 0.10515025592581421, 0.10515132004568772
1.69, 0.10410399339803483, 0.10410506175435305
1.7, 0.10306814135634888, 0.10306921372397054
1.71, 0.10204259621468897, 0.1020436723724226
1.72, 0.10102725541768628, 0.10102833514823191
1.73, 0.10002201743041506, 0.10002310052030851
1.74, 0.09902678172823881, 0.09902786796779589
1.75, 0.098041448786758, 0.09804253797001851
1.76, 0.09706592007185733, 0.09706701199653238
1.77, 0.09610009802985237, 0.09610119249726964
1.78, 0.09514388607773408, 0.0951449828927851
1.79, 0.09419718859351042, 0.09419828756459886
1.8, 0.09325991090664403, 0.09326101184563301
1.81, 0.09233195928858513, 0.09233306201074816
1.82, 0.09141324094339866, 0.09141434526736748
1.83, 0.09050366399848449, 0.09050476974620104
1.84, 0.08960313749539013, 0.08960424449205681
1.85, 0.08871157138071485, 0.08871267945474705
1.86, 0.08782887649710419, 0.08782998548008211
1.87, 0.08695496457433421, 0.08695607430095541
1.8800000000000001, 0.0860897482204844, 0.08609085852851837
1.8900000000000001, 0.08523314091319831, 0.08523425164343998
1.9000000000000001, 0.0843850569910314, 0.08438616798725604
1.9100000000000001, 0.0835454116448847, 0.08354652275380395
1.92, 0.08271412090952393, 0.08271523198074114
1.93, 0.08189110165518274, 0.08189221254115012
1.94, 0.0810762715792499, 0.08107738213522492
1.95, 0.08026954919803876, 0.08027065928204255
1.96, 0.07947085383863894, 0.07947196331141407
1.97, 0.07868010563084891, 0.0786812143558195
1.98, 0.07789722549918895, 0.0778983333424182
1.99, 0.07712213515499347, 0.07712324198514445
2.0, 0.07635475708858216, 0.07635586277687867
2.0100000000000002, 0.07559501456150886, 0.07559611898169573
2.02, 0.0748428315988878, 0.07484393462719262
2.0300000000000002, 0.07409813298179582, 0.07409923449689076
2.04, 0.07336084423975071, 0.07336194412271553
2.05, 0.07263089164326382, 0.07263198977754809
2.06, 0.07190820219646718, 0.07190929846785428
2.07, 0.0711927036298139, 0.07119379792638486
2.08, 0.07048432439285103, 0.07048541660494888
2.09, 0.06978299364706461, 0.06978408366725973
2.1, 0.06908864125879556, 0.06908972898185038
2.11, 0.06840119779222646, 0.06840228311506213
2.12, 0.06772059450243775, 0.06772167732409999
2.13, 0.06704676332853333, 0.06704784355015884
2.14, 0.06637963688683424, 0.0663807144116183
2.15, 0.06571914846414038, 0.06572022319730479
2.16, 0.06506523201105907, 0.06506630385981972
2.17, 0.0644178221354001, 0.0644188910089356
2.18, 0.06377685409563633, 0.063777919905057
2.19, 0.0631422637944297, 0.06314332645274703
2.2, 0.06251398777222124, 0.06251504719431704
2.21, 0.06189196320088517, 0.06189301930348241
2.22, 0.06127612787744597, 0.061277180579079174
2.23, 0.06066642021785816, 0.060667469438843914
2.24, 0.06006277925084763, 0.06006382491325651
2.25, 0.05946514461181468, 0.059466186639443266
2.2600000000000002, 0.058873456536797354, 0.058874494855138876
2.27, 0.0582876558564951, 0.05828869039271348
2.2800000000000002, 0.057707683990351685, 0.057708714673253586
2.29, 0.05713348294069722, 0.05713450970070541
2.3000000000000003, 0.0565649952869482, 0.05656601805607532
2.31, 0.05600216417986556, 0.05600318289168761
2.32, 0.055444933335869515, 0.05544594792550132
2.33, 0.05489324703141131, 0.05489425743547956
2.34, 0.05434705009740079, 0.05434805625402013
2.35, 0.05380628791368935, 0.053807289762437184
2.36, 0.05327090640360802, 0.05327190388550042
2.37, 0.052740852028559604, 0.05274184508602728
2.38, 0.05221607178266492, 0.05221706035952967
2.39, 0.05169651318746201, 0.05169749722891315
2.4, 0.05118212428665845, 0.05118310373922944
2.41, 0.05067285364093545, 0.05067382845248204
2.42, 0.05016865032280408, 0.05016962044248107
2.43, 0.04966946391151231, 0.04967042928975197
2.44, 0.049175244488003075, 0.04917620507649307
2.45, 0.048685942629922124, 0.048686898381583965
2.46, 0.048201509406675946, 0.04820246027564394
2.47, 0.04772189637453847, 0.047722842316139054
2.48, 0.04724705557180685, 0.04724799654253711
2.49, 0.04677693951400506, 0.046777875471513373
2.5, 0.04631150118913561, 0.04631243209220063
2.5100000000000002, 0.0458506940529781, 0.045851619861489876
2.52, 0.045394472024434945, 0.04539539269937479
2.5300000000000002, 0.04494278948092307, 0.044943704984344295
2.54, 0.04449560125381175, 0.04449651154882115
2.5500000000000003, 0.044052862623905585, 0.04405376767464404
2.56, 0.043614529316972676, 0.043615429088597446
2.57, 0.04318055749931702, 0.04318145195798274
2.58, 0.0427509037733952, 0.04275179288623638
2.59, 0.04232552517347661, 0.04232640890858979
2.6, 0.04190437916134673, 0.041905257487773295
2.61, 0.041487423622053446, 0.04148829650976206
2.62, 0.04107461685969531, 0.04107548427956477
2.63, 0.040665917593252124, 0.04066677951705486
2.64, 0.04026128495245663, 0.0402621413528424
2.65, 0.03986067847370758, 0.039861529324186705
2.66, 0.03946405809602321, 0.03946490337095092
2.67, 0.0390713841570353, 0.03907222383159579
2.68, 0.03868261738902267, 0.038683451439212965
2.69, 0.03829771891498458, 0.03829854731759997
2.7, 0.037916650244752846, 0.03791747297737109
2.71, 0.037539373271142915, 0.03754019031210946
2.72, 0.037165850266143, 0.037166661594556415
2.73, 0.03679604387714135, 0.036796849472838074
2.74, 0.03642991712319088, 0.03643071696673177
2.75, 0.03606743339131111, 0.036068227463966616
2.7600000000000002, 0.03570855643282675, 0.03570934471656342
2.77, 0.03535325035974292, 0.03535403283720914
2.7800000000000002, 0.03500147964115618, 0.03500225629566901
2.79, 0.03465320909970158, 0.0346539799152333
2.8000000000000003, 0.0343084039080347, 0.0343091688691993
2.81, 0.033967029585349064, 0.033967788677389955
2.82, 0.03362905199392792, 0.03362980520270394
2.83, 0.03329443733573046, 0.0332951846477046
2.84, 0.03296315214901204, 0.032963893551237765
2.85, 0.03263516330497789, 0.0326358987850874
2.86, 0.032310438004470324, 0.03231116755066253
2.87, 0.03198894377468863, 0.03198966737571716
2.88, 0.031670648465941975, 0.031671366111103064
2.89, 0.03135552024843419, 0.0313562319275556
2.9, 0.031043527609080947, 0.03104423331251013
2.91, 0.030734639348358295, 0.030735339066951
2.92, 0.030428824577182774, 0.030429518302292444
2.93, 0.0301260527138224, 0.03012674043728876
2.94, 0.029826293480838546, 0.029826975194976877
2.95, 0.029529516902058087, 0.029530192599648803
2.96, 0.029235693299575864, 0.029236362973853666
2.97, 0.028944793290786742, 0.02894545693543026
2.98, 0.028656787785447457, 0.028657445394569502
2.99, 0.02837164798276744, 0.028372299550904204
3.0, 0.028089345368528827, 0.02808999089063051
3.0100000000000002, 0.027809851712234924, 0.02781049118365592
3.02, 0.02753313906428721, 0.02753377248077621
3.0300000000000002, 0.02725917975319027, 0.027259807110880965
3.04, 0.02698794638278472, 0.026988567678186214
3.0500000000000003, 0.026719411829507465, 0.026720027059495288
3.06, 0.026453549239679425, 0.026454158401486242
3.0700000000000003, 0.02619033202682004, 0.026190935118026736
3.08, 0.025929733868988697, 0.02593033088751559
3.09, 0.025671728706152436, 0.025672319650250387
3.1, 0.02541629073757996, 0.025416875605822023
3.11, 0.025163394419261565, 0.025163973210534343
3.12, 0.02491301446135465, 0.024913587174849847
3.13, 0.024665125825654798, 0.02466569246086111
3.14, 0.024419703723091837, 0.024420264279786868
3.15, 0.024176723611251023, 0.02417727808949319
3.16, 0.023936161191918656, 0.023936709592039293
3.17, 0.023697992408652353, 0.023698534731247983
3.18, 0.023462193444375303, 0.023462729690300083
3.19, 0.023228740718994598, 0.023229270889352525
3.2, 0.022997610887043128, 0.022998134983180856
3.21, 0.022768780835345108, 0.022769298858844392
3.22, 0.02254222768070466, 0.022542739633375195
3.23, 0.02231792876761755, 0.022318434651489805
3.24, 0.022095861666005526, 0.022096361483323917
3.25, 0.021876004168973392, 0.021876497922189073
3.2600000000000002, 0.021658334290588208, 0.021658821982352493
3.27, 0.021442830263680764, 0.02144331189683813
3.2800000000000002, 0.021229470537668764, 0.02122994611525047
3.29, 0.02101823377640183, 0.02101870330161912
3.3000000000000003, 0.02080909885602777, 0.02080956233226575
3.31, 0.020602044862880305, 0.020602502293691122
3.3200000000000003, 0.020397051091387543, 0.02039750248048463
3.33, 0.02019409704200153, 0.020194542393253145
3.34, 0.019993162419148183, 0.019993601736571404
3.35, 0.019794227129197768, 0.019794660416952364
3.36, 0.019597271278455525, 0.01959769854083828
3.37, 0.019402275171172236, 0.019402696412610915
3.38, 0.019209219307574688, 0.01920963453262234
3.39, 0.01901808438191562, 0.019018493595245038
3.4, 0.018828851280543214, 0.018829254486941206
3.41, 0.018641501079989617, 0.018641898284351498
3.42, 0.018456015045078662, 0.01845640625240286
3.43, 0.018272374627052272, 0.01827275984243507
3.44, 0.01809056146171562, 0.018090940690345808
3.45, 0.017910557367600652, 0.017910930614754256
3.46, 0.017732344344147968, 0.017732711615183194
3.47, 0.01755590456990669, 0.017556265870258977
3.48, 0.017381220400752382, 0.017381575735929092
3.49, 0.017208274368122542, 0.01720862374369853
3.5, 0.017037049177269795, 0.01703739259888218
3.5100000000000002, 0.016867527705532355, 0.016867865178875924
3.52, 0.0166996930006218, 0.01670002453144428
3.5300000000000002, 0.016533528278927755, 0.016533853873025018
3.54, 0.016369016923839595, 0.016369336587051378
3.5500000000000003, 0.016206142484084706, 0.016206456222289927
3.56, 0.016044888672083396, 0.016045196491195703
3.5700000000000003, 0.015885239362320072, 0.01588554126828346
3.58, 0.01572717858973073, 0.015727474588515252
3.59, 0.015570690548106388, 0.015570980645703936
3.6, 0.015415759588512469, 0.015416043790932494
3.61, 0.015262370217723916, 0.015262648530989251
3.62, 0.015110507096675814, 0.015110779526818696
3.63, 0.014960155038929515, 0.014960421591987455
3.64, 0.014811299009153943, 0.014811559691165816
3.65, 0.014663924121622082, 0.014664178938624163
3.66, 0.014518015638722353, 0.014518264596744502
3.67, 0.014373558969484891, 0.014373802074546685
3.68, 0.014230539668122377, 0.014230776926229323
3.69, 0.014088943432585503, 0.014089174849725482
3.7, 0.013948756103132709, 0.013948981685272057
3.71, 0.013809963660914233, 0.01381018341399445
3.72, 0.013672552226570185, 0.013672766156504137
3.73, 0.013536508058842631, 0.013536716171511039
3.74, 0.01340181755320142, 0.01340201985444952
3.75, 0.013268467240483748, 0.013268663736117795
3.7600000000000002, 0.013136443785547217, 0.01313663448133115
3.77, 0.013005733985936317, 0.013005918887588286
3.7800000000000002, 0.012876324770562152, 0.012876503883751488
3.79, 0.012748203198395355, 0.012748376528739114
3.8000000000000003, 0.01262135645717193, 0.012621524010231712
3.81, 0.012495771862112062, 0.012495933643391004
3.8200000000000003, 0.012371436854651575, 0.012371592869591044
3.83, 0.012248339001186126, 0.01224848925516277
3.84, 0.012126465991827777, 0.012126610490150475
3.85, 0.01200580563917403, 0.01200594438708077
3.86, 0.011886345877089075, 0.011886478879744197
3.87, 0.011768074759497142, 0.011768202021988297
3.88, 0.01165098045918793, 0.01165110198652308
3.89, 0.011535051266633813, 0.011535167063738654
3.9, 0.01142027558881894, 0.011420385660533817
3.91, 0.01130664194807987, 0.0113067462991572
3.92, 0.011194138980957849, 0.011194237616059305
3.93, 0.011082755437062398, 0.011082848360756107
3.94, 0.010972480177946317, 0.010972567394704268
3.95, 0.01086330217599179, 0.010863383690187241
3.96, 0.010755210513307651, 0.010755286329212363
3.97, 0.01064819438063754, 0.010648264502419385
3.98, 0.010542243076279026, 0.010542307507999261
3.99, 0.010437346005013365, 0.01043740475062419
4.0, 0.010333492677046027, 0.010333545740388085
4.01, 0.010230672706957666, 0.010230720091757585
4.0200000000000005, 0.010128875812665581, 0.010128917522533466
4.03, 0.010028091814395531, 0.010028127852822677
4.04, 0.00992831063366369, 0.009928341004020128
4.05, 0.009829522292268836, 0.009829546997800908
4.0600000000000005, 0.009731716911294496, 0.009731735955122675
4.07, 0.009634884710121085, 0.009634898095237583
4.08, 0.009539016005447784, 0.009539023734714283
4.09, 0.009444101210324234, 0.009444103286469597
4.1, 0.009350130833191826, 0.00935012725880996
4.11, 0.009257095476934532, 0.009257086254482053
4.12, 0.00916498583793921, 0.009164970969733318
4.13, 0.009073792705165198, 0.009073772193381577
4.14, 0.008983506959223219, 0.008983480805893814
4.15, 0.008894119571463436, 0.008894087778474365
4.16, 0.008805621603072598, 0.008805584172161974
4.17, 0.00871800420418011, 0.008717961136936117
4.18, 0.00863125861297307, 0.00863120991083182
4.19, 0.008545376154820056, 0.008545321819063501
4.2, 0.008460348241403702, 0.008460288273157663
4.21, 0.008376166369861804, 0.00837610077009395
4.22, 0.008292822121937054, 0.008292750891454932
4.23, 0.008210307163135198, 0.008210230302584281
4.24, 0.008128613241891607, 0.008128530751753288
4.25, 0.008047732188746073, 0.008047644069335764
4.26, 0.00796765591552588, 0.007967562166991078
4.2700000000000005, 0.007888376414536968, 0.007888277036855441
4.28, 0.007809885757763185, 0.0078097807507408945
4.29, 0.007732176096073438, 0.00773206545934288
4.3, 0.0076552396584368, 0.007655123391455013
4.3100000000000005, 0.007579068751145387, 0.0075789468531921615
4.32, 0.007503655757045006, 0.007503528227220995
4.33, 0.007428993134773398, 0.00742885997199839
4.34, 0.007355073418006115, 0.007354934621017124
4.3500000000000005, 0.0072818892147098755, 0.0072817447820594785
4.36, 0.007209433206403373, 0.00720928313645782
4.37, 0.007137698147425393, 0.007137542438362852
4.38, 0.007066676864210256, 0.007066515514019137
4.39, 0.0069963622545704575, 0.006996195261047582
4.4, 0.006926747286986432, 0.006926574647735314
4.41, 0.006857824999903419, 0.006857646712332537
4.42, 0.00678958850103527, 0.006789404562356394
4.43, 0.006722030966675234, 0.006721841373901679
4.44, 0.006655145641013571, 0.006654950390958506
4.45, 0.006588925835461987, 0.006588724924736742
4.46, 0.00652336492798474, 0.006523158352997107
4.47, 0.006458456362436447, 0.006458244119389035
4.48, 0.006394193647906456, 0.006393975732795048
4.49, 0.006330570358069775, 0.0063303467666815825
4.5, 0.006267580130544393, 0.006267350858456468
4.51, 0.006205216666255066, 0.00620498170883267
4.5200000000000005, 0.006143473728803391, 0.006143233081198277
4.53, 0.006082345143844181, 0.006082098800993065
4.54, 0.006021824798467992, 0.00602157275509083
4.55, 0.005961906640589854, 0.005961648891188302
4.5600000000000005, 0.005902584678344042, 0.005902321217199758
4.57, 0.0058438529794849065, 0.005843583800657993
4.58, 0.005785705670793614, 0.005785430768120987
4.59, 0.005728136937490837, 0.0057278563045846395
4.6000000000000005, 0.005671141022655268, 0.005670854652901213
4.61, 0.0056147122266479365, 0.005614420113203752
4.62, 0.005558844906542212, 0.005558547042336041
4.63, 0.005503533475559527, 0.00550322985328833
4.64, 0.0054487724025106925, 0.005448463014638634
4.65, 0.005394556211242762, 0.005394241049999669
4.66, 0.00534087948009144, 0.005340558537471176
4.67, 0.005287736841338875, 0.005287410109097736
4.68, 0.005235122980676905, 0.0052347904503320586
4.69, 0.005183032636675615, 0.005182694299503558
4.7, 0.005131460600257206, 0.005131116447292091
4.71, 0.005080401714175054, 0.0050800517362071815
4.72, 0.0050298508724980024, 0.005029495060072163
4.73, 0.004979803020099751, 0.004979441363513709
4.74, 0.0049302531521533645, 0.004929885641456233
4.75, 0.0048811963136307516, 0.004880822938621431
4.76, 0.004832627598807178, 0.004832248349032718
4.7700000000000005, 0.004784542150770684, 0.004784157015524785
4.78, 0.004736935160936404, 0.004736544129257717
4.79, 0.004689801868565676, 0.0046894049292362985
4.8, 0.004643137560289987, 0.004642734701833826
4.8100000000000005, 0.0045969375696396165, 0.004596528780320782
4.82, 0.004551197276577008, 0.004550782544398238
4.83, 0.004505912107034734, 0.004505491419735779
4.84, 0.004461077532458103, 0.004460650877514126
4.8500000000000005, 0.00441668906935229, 0.004416256433972208
4.86, 0.004372742278834004, 0.004372303649958968
4.87, 0.004329232766187565, 0.004328788130489235
4.88, 0.00428615618042545, 0.0042857055243044374
4.89, 0.004243508213853188, 0.004243051523437405
4.9, 0.0042012846016385745, 0.004200821862781596
4.91, 0.004159481121385211, 0.004159012319664666
4.92, 0.004118093592710232, 0.004117618713426115
4.93, 0.004077117876826281, 0.004076636904999341
4.94, 0.004036549876127617, 0.0040360627964976725
4.95, 0.003996385533780373, 0.003995892330804649
4.96, 0.00395662083331684, 0.003956121491168317
4.97, 0.003917251798233832, 0.00391674630079958
4.98, 0.0038782744915950326, 0.003877762822474506
4.99, 0.0038396850156373025, 0.003839167158140623
5.0, 0.003801479511380884, 0.0038009554485272158
5.01, 0.0037636541582435133, 0.003763123872759278
5.0200000000000005, 0.003726205173658353, 0.0037256686479755765
5.03, 0.003689128812695743, 0.003688586028950303
5.04, 0.003652421367688687, 0.003651872307718578
5.05, 0.0036160791678620944, 0.003615523813205734
5.0600000000000005, 0.003580098578965694, 0.0035795369108601108
5.07, 0.0035444760029106188, 0.003543908002289749
5.08, 0.0035092078774095745, 0.0035086335249024728
5.09, 0.003474290675620621, 0.003473709951549698
5.1000000000000005, 0.0034397209057944783, 0.003439133790173689
5.11, 0.0034054951109253615, 0.00340490158345845
5.12, 0.00337160986840526, 0.0033710099084838904
5.13, 0.0033380617896816827, 0.0033374553763836842
5.14, 0.003304847519918801, 0.003304234632006311
5.15, 0.003271963737661957, 0.0032713443535795873
5.16, 0.0032394071545055274, 0.003238781252378532
5.17, 0.003207174514764064, 0.0032065420723964423
5.18, 0.003175262595146731, 0.0031746235900193967
5.19, 0.0031436682044349703, 0.0031430226137038153
5.2, 0.003112388183163389, 0.003111735983657444
5.21, 0.0030814194033037894, 0.003080760571523264
5.22, 0.003050758767952378, 0.0030500932800667855
5.23, 0.0030204032110200665, 0.003019731042866221
5.24, 0.0029903496969258705, 0.002989670824006016
5.25, 0.0029605952202933342, 0.00295990961777312
5.26, 0.0029311368056499977, 0.002930444448356554
5.2700000000000005, 0.0029019715071298456, 0.002901272369549765
5.28, 0.0028730964081787264, 0.0028723904644560425
5.29, 0.002844508621262681, 0.0028437958451968974
5.3, 0.002816205287579193, 0.0028154856526232124
5.3100000000000005, 0.0027881835767713066, 0.002787457056029413
5.32, 0.002760440686644593, 0.002759707252870373
5.33, 0.0027329738428869196, 0.0027322334684811915
5.34, 0.00270578029879102, 0.0027050329557997384
5.3500000000000005, 0.002678857334979822, 0.002678102995091981
5.36, 0.0026522022591345127, 0.0026514408936799913
5.37, 0.0026258124057252923, 0.0026250439856727544
5.38, 0.0025996851357448295, 0.002598909631699545
5.39, 0.0025738178364443525, 0.00257303521864602
5.4, 0.0025482079210723727, 0.0025474181593929533
5.41, 0.0025228528286160164, 0.002522055892557514
5.42, 0.0024977500235449056, 0.002496945882237126
5.43, 0.002472896995557615, 0.0024720856177559533
5.44, 0.0024482912593306325, 0.002447472613413802
5.45, 0.0024239303542698343, 0.0024231044082375806
5.46, 0.002399811844264412, 0.0023989785657352204
5.47, 0.0023759333174432663, 0.002375092673652072
5.48, 0.0023522923859338133, 0.0023514443437296466
5.49, 0.0023288866856232063, 0.0023280312114668518
5.5, 0.0023057138759219067, 0.002304850935883516
5.51, 0.0022827716395296344, 0.0022819011992863715
5.5200000000000005, 0.002260057682203629, 0.002259179707037229
5.53, 0.002237569732529233, 0.0022366841873235903
5.54, 0.0022153055416927383, 0.0022144123909314363
5.55, 0.0021932628832565066, 0.0021923620910203946
5.5600000000000005, 0.0021714395529363237, 0.0021705310829009837
5.57, 0.0021498333683809758, 0.0021489171838142297
5.58, 0.0021284421689539996, 0.0021275182327133743
5.59, 0.002107263815517626, 0.0021063320900478063
5.6000000000000005, 0.002086296190218862, 0.002085356637549095
