       Step     Time          Energy         fmax
GPMin:    0 13:25:23       -4.889951        0.0161
GPMin:    1 13:25:35       -4.890198        0.0082
GPMin:    2 13:25:44       -4.890270        0.0056
GPMin:    3 13:25:48       -4.890317        0.0043
GPMin:    4 13:25:58       -4.890352        0.0013
GPMin:    5 13:26:06       -4.890393        0.0038
GPMin:    6 13:26:19       -4.890425        0.0012
GPMin:    7 13:26:21       -4.890427        0.0002
