       Step     Time          Energy         fmax
GPMin:   23 18:13:46       -4.665167        0.1484
GPMin:   24 18:13:51       -4.738035        0.1453
GPMin:   25 18:13:56       -4.796955        0.1271
GPMin:   26 18:14:01       -4.831346        0.0894
GPMin:   27 18:14:06       -4.843497        0.1053
GPMin:   28 18:14:11       -4.853355        0.1438
GPMin:   29 18:14:17       -4.873503        0.1248
GPMin:   30 18:14:21       -4.892393        0.0732
GPMin:   31 18:14:26       -4.906068        0.0510
GPMin:   32 18:14:30       -4.915753        0.0484
GPMin:   33 18:14:35       -4.922765        0.0369
GPMin:   34 18:14:40       -4.926582        0.0312
GPMin:   35 18:14:44       -4.928127        0.0261
GPMin:   36 18:14:49       -4.929977        0.0269
GPMin:   37 18:14:54       -4.931150        0.0183
       Step     Time          Energy         fmax
GPMin:    0 18:15:02       -4.149030        0.5766
GPMin:    1 18:15:09       -4.427525        0.2223
GPMin:    2 18:15:15       -4.491652        0.1248
GPMin:    3 18:15:20       -4.519719        0.0906
GPMin:    4 18:15:25       -4.543163        0.0756
GPMin:    5 18:15:30       -4.559594        0.0692
GPMin:    6 18:15:35       -4.572314        0.0731
GPMin:    7 18:15:41       -4.590563        0.0796
GPMin:    8 18:15:46       -4.604158        0.0958
GPMin:    9 18:15:51       -4.629952        0.1130
GPMin:   10 18:15:57       -4.664110        0.1145
GPMin:   11 18:16:02       -4.694214        0.1076
GPMin:   12 18:16:06       -4.731051        0.0900
GPMin:   13 18:16:11       -4.776310        0.0861
GPMin:   14 18:16:16       -4.819870        0.0770
GPMin:   15 18:16:21       -4.848597        0.0765
GPMin:   16 18:16:25       -4.864817        0.0688
GPMin:   17 18:16:31       -4.877519        0.0470
GPMin:   18 18:16:36       -4.884818        0.0443
GPMin:   19 18:16:40       -4.887227        0.0284
GPMin:   20 18:16:45       -4.888510        0.0195
       Step     Time          Energy         fmax
GPMin:    0 18:16:54       -4.559141        0.2443
GPMin:    1 18:17:00       -4.642611        0.1314
GPMin:    2 18:17:06       -4.676746        0.1172
GPMin:    3 18:17:12       -4.712649        0.0837
GPMin:    4 18:17:17       -4.737668        0.0626
GPMin:    5 18:17:22       -4.755911        0.0459
GPMin:    6 18:17:27       -4.772614        0.0460
GPMin:    7 18:17:32       -4.785676        0.0391
GPMin:    8 18:17:37       -4.802041        0.0431
GPMin:    9 18:17:42       -4.825455        0.0680
GPMin:   10 18:17:48       -4.858626        0.0865
GPMin:   11 18:17:54       -4.892967        0.0727
GPMin:   12 18:18:00       -4.917957        0.0505
GPMin:   13 18:18:05       -4.927978        0.0301
GPMin:   14 18:18:10       -4.929775        0.0225
GPMin:   15 18:18:14       -4.931512        0.0184
       Step     Time          Energy         fmax
GPMin:    0 18:18:22       -4.260989        0.5347
GPMin:    1 18:18:28       -4.404422        0.1386
GPMin:    2 18:18:34       -4.436891        0.0887
GPMin:    3 18:18:39       -4.450730        0.0719
GPMin:    4 18:18:44       -4.468455        0.0519
GPMin:    5 18:18:49       -4.487679        0.0491
GPMin:    6 18:18:54       -4.514620        0.0713
GPMin:    7 18:19:00       -4.555922        0.1031
GPMin:    8 18:19:05       -4.609416        0.1238
GPMin:    9 18:19:11       -4.669273        0.1228
GPMin:   10 18:19:16       -4.722493        0.0922
GPMin:   11 18:19:22       -4.755844        0.0850
GPMin:   12 18:19:27       -4.780088        0.0951
GPMin:   13 18:19:33       -4.808604        0.0911
GPMin:   14 18:19:37       -4.838840        0.0763
GPMin:   15 18:19:42       -4.863695        0.0701
GPMin:   16 18:19:47       -4.883688        0.0735
GPMin:   17 18:19:51       -4.900320        0.0658
GPMin:   18 18:19:56       -4.912776        0.0601
GPMin:   19 18:20:01       -4.921428        0.0494
GPMin:   20 18:20:06       -4.927957        0.0314
GPMin:   21 18:20:10       -4.931023        0.0272
GPMin:   22 18:20:14       -4.932678        0.0176
       Step     Time          Energy         fmax
GPMin:    0 18:20:23       -4.818702        0.1502
GPMin:    1 18:20:29       -4.848090        0.2197
GPMin:    2 18:20:35       -4.860514        0.1705
GPMin:    3 18:20:40       -4.883516        0.0495
GPMin:    4 18:20:46       -4.887415        0.0451
GPMin:    5 18:21:06       -4.890258        0.0032
       Step     Time          Energy         fmax
GPMin:    0 18:21:15       -4.059800        0.5869
GPMin:    1 18:21:21       -4.253440        0.1978
GPMin:    2 18:21:27       -4.316177        0.1267
GPMin:    3 18:21:32       -4.342568        0.1157
GPMin:    4 18:21:38       -4.380439        0.1241
GPMin:    5 18:21:43       -4.416579        0.1535
GPMin:    6 18:21:49       -4.464295        0.1839
GPMin:    7 18:21:55       -4.543270        0.2042
GPMin:    8 18:22:00       -4.610650        0.1840
GPMin:    9 18:22:06       -4.669899        0.1148
GPMin:   10 18:22:11       -4.701631        0.0864
GPMin:   11 18:22:16       -4.712671        0.0690
GPMin:   12 18:22:22       -4.721187        0.0539
GPMin:   13 18:22:27       -4.728150        0.0482
GPMin:   14 18:22:32       -4.738319        0.0549
GPMin:   15 18:22:38       -4.749505        0.0521
GPMin:   16 18:22:42       -4.760383        0.0423
GPMin:   17 18:22:48       -4.771176        0.0531
GPMin:   18 18:22:52       -4.785752        0.0562
GPMin:   19 18:22:57       -4.804518        0.0658
GPMin:   20 18:23:02       -4.827475        0.0797
GPMin:   21 18:23:07       -4.855490        0.0821
GPMin:   22 18:23:12       -4.882188        0.0776
GPMin:   23 18:23:17       -4.905023        0.0735
GPMin:   24 18:23:23       -4.918858        0.0465
GPMin:   25 18:23:27       -4.923724        0.0335
GPMin:   26 18:23:31       -4.925631        0.0332
GPMin:   27 18:23:36       -4.928418        0.0311
GPMin:   28 18:23:40       -4.930640        0.0354
GPMin:   29 18:23:45       -4.932541        0.0259
GPMin:   30 18:23:50       -4.933364        0.0141
       Step     Time          Energy         fmax
GPMin:    0 18:23:58       -4.746998        0.2233
GPMin:    1 18:24:10       -4.768814        0.1990
GPMin:    2 18:24:16       -4.791496        0.0884
GPMin:    3 18:24:22       -4.793699        0.1050
GPMin:    4 18:24:27       -4.797319        0.0802
GPMin:    5 18:24:31       -4.802340        0.0406
GPMin:    6 18:24:37       -4.807456        0.0332
GPMin:    7 18:24:42       -4.814186        0.0667
GPMin:    8 18:24:48       -4.817468        0.1769
GPMin:    9 18:24:54       -4.829851        0.1892
GPMin:   10 18:25:00       -4.842206        0.1653
GPMin:   11 18:25:10       -4.855167        0.0766
GPMin:   12 18:25:15       -4.869564        0.0603
GPMin:   13 18:25:20       -4.881656        0.0593
GPMin:   14 18:25:25       -4.888112        0.0345
GPMin:   15 18:25:30       -4.889680        0.0227
GPMin:   16 18:25:34       -4.890110        0.0047
       Step     Time          Energy         fmax
GPMin:    0 18:25:43       -4.695013        0.2013
GPMin:    1 18:25:49       -4.761284        0.1501
GPMin:    2 18:25:55       -4.775884        0.1924
GPMin:    3 18:26:01       -4.782648        0.1881
GPMin:    4 18:26:07       -4.790109        0.0903
GPMin:    5 18:26:13       -4.797915        0.0137
       Step     Time          Energy         fmax
GPMin:    0 18:26:21       -4.623646        0.2963
GPMin:    1 18:26:26       -4.789645        0.2277
GPMin:    2 18:26:32       -4.859985        0.1195
GPMin:    3 18:26:38       -4.879568        0.0506
GPMin:    4 18:26:42       -4.885288        0.0254
GPMin:    5 18:26:47       -4.887991        0.0205
GPMin:    6 18:26:52       -4.889448        0.0127
       Step     Time          Energy         fmax
GPMin:    0 18:27:00       -4.257382        0.2624
GPMin:    1 18:27:06       -4.396184        0.1994
GPMin:    2 18:27:12       -4.476006        0.1256
GPMin:    3 18:27:18       -4.500925        0.0587
GPMin:    4 18:27:22       -4.514041        0.0619
GPMin:    5 18:27:28       -4.557934        0.0924
GPMin:    6 18:27:32       -4.622377        0.1257
GPMin:    7 18:27:37       -4.697015        0.1395
GPMin:    8 18:27:42       -4.764132        0.1180
GPMin:    9 18:27:48       -4.803161        0.0848
GPMin:   10 18:27:53       -4.822375        0.1024
GPMin:   11 18:27:58       -4.847014        0.0974
GPMin:   12 18:28:02       -4.870199        0.0694
GPMin:   13 18:28:07       -4.888371        0.0657
GPMin:   14 18:28:12       -4.904041        0.0711
GPMin:   15 18:28:16       -4.915654        0.0609
GPMin:   16 18:28:21       -4.922510        0.0418
GPMin:   17 18:28:25       -4.927333        0.0312
GPMin:   18 18:28:30       -4.931053        0.0244
GPMin:   19 18:28:34       -4.932876        0.0149
       Step     Time          Energy         fmax
GPMin:    0 18:28:43       -4.381680        0.3294
GPMin:    1 18:28:49       -4.523596        0.2485
GPMin:    2 18:28:55       -4.621054        0.2090
GPMin:    3 18:29:00       -4.678448        0.1405
GPMin:    4 18:29:06       -4.721249        0.1177
GPMin:    5 18:29:12       -4.763484        0.0851
GPMin:    6 18:29:17       -4.784687        0.0441
GPMin:    7 18:29:22       -4.791380        0.0390
GPMin:    8 18:29:26       -4.794675        0.0300
GPMin:    9 18:29:31       -4.798345        0.0230
GPMin:   10 18:29:36       -4.801048        0.0161
       Step     Time          Energy         fmax
GPMin:    0 18:29:45       -4.378950        0.3487
GPMin:    1 18:29:51       -4.439282        0.1516
GPMin:    2 18:29:57       -4.455083        0.0702
GPMin:    3 18:30:03       -4.465616        0.0630
GPMin:    4 18:30:08       -4.483230        0.0683
GPMin:    5 18:30:13       -4.511878        0.0727
GPMin:    6 18:30:18       -4.561937        0.1008
GPMin:    7 18:30:23       -4.632578        0.1313
GPMin:    8 18:30:28       -4.709834        0.1298
GPMin:    9 18:30:33       -4.771034        0.0998
GPMin:   10 18:30:38       -4.804148        0.0743
GPMin:   11 18:30:43       -4.821771        0.1005
GPMin:   12 18:30:48       -4.848410        0.0833
GPMin:   13 18:30:53       -4.872011        0.0659
GPMin:   14 18:30:58       -4.890879        0.0667
GPMin:   15 18:31:02       -4.908964        0.0653
GPMin:   16 18:31:07       -4.919093        0.0500
GPMin:   17 18:31:11       -4.925240        0.0379
GPMin:   18 18:31:16       -4.930035        0.0287
GPMin:   19 18:31:20       -4.932777        0.0129
       Step     Time          Energy         fmax
GPMin:    0 18:31:31       -3.971948        0.2395
GPMin:    1 18:31:38       -4.068920        0.1306
GPMin:    2 18:31:45       -4.134351        0.1068
GPMin:    3 18:31:52       -4.179865        0.1131
GPMin:    4 18:31:58       -4.207907        0.1149
GPMin:    5 18:32:05       -4.237573        0.1067
GPMin:    6 18:32:10       -4.268696        0.1181
GPMin:    7 18:32:16       -4.287010        0.1209
GPMin:    8 18:32:21       -4.301225        0.1190
GPMin:    9 18:32:28       -4.351945        0.2989
GPMin:   10 18:32:33       -4.360106        0.1460
GPMin:   11 18:32:40       -4.389894        0.1091
GPMin:   12 18:32:45       -4.390301        0.1159
GPMin:   13 18:32:50       -4.398970        0.0736
GPMin:   14 18:32:56       -4.405517        0.1890
GPMin:   15 18:33:01       -4.423119        0.0741
GPMin:   16 18:33:06       -4.434109        0.0525
GPMin:   17 18:33:11       -4.441393        0.0402
GPMin:   18 18:33:16       -4.450392        0.0395
GPMin:   19 18:33:21       -4.455873        0.0360
GPMin:   20 18:33:25       -4.465300        0.0521
GPMin:   21 18:33:30       -4.483570        0.0607
GPMin:   22 18:33:36       -4.515225        0.0871
GPMin:   23 18:33:41       -4.565792        0.1189
GPMin:   24 18:33:46       -4.635350        0.1434
GPMin:   25 18:33:50       -4.715281        0.1545
GPMin:   26 18:33:55       -4.785447        0.1290
GPMin:   27 18:34:00       -4.830183        0.0868
GPMin:   28 18:34:05       -4.846131        0.0854
GPMin:   29 18:34:10       -4.853353        0.1047
GPMin:   30 18:34:14       -4.870494        0.0959
GPMin:   31 18:34:19       -4.888020        0.0673
GPMin:   32 18:34:23       -4.901320        0.0576
GPMin:   33 18:34:28       -4.911703        0.0595
GPMin:   34 18:34:33       -4.920950        0.0527
GPMin:   35 18:34:37       -4.926851        0.0379
GPMin:   36 18:34:41       -4.929511        0.0271
GPMin:   37 18:34:45       -4.932055        0.0265
GPMin:   38 18:34:49       -4.933111        0.0204
GPMin:   39 18:34:53       -4.933810        0.0097
       Step     Time          Energy         fmax
GPMin:    0 18:35:04       -3.651025        0.3140
GPMin:    1 18:35:12       -3.822713        0.2707
GPMin:    2 18:35:19       -3.944984        0.2292
GPMin:    3 18:35:25       -4.010212        0.1773
GPMin:    4 18:35:31       -4.046471        0.1291
GPMin:    5 18:35:35       -4.060598        0.1355
GPMin:    6 18:35:40       -4.093195        0.1496
GPMin:    7 18:35:45       -4.112788        0.1610
GPMin:    8 18:35:51       -4.202311        0.2072
GPMin:    9 18:35:57       -4.246201        0.2414
GPMin:   10 18:36:02       -4.340659        0.2603
GPMin:   11 18:36:08       -4.439712        0.2644
GPMin:   12 18:36:14       -4.537979        0.2579
GPMin:   13 18:36:20       -4.628021        0.2200
GPMin:   14 18:36:25       -4.687764        0.1591
GPMin:   15 18:36:31       -4.721220        0.1176
GPMin:   16 18:36:36       -4.746592        0.1185
GPMin:   17 18:36:41       -4.769948        0.0894
GPMin:   18 18:36:46       -4.788322        0.0933
GPMin:   19 18:36:51       -4.805363        0.0966
GPMin:   20 18:36:56       -4.822468        0.0924
GPMin:   21 18:37:01       -4.842643        0.0782
GPMin:   22 18:37:06       -4.864388        0.0764
GPMin:   23 18:37:11       -4.886169        0.0623
GPMin:   24 18:37:15       -4.901472        0.0553
GPMin:   25 18:37:20       -4.912021        0.0647
GPMin:   26 18:37:25       -4.919722        0.0496
GPMin:   27 18:37:29       -4.924190        0.0392
GPMin:   28 18:37:34       -4.927153        0.0382
GPMin:   29 18:37:38       -4.930237        0.0283
GPMin:   30 18:37:43       -4.931561        0.0256
GPMin:   31 18:37:47       -4.932726        0.0228
GPMin:   32 18:37:51       -4.933185        0.0157
       Step     Time          Energy         fmax
GPMin:    0 18:38:02       -4.309385        0.4921
GPMin:    1 18:38:08       -4.491229        0.2519
GPMin:    2 18:38:14       -4.589764        0.1958
GPMin:    3 18:38:20       -4.663636        0.1338
GPMin:    4 18:38:26       -4.700852        0.1261
GPMin:    5 18:38:31       -4.735105        0.1181
GPMin:    6 18:38:37       -4.771021        0.1137
GPMin:    7 18:38:42       -4.805416        0.0970
GPMin:    8 18:38:47       -4.837742        0.0768
GPMin:    9 18:38:51       -4.863913        0.0691
GPMin:   10 18:38:56       -4.888163        0.0599
GPMin:   11 18:39:01       -4.904511        0.0566
GPMin:   12 18:39:05       -4.917151        0.0425
GPMin:   13 18:39:10       -4.926373        0.0357
GPMin:   14 18:39:15       -4.929654        0.0392
GPMin:   15 18:39:19       -4.932134        0.0203
GPMin:   16 18:39:24       -4.933202        0.0160
       Step     Time          Energy         fmax
GPMin:    0 18:39:32       -4.401236        0.3277
GPMin:    1 18:39:38       -4.442738        0.1430
GPMin:    2 18:39:44       -4.461993        0.0936
GPMin:    3 18:39:49       -4.491039        0.0832
GPMin:    4 18:39:54       -4.531052        0.0901
GPMin:    5 18:40:00       -4.595781        0.1258
GPMin:    6 18:40:05       -4.673706        0.1555
GPMin:    7 18:40:10       -4.752391        0.1549
GPMin:    8 18:40:16       -4.811218        0.1120
GPMin:    9 18:40:21       -4.843417        0.0812
GPMin:   10 18:40:26       -4.863772        0.0895
GPMin:   11 18:40:31       -4.885576        0.0651
GPMin:   12 18:40:35       -4.901120        0.0522
GPMin:   13 18:40:39       -4.913444        0.0567
GPMin:   14 18:40:44       -4.923280        0.0498
GPMin:   15 18:40:49       -4.929039        0.0299
GPMin:   16 18:40:53       -4.931529        0.0191
       Step     Time          Energy         fmax
GPMin:    0 18:41:01       -4.137791        0.3952
GPMin:    1 18:41:08       -4.257351        0.2262
GPMin:    2 18:41:13       -4.372160        0.2171
GPMin:    3 18:41:19       -4.443647        0.2440
GPMin:    4 18:41:25       -4.506337        0.2329
GPMin:    5 18:41:31       -4.597083        0.2155
GPMin:    6 18:41:37       -4.648717        0.1922
GPMin:    7 18:41:42       -4.699647        0.1503
GPMin:    8 18:41:48       -4.744310        0.1235
GPMin:    9 18:41:53       -4.779062        0.1158
GPMin:   10 18:41:58       -4.814367        0.0952
GPMin:   11 18:42:03       -4.842512        0.0767
GPMin:   12 18:42:09       -4.863129        0.0611
GPMin:   13 18:42:13       -4.874312        0.0489
GPMin:   14 18:42:18       -4.881426        0.0343
GPMin:   15 18:42:22       -4.885627        0.0218
GPMin:   16 18:42:27       -4.888056        0.0265
GPMin:   17 18:42:31       -4.889505        0.0188
       Step     Time          Energy         fmax
GPMin:    0 18:42:40       -4.479251        0.2161
GPMin:    1 18:42:46       -4.555187        0.1278
GPMin:    2 18:42:51       -4.617512        0.1233
GPMin:    3 18:42:57       -4.683122        0.1346
GPMin:    4 18:43:01       -4.736775        0.1161
GPMin:    5 18:43:06       -4.771064        0.0764
GPMin:    6 18:43:12       -4.800206        0.1018
GPMin:    7 18:43:18       -4.838053        0.0747
GPMin:    8 18:43:23       -4.870195        0.0833
GPMin:    9 18:43:28       -4.901066        0.0794
GPMin:   10 18:43:33       -4.922472        0.0436
GPMin:   11 18:43:38       -4.927586        0.0419
GPMin:   12 18:43:42       -4.929464        0.0260
GPMin:   13 18:43:47       -4.930833        0.0149
       Step     Time          Energy         fmax
GPMin:    0 18:43:55       -4.636750        0.2090
GPMin:    1 18:44:01       -4.727870        0.1199
GPMin:    2 18:44:07       -4.765305        0.0805
GPMin:    3 18:44:12       -4.778639        0.0642
GPMin:    4 18:44:17       -4.790659        0.0969
GPMin:    5 18:44:23       -4.802778        0.0755
GPMin:    6 18:44:28       -4.811471        0.0454
GPMin:    7 18:44:33       -4.817513        0.0355
GPMin:    8 18:44:38       -4.828981        0.0495
GPMin:    9 18:44:44       -4.846630        0.0567
GPMin:   10 18:44:50       -4.866314        0.0466
GPMin:   11 18:44:55       -4.878341        0.0545
GPMin:   12 18:45:00       -4.882971        0.0371
GPMin:   13 18:45:04       -4.887864        0.0210
GPMin:   14 18:45:09       -4.889919        0.0108
       Step     Time          Energy         fmax
GPMin:    0 18:45:16       -4.736965        0.2155
GPMin:    1 18:45:22       -4.755622        0.3544
GPMin:    2 18:45:28       -4.798788        0.1596
GPMin:    3 18:45:34       -4.833125        0.1097
GPMin:    4 18:45:45       -4.838394        0.1606
GPMin:    5 18:45:50       -4.842249        0.1198
GPMin:    6 18:45:55       -4.850719        0.0675
GPMin:    7 18:46:00       -4.865397        0.0570
GPMin:    8 18:46:04       -4.877612        0.0450
GPMin:    9 18:46:09       -4.887122        0.0263
GPMin:   10 18:46:13       -4.889674        0.0316
GPMin:   11 18:46:18       -4.890206        0.0114
       Step     Time          Energy         fmax
GPMin:    0 18:46:27       -4.791411        0.2035
GPMin:    1 18:46:32       -4.854735        0.0868
GPMin:    2 18:46:38       -4.864927        0.1780
GPMin:    3 18:46:44       -4.880614        0.0941
GPMin:    4 18:46:49       -4.887135        0.0474
GPMin:    5 18:46:53       -4.889001        0.0345
GPMin:    6 18:46:58       -4.889177        0.0422
GPMin:    7 18:47:02       -4.890085        0.0115
       Step     Time          Energy         fmax
GPMin:    0 18:47:11       -4.134612        0.3477
GPMin:    1 18:47:17       -4.270787        0.2361
GPMin:    2 18:47:23       -4.358642        0.2457
GPMin:    3 18:47:29       -4.460194        0.2483
GPMin:    4 18:47:35       -4.554451        0.2112
GPMin:    5 18:47:40       -4.624201        0.1452
GPMin:    6 18:47:45       -4.667664        0.1248
GPMin:    7 18:47:51       -4.708299        0.1157
GPMin:    8 18:47:57       -4.750936        0.1132
GPMin:    9 18:48:02       -4.799011        0.1143
GPMin:   10 18:48:08       -4.843953        0.1109
GPMin:   11 18:48:13       -4.878912        0.0930
GPMin:   12 18:48:18       -4.904988        0.0626
GPMin:   13 18:48:23       -4.917247        0.0432
GPMin:   14 18:48:27       -4.921655        0.0515
GPMin:   15 18:48:32       -4.926825        0.0414
GPMin:   16 18:48:37       -4.929594        0.0315
GPMin:   17 18:48:41       -4.931224        0.0316
GPMin:   18 18:48:45       -4.932835        0.0196
       Step     Time          Energy         fmax
GPMin:    0 18:48:53       -4.225338        0.6591
GPMin:    1 18:48:59       -4.457756        0.1043
GPMin:    2 18:49:10       -4.473368        0.0119
       Step     Time          Energy         fmax
GPMin:    0 18:49:17       -4.468187        0.1004
GPMin:    1 18:49:34       -4.500415        0.1125
GPMin:    2 18:49:39       -4.558516        0.1125
GPMin:    3 18:49:45       -4.627601        0.1292
GPMin:    4 18:49:50       -4.711246        0.1480
GPMin:    5 18:49:55       -4.782108        0.1322
GPMin:    6 18:50:00       -4.824433        0.0898
GPMin:    7 18:50:05       -4.844167        0.1059
GPMin:    8 18:50:11       -4.873426        0.1054
GPMin:    9 18:50:16       -4.896911        0.0639
GPMin:   10 18:50:20       -4.917087        0.0540
GPMin:   11 18:50:25       -4.928861        0.0294
GPMin:   12 18:50:29       -4.931834        0.0184
       Step     Time          Energy         fmax
GPMin:    0 18:50:39       -3.999222        0.2964
GPMin:    1 18:50:46       -4.227399        0.2814
GPMin:    2 18:50:51       -4.354383        0.2574
GPMin:    3 18:50:57       -4.440520        0.2096
GPMin:    4 18:51:03       -4.523670        0.1962
GPMin:    5 18:51:08       -4.562772        0.1930
GPMin:    6 18:51:14       -4.622124        0.1938
GPMin:    7 18:51:20       -4.671359        0.1613
GPMin:    8 18:51:25       -4.718900        0.1388
GPMin:    9 18:51:31       -4.763185        0.1157
GPMin:   10 18:51:37       -4.797899        0.0874
GPMin:   11 18:51:42       -4.823792        0.0970
GPMin:   12 18:51:48       -4.849388        0.0859
GPMin:   13 18:51:52       -4.871017        0.0785
GPMin:   14 18:51:57       -4.887315        0.0780
GPMin:   15 18:52:01       -4.902097        0.0584
GPMin:   16 18:52:06       -4.912530        0.0603
GPMin:   17 18:52:10       -4.920197        0.0539
GPMin:   18 18:52:15       -4.927451        0.0306
GPMin:   19 18:52:19       -4.930363        0.0184
       Step     Time          Energy         fmax
GPMin:    0 18:52:27       -4.455521        0.2626
GPMin:    1 18:52:33       -4.515404        0.1550
GPMin:    2 18:52:39       -4.566113        0.1457
GPMin:    3 18:52:44       -4.639105        0.1457
GPMin:    4 18:52:49       -4.713690        0.1521
GPMin:    5 18:52:55       -4.782596        0.1400
GPMin:    6 18:53:00       -4.827427        0.0829
GPMin:    7 18:53:06       -4.851386        0.0843
GPMin:    8 18:53:10       -4.873266        0.0777
GPMin:    9 18:53:15       -4.890909        0.0612
GPMin:   10 18:53:19       -4.906176        0.0684
GPMin:   11 18:53:24       -4.918769        0.0598
GPMin:   12 18:53:29       -4.927114        0.0388
GPMin:   13 18:53:33       -4.930077        0.0285
GPMin:   14 18:53:38       -4.931950        0.0197
