       Step     Time          Energy         fmax
GPMin:   44 17:56:39       -4.842884        0.0532
GPMin:   45 17:56:45       -4.851972        0.0562
GPMin:   46 17:56:50       -4.860591        0.0660
GPMin:   47 17:56:55       -4.866866        0.0540
GPMin:   48 17:57:00       -4.871478        0.0488
GPMin:   49 17:57:05       -4.874533        0.0571
GPMin:   50 17:57:10       -4.880840        0.0444
GPMin:   51 17:57:15       -4.884423        0.0424
GPMin:   52 17:57:19       -4.888275        0.0385
GPMin:   53 17:57:24       -4.889231        0.0273
GPMin:   54 17:57:29       -4.889741        0.0180
       Step     Time          Energy         fmax
GPMin:    0 17:57:38       -3.165248        1.3482
GPMin:    1 17:57:44       -4.009393        0.6034
GPMin:    2 17:57:50       -4.288644        0.2566
GPMin:    3 17:57:55       -4.355035        0.0965
GPMin:    4 17:58:00       -4.364386        0.1251
GPMin:    5 17:58:05       -4.377449        0.1085
GPMin:    6 17:58:10       -4.392749        0.1292
GPMin:    7 17:58:16       -4.412967        0.1015
GPMin:    8 17:58:22       -4.434014        0.0874
GPMin:    9 17:58:26       -4.435777        0.0787
GPMin:   10 17:58:30       -4.438058        0.0662
GPMin:   11 17:58:42       -4.440001        0.1796
GPMin:   12 17:58:48       -4.454101        0.0386
GPMin:   13 17:59:08       -4.455255        0.0348
GPMin:   14 17:59:21       -4.488251        0.1684
GPMin:   15 17:59:27       -4.508694        0.2404
GPMin:   16 17:59:33       -4.536726        0.2307
GPMin:   17 17:59:38       -4.563511        0.2272
GPMin:   18 17:59:44       -4.608424        0.1995
GPMin:   19 17:59:50       -4.628812        0.1859
GPMin:   20 17:59:57       -4.728915        0.2654
GPMin:   21 18:00:09       -4.751066        0.2545
GPMin:   22 18:00:15       -4.825725        0.1181
GPMin:   23 18:00:21       -4.840799        0.0846
GPMin:   24 18:00:25       -4.846586        0.0809
GPMin:   25 18:00:30       -4.859545        0.0681
GPMin:   26 18:00:35       -4.868492        0.0578
GPMin:   27 18:00:40       -4.875244        0.0460
GPMin:   28 18:00:44       -4.881497        0.0373
GPMin:   29 18:00:49       -4.885595        0.0289
GPMin:   30 18:00:53       -4.887898        0.0224
GPMin:   31 18:00:57       -4.888993        0.0212
GPMin:   32 18:01:02       -4.889764        0.0170
       Step     Time          Energy         fmax
GPMin:    0 18:01:11       -3.240904        1.3273
GPMin:    1 18:01:19       -3.936984        0.6069
GPMin:    2 18:01:25       -4.188475        0.2886
GPMin:    3 18:01:31       -4.277392        0.1415
GPMin:    4 18:01:37       -4.304059        0.1275
GPMin:    5 18:01:43       -4.317906        0.1304
GPMin:    6 18:01:49       -4.339528        0.1375
GPMin:    7 18:01:56       -4.342211        0.2951
GPMin:    8 18:02:03       -4.373410        0.1565
GPMin:    9 18:02:09       -4.413785        0.2334
GPMin:   10 18:02:14       -4.442332        0.2145
GPMin:   11 18:02:20       -4.477438        0.2065
GPMin:   12 18:02:25       -4.503911        0.1997
GPMin:   13 18:02:31       -4.563099        0.1543
GPMin:   14 18:02:37       -4.589502        0.1216
GPMin:   15 18:02:43       -4.620186        0.1671
GPMin:   16 18:02:49       -4.657073        0.1679
GPMin:   17 18:02:55       -4.692226        0.1458
GPMin:   18 18:03:00       -4.727331        0.1268
GPMin:   19 18:03:06       -4.765519        0.1080
GPMin:   20 18:03:12       -4.799040        0.1048
GPMin:   21 18:03:18       -4.829540        0.1021
GPMin:   22 18:03:24       -4.849221        0.0852
GPMin:   23 18:03:28       -4.863664        0.0903
GPMin:   24 18:03:33       -4.876839        0.0927
GPMin:   25 18:03:38       -4.888877        0.0831
GPMin:   26 18:03:43       -4.900087        0.0706
GPMin:   27 18:03:47       -4.910293        0.0557
GPMin:   28 18:03:52       -4.917866        0.0444
GPMin:   29 18:03:57       -4.924331        0.0415
GPMin:   30 18:04:02       -4.929087        0.0302
GPMin:   31 18:04:06       -4.931280        0.0191
