       Step     Time          Energy         fmax
GPMin:    1 17:57:42       -5.499000        0.1191
GPMin:    2 17:57:48       -5.535563        0.0738
GPMin:    3 17:57:53       -5.557491        0.0796
GPMin:    4 17:57:58       -5.578933        0.0949
GPMin:    5 17:58:03       -5.615609        0.1161
GPMin:    6 17:58:09       -5.662206        0.1282
GPMin:    7 17:58:15       -5.705289        0.1198
GPMin:    8 17:58:21       -5.738025        0.1097
GPMin:    9 17:58:27       -5.779101        0.1137
GPMin:   10 17:58:33       -5.816678        0.0898
GPMin:   11 17:58:39       -5.838018        0.0713
GPMin:   12 17:58:45       -5.854284        0.0549
GPMin:   13 17:58:50       -5.864400        0.0389
GPMin:   14 17:58:56       -5.869272        0.0349
GPMin:   15 17:59:01       -5.871352        0.0232
GPMin:   16 17:59:06       -5.872831        0.0158
       Step     Time          Energy         fmax
GPMin:    0 17:59:17       -4.637980        0.3933
GPMin:    1 17:59:25       -4.880336        0.3363
GPMin:    2 17:59:32       -5.038287        0.2355
GPMin:    3 17:59:39       -5.154151        0.2090
GPMin:    4 17:59:45       -5.215178        0.2039
GPMin:    5 17:59:51       -5.257645        0.2573
GPMin:    6 17:59:57       -5.289721        0.1946
GPMin:    7 18:00:03       -5.306268        0.2004
GPMin:    8 18:00:10       -5.364688        0.3165
GPMin:    9 18:00:16       -5.432203        0.3335
GPMin:   10 18:00:23       -5.511355        0.2745
GPMin:   11 18:00:29       -5.568439        0.1591
GPMin:   12 18:00:35       -5.590772        0.0902
GPMin:   13 18:00:41       -5.605686        0.0905
GPMin:   14 18:00:46       -5.625091        0.0822
GPMin:   15 18:00:53       -5.639732        0.0785
GPMin:   16 18:00:59       -5.658418        0.0820
GPMin:   17 18:01:05       -5.686948        0.0842
GPMin:   18 18:01:11       -5.720671        0.0838
GPMin:   19 18:01:17       -5.746135        0.0822
GPMin:   20 18:01:23       -5.765112        0.0872
GPMin:   21 18:01:28       -5.780005        0.0827
GPMin:   22 18:01:34       -5.793120        0.0769
GPMin:   23 18:01:40       -5.802972        0.0744
GPMin:   24 18:01:46       -5.817933        0.0693
GPMin:   25 18:01:52       -5.834350        0.0692
GPMin:   26 18:01:58       -5.849185        0.0583
GPMin:   27 18:02:03       -5.860651        0.0448
GPMin:   28 18:02:09       -5.866754        0.0341
GPMin:   29 18:02:14       -5.869581        0.0288
GPMin:   30 18:02:19       -5.871530        0.0282
GPMin:   31 18:02:24       -5.872430        0.0216
GPMin:   32 18:02:29       -5.873244        0.0150
       Step     Time          Energy         fmax
GPMin:    0 18:02:40       -4.964459        0.5869
GPMin:    1 18:02:48       -5.146871        0.2012
GPMin:    2 18:02:55       -5.221582        0.1715
GPMin:    3 18:03:01       -5.287232        0.1163
GPMin:    4 18:03:08       -5.327339        0.1013
GPMin:    5 18:03:14       -5.372731        0.1204
GPMin:    6 18:03:20       -5.424838        0.1499
GPMin:    7 18:03:26       -5.485134        0.1733
GPMin:    8 18:03:33       -5.549342        0.1656
GPMin:    9 18:03:39       -5.597340        0.1162
GPMin:   10 18:03:46       -5.620849        0.0942
GPMin:   11 18:03:52       -5.635383        0.0973
GPMin:   12 18:03:58       -5.656893        0.0996
GPMin:   13 18:04:03       -5.675137        0.0874
GPMin:   14 18:04:09       -5.691748        0.0581
GPMin:   15 18:04:15       -5.702527        0.0430
GPMin:   16 18:04:21       -5.710256        0.0459
GPMin:   17 18:04:26       -5.716815        0.0288
GPMin:   18 18:04:31       -5.719916        0.0346
GPMin:   19 18:04:36       -5.721987        0.0245
GPMin:   20 18:04:42       -5.723620        0.0176
       Step     Time          Energy         fmax
GPMin:    0 18:04:52       -5.254102        0.6683
GPMin:    1 18:04:59       -5.493410        0.1942
GPMin:    2 18:05:06       -5.522014        0.1242
GPMin:    3 18:05:11       -5.538869        0.0523
GPMin:    4 18:05:17       -5.545594        0.0407
GPMin:    5 18:05:22       -5.552483        0.0484
GPMin:    6 18:05:28       -5.562277        0.0443
GPMin:    7 18:05:34       -5.571217        0.0452
GPMin:    8 18:05:39       -5.585185        0.0594
GPMin:    9 18:05:45       -5.599908        0.0656
GPMin:   10 18:05:51       -5.621188        0.0657
GPMin:   11 18:05:58       -5.640824        0.0634
GPMin:   12 18:06:03       -5.660930        0.0529
GPMin:   13 18:06:09       -5.677445        0.0413
GPMin:   14 18:06:15       -5.689129        0.0450
GPMin:   15 18:06:21       -5.701395        0.0435
GPMin:   16 18:06:26       -5.713098        0.0334
GPMin:   17 18:06:32       -5.719171        0.0240
GPMin:   18 18:06:37       -5.721480        0.0209
GPMin:   19 18:06:42       -5.723371        0.0183
       Step     Time          Energy         fmax
GPMin:    0 18:06:53       -5.197764        0.4891
GPMin:    1 18:07:00       -5.347275        0.1929
GPMin:    2 18:07:07       -5.425903        0.1497
GPMin:    3 18:07:13       -5.490381        0.1198
GPMin:    4 18:07:20       -5.545954        0.1127
GPMin:    5 18:07:25       -5.602221        0.0990
GPMin:    6 18:07:32       -5.655098        0.0911
GPMin:    7 18:07:38       -5.696960        0.0830
GPMin:    8 18:07:44       -5.724366        0.0843
GPMin:    9 18:07:50       -5.742560        0.0860
GPMin:   10 18:07:56       -5.751101        0.0631
GPMin:   11 18:08:01       -5.759449        0.0518
GPMin:   12 18:08:07       -5.769270        0.0541
GPMin:   13 18:08:12       -5.780846        0.0579
GPMin:   14 18:08:18       -5.795587        0.0628
GPMin:   15 18:08:23       -5.823018        0.0705
GPMin:   16 18:08:29       -5.841972        0.0670
GPMin:   17 18:08:35       -5.859466        0.0514
GPMin:   18 18:08:40       -5.868231        0.0269
GPMin:   19 18:08:45       -5.870105        0.0231
GPMin:   20 18:08:50       -5.872166        0.0200
       Step     Time          Energy         fmax
GPMin:    0 18:09:01       -5.445283        0.3997
GPMin:    1 18:09:08       -5.525503        0.1626
GPMin:    2 18:09:14       -5.570990        0.1130
GPMin:    3 18:09:21       -5.625244        0.1120
GPMin:    4 18:09:26       -5.667291        0.1065
GPMin:    5 18:09:32       -5.704654        0.0836
GPMin:    6 18:09:38       -5.724463        0.0777
GPMin:    7 18:09:44       -5.743121        0.0695
GPMin:    8 18:09:49       -5.748416        0.0697
GPMin:    9 18:09:55       -5.760435        0.0688
GPMin:   10 18:10:01       -5.777627        0.0561
GPMin:   11 18:10:06       -5.798711        0.0646
GPMin:   12 18:10:12       -5.823419        0.0742
GPMin:   13 18:10:18       -5.848054        0.0727
GPMin:   14 18:10:24       -5.863607        0.0452
GPMin:   15 18:10:29       -5.869929        0.0228
GPMin:   16 18:10:33       -5.871395        0.0207
GPMin:   17 18:10:38       -5.873152        0.0115
       Step     Time          Energy         fmax
GPMin:    0 18:10:48       -5.479203        0.3923
GPMin:    1 18:10:55       -5.592477        0.1330
GPMin:    2 18:11:00       -5.644254        0.1119
GPMin:    3 18:11:06       -5.680919        0.1001
GPMin:    4 18:11:12       -5.712408        0.1001
GPMin:    5 18:11:18       -5.737641        0.1085
GPMin:    6 18:11:23       -5.771003        0.1038
GPMin:    7 18:11:29       -5.799295        0.0753
GPMin:    8 18:11:35       -5.820923        0.0711
GPMin:    9 18:11:40       -5.843769        0.0636
GPMin:   10 18:11:46       -5.860881        0.0474
GPMin:   11 18:11:51       -5.868191        0.0365
GPMin:   12 18:11:56       -5.870844        0.0237
GPMin:   13 18:12:01       -5.873153        0.0123
       Step     Time          Energy         fmax
GPMin:    0 18:12:11       -5.431940        0.2494
GPMin:    1 18:12:17       -5.543597        0.1775
GPMin:    2 18:12:23       -5.620579        0.1542
GPMin:    3 18:12:30       -5.670595        0.0924
GPMin:    4 18:12:36       -5.685364        0.0343
GPMin:    5 18:12:41       -5.688140        0.0275
GPMin:    6 18:12:46       -5.696936        0.0347
GPMin:    7 18:12:51       -5.712789        0.0566
GPMin:    8 18:12:57       -5.741030        0.0711
GPMin:    9 18:13:02       -5.779327        0.0737
GPMin:   10 18:13:08       -5.814841        0.0713
GPMin:   11 18:13:14       -5.841125        0.0615
GPMin:   12 18:13:20       -5.859209        0.0419
GPMin:   13 18:13:25       -5.866328        0.0308
GPMin:   14 18:13:30       -5.870702        0.0248
GPMin:   15 18:13:35       -5.872518        0.0149
       Step     Time          Energy         fmax
GPMin:    0 18:13:45       -5.275663        0.5427
GPMin:    1 18:13:52       -5.394396        0.1486
GPMin:    2 18:13:58       -5.443205        0.1154
GPMin:    3 18:14:04       -5.488296        0.1186
GPMin:    4 18:14:10       -5.532829        0.0960
GPMin:    5 18:14:17       -5.558403        0.0510
GPMin:    6 18:14:22       -5.569183        0.0536
GPMin:    7 18:14:27       -5.587755        0.0564
GPMin:    8 18:14:33       -5.613499        0.0660
GPMin:    9 18:14:39       -5.649054        0.0757
GPMin:   10 18:14:45       -5.693811        0.0904
GPMin:   11 18:14:51       -5.738679        0.0913
GPMin:   12 18:14:57       -5.771944        0.0843
GPMin:   13 18:15:02       -5.792352        0.0666
GPMin:   14 18:15:08       -5.809374        0.0688
GPMin:   15 18:15:13       -5.828987        0.0761
GPMin:   16 18:15:19       -5.847923        0.0699
GPMin:   17 18:15:25       -5.862006        0.0488
GPMin:   18 18:15:30       -5.867721        0.0304
GPMin:   19 18:15:35       -5.870211        0.0270
GPMin:   20 18:15:40       -5.872832        0.0157
       Step     Time          Energy         fmax
GPMin:    0 18:15:50       -5.361694        0.4631
GPMin:    1 18:15:57       -5.497505        0.1707
GPMin:    2 18:16:03       -5.578426        0.1652
GPMin:    3 18:16:09       -5.643450        0.1320
GPMin:    4 18:16:15       -5.675866        0.0643
GPMin:    5 18:16:21       -5.684901        0.0354
GPMin:    6 18:16:26       -5.688887        0.0319
GPMin:    7 18:16:31       -5.698607        0.0387
GPMin:    8 18:16:36       -5.714324        0.0598
GPMin:    9 18:16:42       -5.743274        0.0793
GPMin:   10 18:16:48       -5.780224        0.0776
GPMin:   11 18:16:53       -5.815486        0.0806
GPMin:   12 18:16:59       -5.841042        0.0688
GPMin:   13 18:17:05       -5.856718        0.0519
GPMin:   14 18:17:10       -5.865415        0.0325
GPMin:   15 18:17:15       -5.870258        0.0275
GPMin:   16 18:17:20       -5.872449        0.0178
       Step     Time          Energy         fmax
GPMin:    0 18:17:32       -4.964459        0.5870
GPMin:    1 18:17:39       -5.146850        0.2012
GPMin:    2 18:17:46       -5.221572        0.1715
GPMin:    3 18:17:52       -5.287236        0.1164
GPMin:    4 18:17:58       -5.327344        0.1013
GPMin:    5 18:18:05       -5.372740        0.1204
GPMin:    6 18:18:11       -5.424849        0.1499
GPMin:    7 18:18:16       -5.485151        0.1734
GPMin:    8 18:18:23       -5.549357        0.1656
GPMin:    9 18:18:29       -5.597341        0.1162
GPMin:   10 18:18:35       -5.620840        0.0942
GPMin:   11 18:18:41       -5.635376        0.0973
GPMin:   12 18:18:47       -5.656890        0.0996
GPMin:   13 18:18:53       -5.675134        0.0874
GPMin:   14 18:18:58       -5.691746        0.0581
GPMin:   15 18:19:04       -5.702525        0.0430
GPMin:   16 18:19:09       -5.710256        0.0459
GPMin:   17 18:19:14       -5.716815        0.0288
GPMin:   18 18:19:19       -5.719915        0.0346
GPMin:   19 18:19:24       -5.721986        0.0245
GPMin:   20 18:19:30       -5.723619        0.0176
       Step     Time          Energy         fmax
GPMin:    0 18:19:39       -5.288708        0.5511
GPMin:    1 18:19:46       -5.467748        0.2172
GPMin:    2 18:19:52       -5.552498        0.2060
GPMin:    3 18:19:58       -5.641829        0.1856
GPMin:    4 18:20:05       -5.706329        0.1392
GPMin:    5 18:20:11       -5.753002        0.1318
GPMin:    6 18:20:17       -5.784128        0.1270
GPMin:    7 18:20:23       -5.815744        0.1154
GPMin:    8 18:20:29       -5.844737        0.0835
GPMin:    9 18:20:34       -5.862208        0.0406
GPMin:   10 18:20:39       -5.866901        0.0372
GPMin:   11 18:20:44       -5.870425        0.0242
GPMin:   12 18:20:49       -5.872043        0.0157
       Step     Time          Energy         fmax
GPMin:    0 18:20:59       -5.265239        0.7724
GPMin:    1 18:21:06       -5.536286        0.1534
GPMin:    2 18:21:12       -5.562273        0.0852
GPMin:    3 18:21:18       -5.573232        0.0619
GPMin:    4 18:21:24       -5.597070        0.0731
GPMin:    5 18:21:29       -5.634599        0.0854
GPMin:    6 18:21:35       -5.678634        0.0928
GPMin:    7 18:21:41       -5.727247        0.1048
GPMin:    8 18:21:46       -5.773104        0.1093
GPMin:    9 18:21:52       -5.810967        0.1041
GPMin:   10 18:21:58       -5.836472        0.0793
GPMin:   11 18:22:04       -5.852374        0.0578
GPMin:   12 18:22:09       -5.861729        0.0464
GPMin:   13 18:22:15       -5.867482        0.0282
GPMin:   14 18:22:20       -5.870269        0.0239
GPMin:   15 18:22:25       -5.871807        0.0194
       Step     Time          Energy         fmax
GPMin:    0 18:22:37       -5.280501        0.9105
GPMin:    1 18:22:43       -5.562248        0.2221
GPMin:    2 18:22:49       -5.590467        0.1077
GPMin:    3 18:22:54       -5.604327        0.0886
GPMin:    4 18:23:00       -5.631491        0.0783
GPMin:    5 18:23:06       -5.673611        0.0903
GPMin:    6 18:23:11       -5.721775        0.1110
GPMin:    7 18:23:17       -5.769221        0.1226
GPMin:    8 18:23:23       -5.812656        0.1107
GPMin:    9 18:23:29       -5.845158        0.0756
GPMin:   10 18:23:35       -5.863095        0.0437
GPMin:   11 18:23:40       -5.868913        0.0289
GPMin:   12 18:23:44       -5.870759        0.0260
GPMin:   13 18:23:50       -5.872243        0.0167
       Step     Time          Energy         fmax
GPMin:    0 18:23:59       -4.981882        0.5897
GPMin:    1 18:24:06       -5.164023        0.2253
GPMin:    2 18:24:13       -5.264803        0.1940
GPMin:    3 18:24:19       -5.364182        0.1770
GPMin:    4 18:24:26       -5.454473        0.1498
GPMin:    5 18:24:32       -5.534110        0.1469
GPMin:    6 18:24:38       -5.601055        0.1487
GPMin:    7 18:24:45       -5.662603        0.1415
GPMin:    8 18:24:50       -5.712902        0.1213
GPMin:    9 18:24:56       -5.748000        0.0861
GPMin:   10 18:25:02       -5.768530        0.0684
GPMin:   11 18:25:08       -5.778995        0.0608
GPMin:   12 18:25:13       -5.787893        0.0592
GPMin:   13 18:25:19       -5.802116        0.0721
GPMin:   14 18:25:24       -5.818896        0.0796
GPMin:   15 18:25:30       -5.838263        0.0747
GPMin:   16 18:25:35       -5.854198        0.0639
GPMin:   17 18:25:40       -5.864865        0.0430
GPMin:   18 18:25:45       -5.868780        0.0298
GPMin:   19 18:25:51       -5.870875        0.0316
GPMin:   20 18:25:56       -5.872352        0.0239
GPMin:   21 18:26:00       -5.873282        0.0147
       Step     Time          Energy         fmax
GPMin:    0 18:26:13       -4.876115        0.8729
GPMin:    1 18:26:20       -5.154597        0.2852
GPMin:    2 18:26:27       -5.263494        0.1919
GPMin:    3 18:26:33       -5.363707        0.1882
GPMin:    4 18:26:39       -5.450250        0.1815
GPMin:    5 18:26:45       -5.508359        0.1556
GPMin:    6 18:26:50       -5.553257        0.1417
GPMin:    7 18:26:56       -5.597308        0.1381
GPMin:    8 18:27:02       -5.645148        0.1238
GPMin:    9 18:27:08       -5.684173        0.0947
GPMin:   10 18:27:14       -5.710965        0.0972
GPMin:   11 18:27:20       -5.736701        0.1072
GPMin:   12 18:27:25       -5.767843        0.1227
GPMin:   13 18:27:31       -5.800556        0.1304
GPMin:   14 18:27:37       -5.831155        0.1174
GPMin:   15 18:27:42       -5.854459        0.0766
GPMin:   16 18:27:48       -5.866116        0.0458
GPMin:   17 18:27:53       -5.869482        0.0285
GPMin:   18 18:27:58       -5.870884        0.0221
GPMin:   19 18:28:03       -5.872011        0.0207
GPMin:   20 18:28:07       -5.872727        0.0164
       Step     Time          Energy         fmax
GPMin:    0 18:28:18       -5.210037        0.8351
GPMin:    1 18:28:25       -5.474284        0.2370
GPMin:    2 18:28:31       -5.530517        0.1488
GPMin:    3 18:28:36       -5.583487        0.1196
GPMin:    4 18:28:42       -5.631813        0.0954
GPMin:    5 18:28:48       -5.658422        0.0727
GPMin:    6 18:28:53       -5.674958        0.0636
GPMin:    7 18:28:59       -5.691169        0.0742
GPMin:    8 18:29:05       -5.706955        0.0723
GPMin:    9 18:29:10       -5.720190        0.0811
GPMin:   10 18:29:16       -5.739013        0.0741
GPMin:   11 18:29:22       -5.752196        0.0525
GPMin:   12 18:29:27       -5.761722        0.0557
GPMin:   13 18:29:32       -5.775153        0.0607
GPMin:   14 18:29:37       -5.787472        0.0613
GPMin:   15 18:29:43       -5.806214        0.0718
GPMin:   16 18:29:49       -5.832985        0.0759
GPMin:   17 18:29:55       -5.853998        0.0615
GPMin:   18 18:30:00       -5.865612        0.0363
GPMin:   19 18:30:05       -5.868784        0.0316
GPMin:   20 18:30:10       -5.871043        0.0239
GPMin:   21 18:30:15       -5.872581        0.0200
GPMin:   22 18:30:19       -5.873252        0.0104
       Step     Time          Energy         fmax
GPMin:    0 18:30:31       -4.964459        0.5872
GPMin:    1 18:30:39       -5.146805        0.2013
GPMin:    2 18:30:45       -5.221507        0.1717
GPMin:    3 18:30:51       -5.287207        0.1165
GPMin:    4 18:30:58       -5.327316        0.1013
GPMin:    5 18:31:04       -5.372690        0.1204
GPMin:    6 18:31:10       -5.424788        0.1499
GPMin:    7 18:31:15       -5.485072        0.1734
GPMin:    8 18:31:22       -5.549287        0.1656
GPMin:    9 18:31:28       -5.597319        0.1162
GPMin:   10 18:31:34       -5.620849        0.0942
GPMin:   11 18:31:40       -5.635378        0.0973
GPMin:   12 18:31:46       -5.656884        0.0996
GPMin:   13 18:31:51       -5.675128        0.0874
GPMin:   14 18:31:57       -5.691739        0.0582
GPMin:   15 18:32:03       -5.702519        0.0431
GPMin:   16 18:32:08       -5.710254        0.0459
GPMin:   17 18:32:13       -5.716816        0.0288
GPMin:   18 18:32:18       -5.719915        0.0346
GPMin:   19 18:32:23       -5.721986        0.0245
GPMin:   20 18:32:28       -5.723619        0.0176
       Step     Time          Energy         fmax
GPMin:    0 18:32:39       -5.088676        0.4729
GPMin:    1 18:32:45       -5.222340        0.1707
GPMin:    2 18:32:51       -5.278510        0.1370
GPMin:    3 18:32:57       -5.343702        0.1161
GPMin:    4 18:33:02       -5.394385        0.0942
GPMin:    5 18:33:09       -5.433665        0.0644
GPMin:    6 18:33:14       -5.454433        0.0540
GPMin:    7 18:33:20       -5.472620        0.0537
GPMin:    8 18:33:26       -5.497976        0.0751
GPMin:    9 18:33:32       -5.536325        0.0943
GPMin:   10 18:33:37       -5.589530        0.1033
GPMin:   11 18:33:44       -5.644192        0.0947
GPMin:   12 18:33:49       -5.672277        0.1039
GPMin:   13 18:33:55       -5.680272        0.0885
GPMin:   14 18:34:00       -5.686775        0.0616
GPMin:   15 18:34:05       -5.693595        0.0485
GPMin:   16 18:34:10       -5.698346        0.0366
GPMin:   17 18:34:15       -5.701182        0.0278
GPMin:   18 18:34:21       -5.705295        0.0185
       Step     Time          Energy         fmax
GPMin:    0 18:34:32       -5.279567        0.4572
GPMin:    1 18:34:39       -5.439195        0.2338
GPMin:    2 18:34:45       -5.533912        0.1662
GPMin:    3 18:34:51       -5.600602        0.1553
GPMin:    4 18:34:58       -5.655295        0.1241
GPMin:    5 18:35:04       -5.691538        0.1335
GPMin:    6 18:35:10       -5.727969        0.1150
GPMin:    7 18:35:15       -5.755725        0.0697
GPMin:    8 18:35:21       -5.766025        0.0504
GPMin:    9 18:35:26       -5.776316        0.0627
GPMin:   10 18:35:32       -5.791767        0.0748
GPMin:   11 18:35:37       -5.812269        0.0764
GPMin:   12 18:35:43       -5.837017        0.0697
GPMin:   13 18:35:49       -5.858279        0.0556
GPMin:   14 18:35:55       -5.867309        0.0352
GPMin:   15 18:36:00       -5.869463        0.0257
GPMin:   16 18:36:05       -5.871592        0.0221
GPMin:   17 18:36:09       -5.872890        0.0185
       Step     Time          Energy         fmax
GPMin:    0 18:36:20       -5.075906        0.6347
GPMin:    1 18:36:26       -5.322004        0.2731
GPMin:    2 18:36:33       -5.426044        0.2817
GPMin:    3 18:36:39       -5.539321        0.2747
GPMin:    4 18:36:44       -5.637208        0.2367
GPMin:    5 18:36:50       -5.702951        0.1609
GPMin:    6 18:36:56       -5.741383        0.0961
GPMin:    7 18:37:02       -5.766707        0.0897
GPMin:    8 18:37:07       -5.786119        0.0818
GPMin:    9 18:37:12       -5.809179        0.0871
GPMin:   10 18:37:18       -5.832990        0.0755
GPMin:   11 18:37:24       -5.850556        0.0618
GPMin:   12 18:37:29       -5.860682        0.0522
GPMin:   13 18:37:34       -5.866721        0.0372
GPMin:   14 18:37:40       -5.870796        0.0218
GPMin:   15 18:37:45       -5.872617        0.0231
GPMin:   16 18:37:50       -5.873398        0.0129
       Step     Time          Energy         fmax
GPMin:    0 18:38:00       -5.571973        0.3735
GPMin:    1 18:38:06       -5.672406        0.1052
GPMin:    2 18:38:13       -5.691652        0.0548
GPMin:    3 18:38:18       -5.699769        0.0523
GPMin:    4 18:38:24       -5.720391        0.0644
GPMin:    5 18:38:30       -5.752173        0.0621
GPMin:    6 18:38:35       -5.781281        0.0593
GPMin:    7 18:38:41       -5.803210        0.0653
GPMin:    8 18:38:47       -5.827145        0.0749
GPMin:    9 18:38:52       -5.851568        0.0670
GPMin:   10 18:38:58       -5.867219        0.0320
GPMin:   11 18:39:03       -5.870518        0.0215
GPMin:   12 18:39:08       -5.872572        0.0170
       Step     Time          Energy         fmax
GPMin:    0 18:39:22       -5.027893        0.3768
GPMin:    1 18:39:30       -5.141453        0.1125
GPMin:    2 18:39:37       -5.190156        0.1273
GPMin:    3 18:39:44       -5.242531        0.1413
GPMin:    4 18:39:50       -5.295296        0.1544
GPMin:    5 18:39:57       -5.344584        0.1763
GPMin:    6 18:40:02       -5.382180        0.1913
GPMin:    7 18:40:07       -5.426488        0.1948
GPMin:    8 18:40:13       -5.458831        0.1708
GPMin:    9 18:40:18       -5.475583        0.1544
GPMin:   10 18:40:25       -5.516595        0.1405
GPMin:   11 18:40:30       -5.530894        0.1199
GPMin:   12 18:40:36       -5.569974        0.1043
GPMin:   13 18:40:42       -5.602460        0.0955
GPMin:   14 18:40:48       -5.636814        0.0955
GPMin:   15 18:40:53       -5.671184        0.0790
GPMin:   16 18:40:59       -5.695490        0.0792
GPMin:   17 18:41:04       -5.708455        0.0729
GPMin:   18 18:41:09       -5.719336        0.0523
GPMin:   19 18:41:14       -5.726065        0.0273
GPMin:   20 18:41:19       -5.727913        0.0177
       Step     Time          Energy         fmax
GPMin:    0 18:41:31       -5.061186        0.2479
GPMin:    1 18:41:37       -5.265585        0.2278
GPMin:    2 18:41:44       -5.422031        0.2059
GPMin:    3 18:41:50       -5.543504        0.1848
GPMin:    4 18:41:56       -5.618442        0.1448
GPMin:    5 18:42:02       -5.664238        0.1213
GPMin:    6 18:42:08       -5.700152        0.1041
GPMin:    7 18:42:14       -5.731443        0.0969
GPMin:    8 18:42:20       -5.761157        0.0804
GPMin:    9 18:42:25       -5.787105        0.0844
GPMin:   10 18:42:31       -5.810335        0.0786
GPMin:   11 18:42:37       -5.832282        0.0716
GPMin:   12 18:42:42       -5.848392        0.0585
GPMin:   13 18:42:47       -5.860511        0.0449
GPMin:   14 18:42:52       -5.868413        0.0333
GPMin:   15 18:42:57       -5.871613        0.0227
GPMin:   16 18:43:02       -5.872865        0.0189
       Step     Time          Energy         fmax
GPMin:    0 18:43:16       -5.088971        0.3469
GPMin:    1 18:43:24       -5.203173        0.1366
GPMin:    2 18:43:32       -5.257370        0.1046
GPMin:    3 18:43:39       -5.287003        0.1176
GPMin:    4 18:43:45       -5.323684        0.1372
GPMin:    5 18:43:51       -5.366822        0.1275
GPMin:    6 18:43:57       -5.392314        0.1083
GPMin:    7 18:44:02       -5.418356        0.0958
GPMin:    8 18:44:08       -5.435709        0.0880
GPMin:    9 18:44:14       -5.463632        0.0746
GPMin:   10 18:44:19       -5.479925        0.0642
GPMin:   11 18:44:24       -5.496896        0.0594
GPMin:   12 18:44:29       -5.506666        0.0622
GPMin:   13 18:44:34       -5.522174        0.0723
GPMin:   14 18:44:40       -5.542853        0.0743
GPMin:   15 18:44:46       -5.569527        0.0744
GPMin:   16 18:44:51       -5.597686        0.0565
GPMin:   17 18:44:57       -5.613003        0.0640
GPMin:   18 18:45:02       -5.627891        0.0757
GPMin:   19 18:45:09       -5.654228        0.0947
GPMin:   20 18:45:14       -5.677654        0.1170
GPMin:   21 18:45:20       -5.705176        0.1096
GPMin:   22 18:45:26       -5.726496        0.0996
GPMin:   23 18:45:31       -5.746052        0.0876
GPMin:   24 18:45:37       -5.765658        0.0639
GPMin:   25 18:45:42       -5.779475        0.0632
GPMin:   26 18:45:47       -5.791890        0.0651
GPMin:   27 18:45:53       -5.809271        0.0662
GPMin:   28 18:45:58       -5.829757        0.0699
GPMin:   29 18:46:04       -5.849002        0.0615
GPMin:   30 18:46:10       -5.863531        0.0417
GPMin:   31 18:46:15       -5.868566        0.0277
GPMin:   32 18:46:19       -5.870482        0.0266
