      Step     Time          Energy         fmax
BFGS:   71 15:46:41       -7.092818        0.4658
BFGS:   72 15:46:41       -7.112583        0.3116
BFGS:   73 15:46:41       -7.127180        0.2472
BFGS:   74 15:46:41       -7.136762        0.2207
BFGS:   75 15:46:41       -7.142295        0.1678
BFGS:   76 15:46:41       -7.147997        0.1530
BFGS:   77 15:46:41       -7.152097        0.1234
BFGS:   78 15:46:41       -7.154340        0.1037
BFGS:   79 15:46:41       -7.155876        0.0800
BFGS:   80 15:46:41       -7.156744        0.0765
BFGS:   81 15:46:41       -7.157361        0.0785
BFGS:   82 15:46:41       -7.157971        0.0702
BFGS:   83 15:46:41       -7.158422        0.0572
BFGS:   84 15:46:41       -7.158719        0.0440
      Step     Time          Energy         fmax
BFGS:    0 15:46:41       14.783575       39.4051
BFGS:    1 15:46:41       -1.334594       11.5844
BFGS:    2 15:46:41       -3.559873        4.9997
BFGS:    3 15:46:41       -4.522475        2.6873
BFGS:    4 15:46:41       -4.959483        1.3159
BFGS:    5 15:46:41       -5.113427        0.6331
BFGS:    6 15:46:41       -5.154618        0.4874
BFGS:    7 15:46:41       -5.174157        0.4557
BFGS:    8 15:46:41       -5.197911        0.4641
BFGS:    9 15:46:41       -5.228892        0.4617
BFGS:   10 15:46:41       -5.259192        0.7437
BFGS:   11 15:46:41       -5.301897        1.2062
BFGS:   12 15:46:41       -5.402176        1.9464
BFGS:   13 15:46:41       -5.496678        1.9276
BFGS:   14 15:46:41       -5.637720        0.8590
BFGS:   15 15:46:41       -5.743500        0.6459
BFGS:   16 15:46:41       -5.781238        0.5694
BFGS:   17 15:46:41       -5.827117        0.8577
BFGS:   18 15:46:41       -5.927792        1.2318
BFGS:   19 15:46:41       -6.028999        1.4820
BFGS:   20 15:46:41       -6.103887        1.4752
BFGS:   21 15:46:41       -6.411482        0.9997
BFGS:   22 15:46:41       -6.419874        1.3107
BFGS:   23 15:46:41       -6.501202        0.7480
BFGS:   24 15:46:41       -6.520856        0.6923
BFGS:   25 15:46:41       -6.558400        0.5012
