       Step     Time          Energy         fmax
GPMin:   19 18:35:32       -7.235225        0.0330
GPMin:   20 18:35:38       -7.240882        0.0299
GPMin:   21 18:35:44       -7.245385        0.0357
GPMin:   22 18:35:49       -7.249693        0.0290
GPMin:   23 18:35:55       -7.254074        0.0405
GPMin:   24 18:36:00       -7.261635        0.0453
GPMin:   25 18:36:07       -7.270972        0.0323
GPMin:   26 18:36:13       -7.277339        0.0298
GPMin:   27 18:36:19       -7.279750        0.0204
GPMin:   28 18:36:24       -7.280563        0.0156
       Step     Time          Energy         fmax
GPMin:    0 18:36:36       -6.275172        0.4299
GPMin:    1 18:36:43       -6.590150        0.3886
GPMin:    2 18:36:50       -6.805160        0.3101
GPMin:    3 18:36:57       -6.965514        0.2124
GPMin:    4 18:37:04       -7.058871        0.1588
GPMin:    5 18:37:10       -7.105836        0.1362
GPMin:    6 18:37:16       -7.135616        0.1143
GPMin:    7 18:37:23       -7.160690        0.1155
GPMin:    8 18:37:29       -7.183921        0.1099
GPMin:    9 18:37:35       -7.203995        0.1006
GPMin:   10 18:37:40       -7.223330        0.0880
GPMin:   11 18:37:46       -7.242597        0.0643
GPMin:   12 18:37:52       -7.257218        0.0507
GPMin:   13 18:37:58       -7.265754        0.0507
GPMin:   14 18:38:03       -7.270079        0.0435
GPMin:   15 18:38:09       -7.273644        0.0357
GPMin:   16 18:38:14       -7.276869        0.0267
GPMin:   17 18:38:20       -7.278961        0.0210
GPMin:   18 18:38:25       -7.279888        0.0145
       Step     Time          Energy         fmax
GPMin:    0 18:38:38       -6.128749        1.1113
GPMin:    1 18:38:46       -6.512177        0.3219
GPMin:    2 18:38:54       -6.622464        0.1970
GPMin:    3 18:39:01       -6.697025        0.1923
GPMin:    4 18:39:07       -6.770267        0.1962
GPMin:    5 18:39:14       -6.835947        0.1783
GPMin:    6 18:39:20       -6.895022        0.1264
GPMin:    7 18:39:27       -6.931136        0.1070
GPMin:    8 18:39:33       -6.949215        0.1025
GPMin:    9 18:39:39       -6.967499        0.0841
GPMin:   10 18:39:46       -6.984179        0.0998
GPMin:   11 18:39:52       -7.002315        0.0982
GPMin:   12 18:39:57       -7.028643        0.1123
GPMin:   13 18:40:03       -7.063460        0.1114
GPMin:   14 18:40:08       -7.097032        0.0844
GPMin:   15 18:40:14       -7.122553        0.0710
GPMin:   16 18:40:19       -7.135105        0.0558
GPMin:   17 18:40:25       -7.142071        0.0511
GPMin:   18 18:40:30       -7.147355        0.0368
GPMin:   19 18:40:36       -7.150302        0.0287
GPMin:   20 18:40:41       -7.153372        0.0368
GPMin:   21 18:40:47       -7.157279        0.0309
GPMin:   22 18:40:53       -7.160499        0.0307
GPMin:   23 18:40:58       -7.168060        0.0394
GPMin:   24 18:41:04       -7.176592        0.0565
GPMin:   25 18:41:09       -7.188962        0.0702
GPMin:   26 18:41:15       -7.209250        0.0619
GPMin:   27 18:41:21       -7.230934        0.0532
GPMin:   28 18:41:26       -7.251699        0.0524
GPMin:   29 18:41:32       -7.267978        0.0430
GPMin:   30 18:41:37       -7.277265        0.0300
GPMin:   31 18:41:43       -7.280176        0.0207
GPMin:   32 18:41:48       -7.280746        0.0106
       Step     Time          Energy         fmax
GPMin:    0 18:42:01       -6.570551        0.4801
GPMin:    1 18:42:08       -6.806883        0.1762
GPMin:    2 18:42:16       -6.891447        0.1469
GPMin:    3 18:42:22       -6.967056        0.1487
GPMin:    4 18:42:29       -7.038723        0.1429
GPMin:    5 18:42:35       -7.103500        0.1265
GPMin:    6 18:42:42       -7.154228        0.0974
GPMin:    7 18:42:48       -7.187044        0.0713
GPMin:    8 18:42:55       -7.204467        0.0599
GPMin:    9 18:43:01       -7.219490        0.0613
GPMin:   10 18:43:06       -7.239131        0.0708
GPMin:   11 18:43:12       -7.260753        0.0584
GPMin:   12 18:43:19       -7.275255        0.0438
GPMin:   13 18:43:24       -7.279516        0.0332
GPMin:   14 18:43:29       -7.280498        0.0165
       Step     Time          Energy         fmax
GPMin:    0 18:43:40       -6.158059        0.4131
GPMin:    1 18:43:48       -6.335438        0.3103
GPMin:    2 18:43:54       -6.456820        0.2616
GPMin:    3 18:44:01       -6.556584        0.2263
GPMin:    4 18:44:07       -6.652646        0.2120
GPMin:    5 18:44:13       -6.751255        0.1842
GPMin:    6 18:44:20       -6.840449        0.1691
GPMin:    7 18:44:27       -6.911246        0.1459
GPMin:    8 18:44:33       -6.962203        0.1273
GPMin:    9 18:44:39       -7.004248        0.1129
GPMin:   10 18:44:46       -7.043924        0.0886
GPMin:   11 18:44:52       -7.075509        0.0827
GPMin:   12 18:44:58       -7.097025        0.0730
GPMin:   13 18:45:04       -7.114968        0.0794
GPMin:   14 18:45:09       -7.129913        0.0582
GPMin:   15 18:45:15       -7.138143        0.0342
GPMin:   16 18:45:20       -7.140879        0.0324
GPMin:   17 18:45:26       -7.142517        0.0237
GPMin:   18 18:45:31       -7.143677        0.0179
       Step     Time          Energy         fmax
GPMin:    0 18:45:43       -6.567184        0.2261
GPMin:    1 18:45:50       -6.682959        0.1852
GPMin:    2 18:45:57       -6.769447        0.1512
GPMin:    3 18:46:04       -6.836594        0.1358
GPMin:    4 18:46:11       -6.891894        0.1171
GPMin:    5 18:46:18       -6.935805        0.1043
GPMin:    6 18:46:24       -6.967316        0.0679
GPMin:    7 18:46:30       -6.983610        0.0504
GPMin:    8 18:46:35       -6.994555        0.0578
GPMin:    9 18:46:41       -7.011436        0.0673
GPMin:   10 18:46:48       -7.032736        0.0733
GPMin:   11 18:46:54       -7.057447        0.0781
GPMin:   12 18:47:00       -7.080491        0.0706
GPMin:   13 18:47:06       -7.097478        0.0457
GPMin:   14 18:47:12       -7.104339        0.0348
GPMin:   15 18:47:17       -7.107388        0.0373
GPMin:   16 18:47:23       -7.111052        0.0383
GPMin:   17 18:47:28       -7.118678        0.0462
GPMin:   18 18:47:34       -7.129017        0.0420
GPMin:   19 18:47:40       -7.139907        0.0396
GPMin:   20 18:47:47       -7.149300        0.0344
GPMin:   21 18:47:53       -7.156983        0.0436
GPMin:   22 18:47:58       -7.164490        0.0562
GPMin:   23 18:48:04       -7.178552        0.0659
GPMin:   24 18:48:11       -7.200508        0.0716
GPMin:   25 18:48:17       -7.226297        0.0707
GPMin:   26 18:48:23       -7.252607        0.0596
GPMin:   27 18:48:29       -7.268888        0.0457
GPMin:   28 18:48:35       -7.274762        0.0342
GPMin:   29 18:48:40       -7.276359        0.0309
GPMin:   30 18:48:45       -7.278461        0.0281
GPMin:   31 18:48:51       -7.279727        0.0170
       Step     Time          Energy         fmax
GPMin:    0 18:49:07       -6.304954        0.8529
GPMin:    1 18:49:15       -6.593090        0.2849
GPMin:    2 18:49:22       -6.737366        0.2606
GPMin:    3 18:49:30       -6.878124        0.2108
GPMin:    4 18:49:36       -6.973962        0.2213
GPMin:    5 18:49:43       -7.046439        0.2325
GPMin:    6 18:49:50       -7.122229        0.2236
GPMin:    7 18:49:56       -7.188022        0.1856
GPMin:    8 18:50:02       -7.232765        0.1241
GPMin:    9 18:50:09       -7.252945        0.0838
GPMin:   10 18:50:15       -7.264197        0.0759
GPMin:   11 18:50:20       -7.273379        0.0575
GPMin:   12 18:50:26       -7.277993        0.0381
GPMin:   13 18:50:31       -7.280148        0.0198
       Step     Time          Energy         fmax
GPMin:    0 18:50:44       -6.097421        0.5232
GPMin:    1 18:50:51       -6.338456        0.2386
GPMin:    2 18:50:57       -6.485497        0.1682
GPMin:    3 18:51:03       -6.568486        0.1661
GPMin:    4 18:51:10       -6.610027        0.1648
GPMin:    5 18:51:16       -6.662056        0.1664
GPMin:    6 18:51:21       -6.696451        0.1649
GPMin:    7 18:51:27       -6.746219        0.1609
GPMin:    8 18:51:34       -6.799862        0.1307
GPMin:    9 18:51:39       -6.829038        0.0824
GPMin:   10 18:51:45       -6.841140        0.0333
GPMin:   11 18:51:50       -6.843430        0.0255
GPMin:   12 18:51:56       -6.845344        0.0187
       Step     Time          Energy         fmax
GPMin:    0 18:52:10       -6.178549        0.3054
GPMin:    1 18:52:18       -6.444016        0.3072
GPMin:    2 18:52:24       -6.626554        0.3067
GPMin:    3 18:52:31       -6.772134        0.2832
GPMin:    4 18:52:38       -6.881608        0.2602
GPMin:    5 18:52:45       -6.961473        0.2309
GPMin:    6 18:52:51       -7.052237        0.1884
GPMin:    7 18:52:57       -7.096577        0.1717
GPMin:    8 18:53:03       -7.139647        0.1533
GPMin:    9 18:53:09       -7.172754        0.1177
GPMin:   10 18:53:16       -7.195643        0.0943
GPMin:   11 18:53:22       -7.216604        0.0969
GPMin:   12 18:53:28       -7.238870        0.0762
GPMin:   13 18:53:34       -7.256348        0.0521
GPMin:   14 18:53:40       -7.266715        0.0441
GPMin:   15 18:53:45       -7.273877        0.0438
GPMin:   16 18:53:51       -7.277963        0.0292
GPMin:   17 18:53:56       -7.279535        0.0174
       Step     Time          Energy         fmax
GPMin:    0 18:54:09       -6.331081        0.4508
GPMin:    1 18:54:18       -6.533973        0.2123
GPMin:    2 18:54:26       -6.675721        0.2002
GPMin:    3 18:54:34       -6.791365        0.1663
GPMin:    4 18:54:41       -6.869401        0.1303
GPMin:    5 18:54:48       -6.912920        0.1014
GPMin:    6 18:54:55       -6.941721        0.0763
GPMin:    7 18:55:00       -6.951499        0.0731
GPMin:    8 18:55:06       -6.962465        0.0516
GPMin:    9 18:55:12       -6.968700        0.0398
GPMin:   10 18:55:18       -6.974346        0.0354
GPMin:   11 18:55:24       -6.983472        0.0477
GPMin:   12 18:55:30       -6.999369        0.0481
GPMin:   13 18:55:36       -7.023891        0.0703
GPMin:   14 18:55:42       -7.058004        0.0916
GPMin:   15 18:55:48       -7.100752        0.1001
GPMin:   16 18:55:54       -7.146491        0.0878
GPMin:   17 18:55:59       -7.185761        0.0929
GPMin:   18 18:56:05       -7.211714        0.0887
GPMin:   19 18:56:11       -7.228656        0.0702
GPMin:   20 18:56:17       -7.239952        0.0379
GPMin:   21 18:56:23       -7.244175        0.0320
GPMin:   22 18:56:28       -7.246974        0.0315
GPMin:   23 18:56:34       -7.250863        0.0394
GPMin:   24 18:56:39       -7.254240        0.0430
GPMin:   25 18:56:45       -7.261635        0.0339
GPMin:   26 18:56:51       -7.269749        0.0319
GPMin:   27 18:56:57       -7.274865        0.0293
GPMin:   28 18:57:03       -7.277878        0.0237
GPMin:   29 18:57:08       -7.279428        0.0199
       Step     Time          Energy         fmax
GPMin:    0 18:57:25       -6.178549        0.3054
GPMin:    1 18:57:33       -6.444006        0.3072
GPMin:    2 18:57:40       -6.626527        0.3067
GPMin:    3 18:57:46       -6.772109        0.2832
GPMin:    4 18:57:53       -6.881585        0.2602
GPMin:    5 18:58:00       -6.961452        0.2309
GPMin:    6 18:58:06       -7.052253        0.1884
GPMin:    7 18:58:12       -7.096574        0.1714
GPMin:    8 18:58:18       -7.139603        0.1531
GPMin:    9 18:58:25       -7.172698        0.1177
GPMin:   10 18:58:31       -7.195616        0.0943
GPMin:   11 18:58:37       -7.216606        0.0968
GPMin:   12 18:58:43       -7.238875        0.0759
GPMin:   13 18:58:49       -7.256341        0.0522
GPMin:   14 18:58:55       -7.266704        0.0441
GPMin:   15 18:59:00       -7.273869        0.0437
GPMin:   16 18:59:06       -7.277956        0.0291
GPMin:   17 18:59:10       -7.279536        0.0174
       Step     Time          Energy         fmax
GPMin:    0 18:59:26       -5.406309        0.4297
GPMin:    1 18:59:35       -5.749498        0.4261
GPMin:    2 18:59:44       -6.011256        0.4018
GPMin:    3 18:59:52       -6.205830        0.3661
GPMin:    4 18:59:59       -6.315440        0.3310
GPMin:    5 19:00:08       -6.616818        0.3143
GPMin:    6 19:00:15       -6.713950        0.3306
GPMin:    7 19:00:23       -6.800802        0.3257
GPMin:    8 19:00:30       -6.905576        0.2911
GPMin:    9 19:00:36       -6.996844        0.2279
GPMin:   10 19:00:42       -7.057983        0.1475
GPMin:   11 19:00:49       -7.092727        0.1494
GPMin:   12 19:00:54       -7.113306        0.1652
GPMin:   13 19:01:00       -7.138212        0.1303
GPMin:   14 19:01:06       -7.163503        0.1081
GPMin:   15 19:01:12       -7.185150        0.1064
GPMin:   16 19:01:17       -7.202687        0.0932
GPMin:   17 19:01:23       -7.217165        0.0715
GPMin:   18 19:01:28       -7.228736        0.0521
GPMin:   19 19:01:34       -7.235349        0.0485
GPMin:   20 19:01:39       -7.238853        0.0391
GPMin:   21 19:01:45       -7.241656        0.0298
GPMin:   22 19:01:50       -7.243175        0.0287
GPMin:   23 19:01:56       -7.244373        0.0313
GPMin:   24 19:02:01       -7.246024        0.0277
GPMin:   25 19:02:07       -7.249224        0.0378
GPMin:   26 19:02:12       -7.251830        0.0398
GPMin:   27 19:02:18       -7.259294        0.0410
GPMin:   28 19:02:23       -7.264374        0.0461
GPMin:   29 19:02:29       -7.271218        0.0418
GPMin:   30 19:02:34       -7.275690        0.0268
GPMin:   31 19:02:40       -7.278422        0.0277
GPMin:   32 19:02:45       -7.279427        0.0232
GPMin:   33 19:02:50       -7.280108        0.0132
       Step     Time          Energy         fmax
GPMin:    0 19:03:04       -6.121700        0.9353
GPMin:    1 19:03:12       -6.445904        0.2795
GPMin:    2 19:03:20       -6.545263        0.1993
GPMin:    3 19:03:26       -6.617535        0.1929
GPMin:    4 19:03:32       -6.661608        0.2006
GPMin:    5 19:03:39       -6.727242        0.2364
GPMin:    6 19:03:45       -6.735261        0.2142
GPMin:    7 19:03:52       -6.861377        0.2269
GPMin:    8 19:03:58       -6.904271        0.2171
GPMin:    9 19:04:04       -6.971753        0.1905
GPMin:   10 19:04:10       -7.022683        0.1496
GPMin:   11 19:04:16       -7.060197        0.1056
GPMin:   12 19:04:22       -7.089868        0.0997
GPMin:   13 19:04:29       -7.119584        0.1073
GPMin:   14 19:04:35       -7.148534        0.0844
GPMin:   15 19:04:41       -7.175192        0.0720
GPMin:   16 19:04:47       -7.199691        0.0868
GPMin:   17 19:04:52       -7.222277        0.0946
GPMin:   18 19:04:58       -7.241956        0.0896
GPMin:   19 19:05:05       -7.258363        0.0766
GPMin:   20 19:05:11       -7.270095        0.0484
GPMin:   21 19:05:16       -7.275425        0.0291
GPMin:   22 19:05:22       -7.277758        0.0260
GPMin:   23 19:05:27       -7.279479        0.0265
GPMin:   24 19:05:33       -7.280297        0.0171
       Step     Time          Energy         fmax
GPMin:    0 19:05:47       -6.571051        0.3007
GPMin:    1 19:05:54       -6.752649        0.1806
GPMin:    2 19:06:01       -6.843389        0.1591
GPMin:    3 19:06:07       -6.917643        0.1419
GPMin:    4 19:06:13       -6.980156        0.1201
GPMin:    5 19:06:19       -7.027403        0.0823
GPMin:    6 19:06:26       -7.053622        0.0528
GPMin:    7 19:06:31       -7.066683        0.0614
GPMin:    8 19:06:37       -7.081606        0.0574
GPMin:    9 19:06:43       -7.093600        0.0427
GPMin:   10 19:06:49       -7.102322        0.0387
GPMin:   11 19:06:56       -7.114348        0.0519
GPMin:   12 19:07:02       -7.134850        0.0582
GPMin:   13 19:07:07       -7.161288        0.0771
GPMin:   14 19:07:14       -7.192330        0.0765
GPMin:   15 19:07:20       -7.215346        0.0491
GPMin:   16 19:07:26       -7.224691        0.0386
GPMin:   17 19:07:31       -7.228497        0.0441
GPMin:   18 19:07:37       -7.232214        0.0319
GPMin:   19 19:07:42       -7.235214        0.0330
GPMin:   20 19:07:49       -7.240868        0.0299
GPMin:   21 19:07:54       -7.245362        0.0356
GPMin:   22 19:08:00       -7.249660        0.0290
GPMin:   23 19:08:05       -7.254028        0.0405
GPMin:   24 19:08:11       -7.261588        0.0453
GPMin:   25 19:08:17       -7.270935        0.0324
GPMin:   26 19:08:23       -7.277319        0.0298
GPMin:   27 19:08:29       -7.279742        0.0205
GPMin:   28 19:08:34       -7.280561        0.0156
       Step     Time          Energy         fmax
GPMin:    0 19:08:48       -6.796747        0.3234
GPMin:    1 19:08:55       -6.946909        0.3112
GPMin:    2 19:09:02       -7.063558        0.3187
GPMin:    3 19:09:08       -7.175949        0.2738
GPMin:    4 19:09:14       -7.244611        0.1500
GPMin:    5 19:09:19       -7.261763        0.0721
GPMin:    6 19:09:25       -7.270996        0.0704
GPMin:    7 19:09:31       -7.278167        0.0314
GPMin:    8 19:09:37       -7.280614        0.0150
       Step     Time          Energy         fmax
GPMin:    0 19:09:48       -6.332515        0.3362
GPMin:    1 19:09:55       -6.564217        0.2985
GPMin:    2 19:10:02       -6.719417        0.2441
GPMin:    3 19:10:09       -6.840144        0.1774
GPMin:    4 19:10:16       -6.922216        0.1521
GPMin:    5 19:10:23       -6.967954        0.1159
GPMin:    6 19:10:29       -6.997707        0.0824
GPMin:    7 19:10:35       -7.011591        0.0890
GPMin:    8 19:10:41       -7.031177        0.0877
GPMin:    9 19:10:47       -7.061781        0.0919
GPMin:   10 19:10:53       -7.099059        0.1043
GPMin:   11 19:10:59       -7.143760        0.0989
GPMin:   12 19:11:05       -7.183532        0.1017
GPMin:   13 19:11:11       -7.212405        0.0990
GPMin:   14 19:11:17       -7.236522        0.0807
GPMin:   15 19:11:23       -7.256970        0.0511
GPMin:   16 19:11:29       -7.267649        0.0470
GPMin:   17 19:11:35       -7.273297        0.0432
GPMin:   18 19:11:40       -7.277622        0.0296
GPMin:   19 19:11:46       -7.279297        0.0143
       Step     Time          Energy         fmax
GPMin:    0 19:12:01       -5.911471        0.7333
GPMin:    1 19:12:09       -6.230417        0.2604
GPMin:    2 19:12:16       -6.394173        0.2465
GPMin:    3 19:12:22       -6.505607        0.2532
GPMin:    4 19:12:28       -6.591599        0.2586
GPMin:    5 19:12:34       -6.746326        0.2464
GPMin:    6 19:12:40       -6.816854        0.2312
GPMin:    7 19:12:47       -6.911753        0.1941
GPMin:    8 19:12:53       -6.994959        0.1612
GPMin:    9 19:13:00       -7.059301        0.1361
GPMin:   10 19:13:06       -7.096917        0.1175
GPMin:   11 19:13:12       -7.125885        0.1002
GPMin:   12 19:13:17       -7.158068        0.1097
GPMin:   13 19:13:23       -7.190047        0.0911
GPMin:   14 19:13:29       -7.219422        0.0875
GPMin:   15 19:13:35       -7.244510        0.0803
GPMin:   16 19:13:41       -7.264107        0.0625
GPMin:   17 19:13:46       -7.273993        0.0385
GPMin:   18 19:13:51       -7.277023        0.0326
GPMin:   19 19:13:56       -7.278676        0.0237
GPMin:   20 19:14:01       -7.279726        0.0134
       Step     Time          Energy         fmax
GPMin:    0 19:14:15       -6.081045        0.2749
GPMin:    1 19:14:23       -6.238958        0.2295
GPMin:    2 19:14:29       -6.386858        0.2449
GPMin:    3 19:14:36       -6.512762        0.2539
GPMin:    4 19:14:42       -6.619798        0.2569
GPMin:    5 19:14:49       -6.708596        0.2555
GPMin:    6 19:14:55       -6.803021        0.2381
GPMin:    7 19:15:01       -6.859272        0.2121
GPMin:    8 19:15:07       -6.911446        0.1603
GPMin:    9 19:15:13       -6.954317        0.0983
GPMin:   10 19:15:19       -6.987348        0.1316
GPMin:   11 19:15:25       -7.026671        0.1400
GPMin:   12 19:15:30       -7.079784        0.1105
GPMin:   13 19:15:35       -7.129738        0.1070
GPMin:   14 19:15:40       -7.172689        0.1013
GPMin:   15 19:15:46       -7.203110        0.0851
GPMin:   16 19:15:51       -7.218432        0.0718
GPMin:   17 19:15:56       -7.228690        0.0689
GPMin:   18 19:16:01       -7.240280        0.0579
GPMin:   19 19:16:07       -7.250187        0.0538
GPMin:   20 19:16:12       -7.257222        0.0429
GPMin:   21 19:16:17       -7.262376        0.0363
GPMin:   22 19:16:22       -7.266577        0.0391
GPMin:   23 19:16:27       -7.270610        0.0336
GPMin:   24 19:16:33       -7.274829        0.0278
GPMin:   25 19:16:38       -7.277417        0.0259
GPMin:   26 19:16:43       -7.278641        0.0215
GPMin:   27 19:16:48       -7.279526        0.0193
       Step     Time          Energy         fmax
GPMin:    0 19:17:03       -6.278448        0.6755
GPMin:    1 19:17:11       -6.465730        0.2250
GPMin:    2 19:17:17       -6.570962        0.1748
GPMin:    3 19:17:23       -6.653013        0.1292
GPMin:    4 19:17:29       -6.705895        0.1367
GPMin:    5 19:17:35       -6.750798        0.1444
GPMin:    6 19:17:41       -6.801645        0.1544
GPMin:    7 19:17:47       -6.856204        0.1583
GPMin:    8 19:17:53       -6.925879        0.1686
GPMin:    9 19:18:00       -6.988129        0.1764
GPMin:   10 19:18:06       -7.040296        0.1686
GPMin:   11 19:18:13       -7.088605        0.1355
GPMin:   12 19:18:18       -7.120972        0.1173
GPMin:   13 19:18:24       -7.139744        0.0981
GPMin:   14 19:18:30       -7.156403        0.0663
GPMin:   15 19:18:36       -7.167142        0.0685
GPMin:   16 19:18:42       -7.177769        0.0730
GPMin:   17 19:18:48       -7.192280        0.0807
GPMin:   18 19:18:54       -7.213190        0.0820
GPMin:   19 19:18:59       -7.238103        0.0756
GPMin:   20 19:19:05       -7.260113        0.0549
GPMin:   21 19:19:11       -7.272562        0.0462
GPMin:   22 19:19:16       -7.276079        0.0323
GPMin:   23 19:19:20       -7.277411        0.0247
GPMin:   24 19:19:26       -7.278972        0.0238
GPMin:   25 19:19:30       -7.279580        0.0158
       Step     Time          Energy         fmax
GPMin:    0 19:19:42       -6.552066        0.9881
GPMin:    1 19:19:49       -6.863724        0.2741
GPMin:    2 19:19:56       -6.938124        0.1407
GPMin:    3 19:20:02       -6.977729        0.1366
GPMin:    4 19:20:07       -7.014552        0.0954
GPMin:    5 19:20:13       -7.045588        0.1004
GPMin:    6 19:20:19       -7.088724        0.0816
GPMin:    7 19:20:25       -7.123812        0.0904
GPMin:    8 19:20:31       -7.162509        0.0997
GPMin:    9 19:20:36       -7.202387        0.0961
GPMin:   10 19:20:42       -7.233641        0.0848
GPMin:   11 19:20:48       -7.257229        0.0640
GPMin:   12 19:20:53       -7.272800        0.0507
GPMin:   13 19:20:59       -7.278609        0.0367
GPMin:   14 19:21:04       -7.279608        0.0242
GPMin:   15 19:21:09       -7.280681        0.0092
       Step     Time          Energy         fmax
GPMin:    0 19:21:24       -6.192607        0.2766
GPMin:    1 19:21:31       -6.395547        0.1990
GPMin:    2 19:21:37       -6.499603        0.1912
GPMin:    3 19:21:43       -6.573012        0.1932
GPMin:    4 19:21:49       -6.645721        0.1925
GPMin:    5 19:21:56       -6.718256        0.1873
GPMin:    6 19:22:02       -6.796176        0.1827
GPMin:    7 19:22:08       -6.886327        0.1830
GPMin:    8 19:22:15       -6.975671        0.1753
GPMin:    9 19:22:21       -7.049282        0.1460
GPMin:   10 19:22:27       -7.098752        0.1066
GPMin:   11 19:22:33       -7.123663        0.0969
GPMin:   12 19:22:38       -7.142960        0.0964
GPMin:   13 19:22:44       -7.164869        0.0941
GPMin:   14 19:22:50       -7.189667        0.1126
GPMin:   15 19:22:56       -7.216795        0.1200
GPMin:   16 19:23:01       -7.245709        0.1024
GPMin:   17 19:23:07       -7.266845        0.0634
GPMin:   18 19:23:13       -7.275851        0.0257
GPMin:   19 19:23:18       -7.278157        0.0271
GPMin:   20 19:23:23       -7.279446        0.0284
GPMin:   21 19:23:27       -7.280165        0.0157
       Step     Time          Energy         fmax
GPMin:    0 19:23:41       -6.756852        0.3335
GPMin:    1 19:23:48       -6.866061        0.1677
GPMin:    2 19:23:54       -6.937972        0.1439
GPMin:    3 19:24:01       -6.973610        0.1431
GPMin:    4 19:24:07       -7.014592        0.1412
GPMin:    5 19:24:13       -7.062128        0.1237
GPMin:    6 19:24:19       -7.091138        0.0697
GPMin:    7 19:24:24       -7.099983        0.0293
GPMin:    8 19:24:30       -7.103759        0.0283
GPMin:    9 19:24:35       -7.107444        0.0213
GPMin:   10 19:24:40       -7.110181        0.0185
       Step     Time          Energy         fmax
GPMin:    0 19:24:54       -6.604918        0.2665
GPMin:    1 19:25:01       -6.721507        0.2497
GPMin:    2 19:25:07       -6.826544        0.2593
GPMin:    3 19:25:14       -6.927885        0.2472
GPMin:    4 19:25:19       -7.016473        0.1909
GPMin:    5 19:25:25       -7.070076        0.0863
GPMin:    6 19:25:31       -7.092006        0.0577
GPMin:    7 19:25:36       -7.104830        0.0606
GPMin:    8 19:25:42       -7.115440        0.0681
GPMin:    9 19:25:48       -7.129663        0.0628
GPMin:   10 19:25:54       -7.143851        0.0462
GPMin:   11 19:25:59       -7.151742        0.0347
GPMin:   12 19:26:05       -7.154978        0.0317
GPMin:   13 19:26:10       -7.159838        0.0390
GPMin:   14 19:26:15       -7.172397        0.0523
GPMin:   15 19:26:21       -7.195346        0.0672
GPMin:   16 19:26:27       -7.222198        0.0698
GPMin:   17 19:26:33       -7.247057        0.0676
GPMin:   18 19:26:39       -7.263984        0.0536
GPMin:   19 19:26:44       -7.271262        0.0392
GPMin:   20 19:26:49       -7.273956        0.0317
GPMin:   21 19:26:55       -7.277454        0.0321
GPMin:   22 19:27:00       -7.279506        0.0237
GPMin:   23 19:27:05       -7.280664        0.0167
       Step     Time          Energy         fmax
GPMin:    0 19:27:19       -6.570551        0.4801
GPMin:    1 19:27:26       -6.806905        0.1762
GPMin:    2 19:27:33       -6.891472        0.1469
GPMin:    3 19:27:40       -6.967075        0.1487
GPMin:    4 19:27:46       -7.038741        0.1429
GPMin:    5 19:27:52       -7.103515        0.1265
GPMin:    6 19:27:59       -7.154245        0.0974
GPMin:    7 19:28:05       -7.187054        0.0712
GPMin:    8 19:28:11       -7.204472        0.0599
GPMin:    9 19:28:16       -7.219500        0.0613
GPMin:   10 19:28:22       -7.239144        0.0708
GPMin:   11 19:28:28       -7.260767        0.0584
GPMin:   12 19:28:34       -7.275263        0.0439
GPMin:   13 19:28:39       -7.279516        0.0332
GPMin:   14 19:28:43       -7.280498        0.0165
       Step     Time          Energy         fmax
GPMin:    0 19:28:59       -6.271109        0.4016
GPMin:    1 19:29:07       -6.490868        0.2810
GPMin:    2 19:29:14       -6.643334        0.2461
GPMin:    3 19:29:20       -6.785198        0.2368
GPMin:    4 19:29:27       -6.906861        0.2249
GPMin:    5 19:29:33       -7.010032        0.2075
GPMin:    6 19:29:40       -7.096236        0.1891
GPMin:    7 19:29:46       -7.167150        0.1654
GPMin:    8 19:29:53       -7.220685        0.1201
GPMin:    9 19:29:59       -7.253299        0.0683
GPMin:   10 19:30:05       -7.269233        0.0552
GPMin:   11 19:30:10       -7.275161        0.0380
GPMin:   12 19:30:15       -7.277148        0.0304
GPMin:   13 19:30:20       -7.279604        0.0208
GPMin:   14 19:30:25       -7.280302        0.0163
       Step     Time          Energy         fmax
GPMin:    0 19:30:41       -6.233929        0.5374
GPMin:    1 19:30:46       -6.403186        0.1334
GPMin:    2 19:30:53       -6.455369        0.1151
GPMin:    3 19:30:59       -6.496377        0.1053
GPMin:    4 19:31:05       -6.529722        0.0964
GPMin:    5 19:31:11       -6.568293        0.1061
GPMin:    6 19:31:17       -6.614455        0.1272
GPMin:    7 19:31:22       -6.672539        0.1569
GPMin:    8 19:31:28       -6.742331        0.1711
GPMin:    9 19:31:33       -6.812287        0.1410
GPMin:   10 19:31:39       -6.846960        0.0403
GPMin:   11 19:31:44       -6.849312        0.0173
       Step     Time          Energy         fmax
GPMin:    0 19:31:59       -6.448617        0.4338
GPMin:    1 19:32:05       -6.741715        0.3393
GPMin:    2 19:32:12       -6.926398        0.2786
GPMin:    3 19:32:18       -7.047236        0.1965
GPMin:    4 19:32:25       -7.102898        0.1157
GPMin:    5 19:32:31       -7.121000        0.0943
GPMin:    6 19:32:37       -7.135342        0.1003
GPMin:    7 19:32:43       -7.154145        0.0915
GPMin:    8 19:32:48       -7.175366        0.0917
GPMin:    9 19:32:54       -7.199469        0.0993
GPMin:   10 19:33:00       -7.223533        0.0895
GPMin:   11 19:33:06       -7.247732        0.0692
GPMin:   12 19:33:12       -7.265842        0.0687
GPMin:   13 19:33:17       -7.274319        0.0518
GPMin:   14 19:33:22       -7.277695        0.0315
