Radial distance r (atomic units), theoretical Hartree potential (atomic units), calculated Hartree potential (atomic units)
1.1011011011011012, 0.6972143509582208, 0.7045931273055143
1.1111111111111112, 0.6941007558783978, 0.7014058171513714
1.1211211211211212, 0.6909997143369067, 0.6982323770199325
1.1311311311311312, 0.6879113619574286, 0.6950729075937259
1.1411411411411412, 0.6848358277946855, 0.6919275042118872
1.1511511511511512, 0.6817732345101704, 0.6887962569926168
1.1611611611611612, 0.678723698543804, 0.6856792509543209
1.1711711711711712, 0.6756873302816091, 0.6825765661353581
1.1811811811811812, 0.6726642342194878, 0.6794882777123272
1.1911911911911912, 0.6696545091231872, 0.6764144561168363
1.2012012012012012, 0.6666582481845384, 0.6733551671507038
1.2112112112112112, 0.6636755391740476, 0.6703104720995475
1.2212212212212212, 0.6607064645899218, 0.6672804278447255
1.2312312312312312, 0.6577511018036053, 0.6642650869735964
1.2412412412412412, 0.6548095232019064, 0.6612644978880763
1.2512512512512513, 0.6518817963257837, 0.6582787049114678
1.2612612612612613, 0.6489679840058724, 0.6553077483935489
1.2712712712712713, 0.646068144494817, 0.6523516648139057
1.2812812812812813, 0.6431823315964817, 0.649410486883505
1.2912912912912913, 0.6403105947921097, 0.6464842436444969
1.3013013013013013, 0.6374529793634957, 0.6435729605682494
1.3113113113113113, 0.6346095265132381, 0.6406766596516146
1.3213213213213213, 0.6317802734821374, 0.6377953595114281
1.3313313313313313, 0.6289652536638008, 0.6349290754772499
1.3413413413413413, 0.6261644967165173, 0.6320778196823538
1.3513513513513513, 0.6233780286724613, 0.6292416011529739
1.3613613613613613, 0.6206058720442866, 0.6264204258958205
1.3713713713713713, 0.6178480459291661, 0.6236142969838784
1.3813813813813813, 0.6151045661103354, 0.6208232146405009
1.3913913913913913, 0.6123754451561946, 0.6180471763218172
1.4014014014014013, 0.6096606925170245, 0.6152861767974654
1.4114114114114114, 0.6069603146193666, 0.6125402082296745
1.4214214214214214, 0.6042743149581238, 0.6098092602507089
1.4314314314314314, 0.6016026941864274, 0.6070933200386964
1.4414414414414414, 0.5989454502033252, 0.6043923723918613
1.4514514514514514, 0.5963025782393341, 0.6017063998011797
1.4614614614614614, 0.5936740709399099, 0.5990353825214793
1.4714714714714714, 0.5910599184468776, 0.596379298641008
1.4814814814814814, 0.5884601084778683, 0.5937381241494873
1.4914914914914914, 0.5858746264038095, 0.5911118330046774
1.5015015015015014, 0.5833034553245084, 0.588500397197474
1.5115115115115114, 0.5807465761423757, 0.5859037868155603
1.5215215215215214, 0.5782039676343271, 0.5833219701056364
1.5315315315315314, 0.5756756065219079, 0.5807549135342471
1.5415415415415414, 0.5731614675396768, 0.5782025818472357
1.5515515515515514, 0.57066152350189, 0.5756649381278407
1.5615615615615615, 0.5681757453675251, 0.573141943853462
1.5715715715715715, 0.5657041023036787, 0.5706335589511194
1.5815815815815815, 0.5632465617473782, 0.5681397418516242
1.5915915915915915, 0.5608030894658418, 0.565660449542487
1.6016016016016015, 0.5583736496152212, 0.5631956376195861
1.6116116116116117, 0.5559582047978642, 0.5607452603376163
1.6216216216216217, 0.5535567161181268, 0.5583092706593424
1.6316316316316317, 0.5511691432367714, 0.5558876203036781
1.6416416416416417, 0.5487954444239802, 0.5534802597926128
1.6516516516516517, 0.5464355766110192, 0.5510871384970083
1.6616616616616617, 0.5440894954405784, 0.5487082046812856
1.6716716716716717, 0.5417571553158236, 0.5463434055470253
1.6816816816816818, 0.5394385094481852, 0.5439926872755001
1.6916916916916918, 0.5371335099039148, 0.5416559950691617
1.7017017017017018, 0.5348421076494393, 0.5393332731921027
1.7117117117117118, 0.5325642525955349, 0.537024465009513
1.7217217217217218, 0.5302998936403555, 0.5347295130261512
1.7317317317317318, 0.5280489787113344, 0.5324483589238511
1.7417417417417418, 0.5258114548059907, 0.5301809435980817
1.7517517517517518, 0.5235872680316632, 0.5279272071935811
1.7617617617617618, 0.5213763636441966, 0.525687089139083
1.7717717717717718, 0.5191786860856046, 0.5234605281811539
1.7817817817817818, 0.5169941790207341, 0.5212474624171594
1.7917917917917918, 0.5148227853729522, 0.5190478293273788
1.8018018018018018, 0.5126644473588806, 0.516861565806285
1.8118118118118118, 0.5105191065221973, 0.5146886081930065
1.8218218218218218, 0.5083867037665292, 0.5125288923009909
1.8318318318318318, 0.5062671793874558, 0.5103823534468842
1.8418418418418419, 0.5041604731036454, 0.5082489264786454
1.8518518518518519, 0.5020665240871431, 0.5061285458029097
1.8618618618618619, 0.49998527099283036, 0.5040211454116205
1.8718718718718719, 0.49791665198707796, 0.501926658907941
1.8818818818818819, 0.495860604775608, 0.4998450195314659
1.8918918918918919, 0.49381706663058506, 0.4977761601827452
1.901901901901902, 0.49178597441695526, 0.49572001344713673
1.911911911911912, 0.4897672646180497, 0.4936765116180014
1.921921921921922, 0.4877608733604709, 0.4916455867192559
1.931931931931932, 0.4857667364382776, 0.48962717052729804
1.941941941941942, 0.4837847893364858, 0.4876211945923166
1.951951951951952, 0.48181496725390227, 0.48562759025900154
1.961961961961962, 0.47985720512530605, 0.4836462886866671
1.971971971971972, 0.4779114376429925, 0.4816772208688006
1.981981981981982, 0.4759775992776971, 0.4797203176520509
1.991991991991992, 0.4740556242989127, 0.47777550975466837
2.002002002002002, 0.47214544679461323, 0.47584272778440895
2.012012012012012, 0.47024700069040243, 0.47392190225591535
2.022022022022022, 0.4683602197680956, 0.4720129636075864
2.032032032032032, 0.46648503768375355, 0.4701158422179467
2.042042042042042, 0.4646213879851775, 0.46823046842152793
2.052052052052052, 0.46276920412888134, 0.46635677252427354
2.062062062062062, 0.46092841949655144, 0.46449468481847767
2.0720720720720722, 0.45909896741100786, 0.4626441355972688
2.0820820820820822, 0.4572807811516786, 0.46080505516864906
2.0920920920920922, 0.45547379396959864, 0.45897737386909987
2.1021021021021022, 0.45367793910194565, 0.45716102207676407
2.1121121121121122, 0.451893149786123, 0.45535593022421333
2.1221221221221223, 0.45011935927340274, 0.45356202881081326
2.1321321321321323, 0.44835650084213696, 0.4517792484146926
2.1421421421421423, 0.44660450781055044, 0.4500075197043288
2.1521521521521523, 0.44486331354912345, 0.44824677344975683
2.1621621621621623, 0.4431328514925756, 0.44649694053341227
2.1721721721721723, 0.44141305515145984, 0.44475795196061607
2.1821821821821823, 0.4397038581233771, 0.4430297388697098
2.1921921921921923, 0.43800519410382066, 0.4413122325418508
2.2022022022022023, 0.4363169968966595, 0.4396053644104749
2.2122122122122123, 0.43463920042426896, 0.43790906607043373
2.2222222222222223, 0.432971738737319, 0.4362232692868171
2.2322322322322323, 0.43131454602422775, 0.4345479060034658
2.2422422422422423, 0.4296675566202882, 0.43288290835118354
2.2522522522522523, 0.4280307050164777, 0.4312282086556557
2.2622622622622623, 0.42640392586795683, 0.4295837394450811
2.2722722722722724, 0.42478715400226696, 0.42794943345752545
2.2822822822822824, 0.4231803244272328, 0.42632522364800207
2.2922922922922924, 0.42158337233857834, 0.424711043195287
2.3023023023023024, 0.41999623312726314, 0.42310682550847645
2.3123123123123124, 0.4184188423865464, 0.42151250423329084
2.3223223223223224, 0.41685113591878536, 0.41992801325813406
2.3323323323323324, 0.4152930497419753, 0.4183532867199125
2.3423423423423424, 0.41374452009603774, 0.41678825900962163
2.3523523523523524, 0.4122054834488634, 0.4152328647777036
2.3623623623623624, 0.4106758765021157, 0.4136870389391854
2.3723723723723724, 0.40915563619680184, 0.412150716678599
2.3823823823823824, 0.40764469971861805, 0.41062383345469283
2.3923923923923924, 0.40614300450307217, 0.4091063250049379
2.4024024024024024, 0.40465048824039374, 0.4075981273498338
2.4124124124124124, 0.4031670888802326, 0.406099176797022
2.4224224224224224, 0.4016927446361561, 0.4046094099452088
2.4324324324324325, 0.40022739398994606, 0.4031287636879045
2.4424424424424425, 0.3987709756957038, 0.40165717521698374
2.4524524524524525, 0.3973234287837675, 0.4001945820260707
2.4624624624624625, 0.39588469256444636, 0.39874092191375526
2.4724724724724725, 0.39445470663157733, 0.3972961329866434
2.4824824824824825, 0.39303341086590826, 0.39586015366224725
2.4924924924924925, 0.39162074543831366, 0.3944329226717182
2.5025025025025025, 0.39021665081284596, 0.39301437906242853
2.5125125125125125, 0.388821067749628, 0.3916044622004048
2.5225225225225225, 0.38743393730759035, 0.39020311177261685
2.5325325325325325, 0.38605520084705863, 0.3888102677891279
2.5425425425425425, 0.38468480003219374, 0.3874258705851073
2.5525525525525525, 0.38332267683329024, 0.3860498608227125
2.5625625625625625, 0.38196877352893627, 0.38468217949284056
2.5725725725725725, 0.380623032708039, 0.383322767916757
2.5825825825825826, 0.37928539727171945, 0.3819715677476014
2.5925925925925926, 0.37795581043508064, 0.38062852097177563
2.6026026026026026, 0.37663421572885136, 0.37929356991021795
2.6126126126126126, 0.3753205570009118, 0.3779666572195653
2.6226226226226226, 0.3740147784177014, 0.3766477258932074
2.6326326326326326, 0.3727168244655141, 0.37533671926223666
2.6426426426426426, 0.3714266399516843, 0.3740335809962954
2.6526526526526526, 0.3701441700056658, 0.372738255104325
2.6626626626626626, 0.3688693600800076, 0.3714506859352178
2.6726726726726726, 0.3676021559512291, 0.3701708181783777
2.6826826826826826, 0.3663425037205982, 0.36889859686418924
2.6926926926926926, 0.3650903498148149, 0.3676339673643989
2.7027027027027026, 0.3638456409866032, 0.36637687539241287
2.7127127127127126, 0.36260832431521406, 0.3651272670035107
2.7227227227227226, 0.36137834720684225, 0.36388508859498064
2.7327327327327327, 0.3601556573949598, 0.36265028690617696
2.7427427427427427, 0.3589402029405684, 0.36142280901850216
2.7527527527527527, 0.35773193223237326, 0.3602026023553169
2.7627627627627627, 0.3565307939868809, 0.35898961468178
2.7727727727727727, 0.35533673724842385, 0.3577837941046195
2.7827827827827827, 0.35414971138911283, 0.3565850890718391
2.7927927927927927, 0.35296966610872166, 0.35539344837235926
2.8028028028028027, 0.3517965514345034, 0.35420882113559843
2.8128128128128127, 0.3506303177209435, 0.35303115683099306
2.8228228228228227, 0.3494709156494493, 0.3518604052674613
2.8328328328328327, 0.34831829622797933, 0.3506965165928102
2.8428428428428427, 0.3471724107906144, 0.34953944129308884
2.8528528528528527, 0.34603321099707157, 0.3483891301918908
2.8628628628628627, 0.3449006488321638, 0.34724553444960454
2.8728728728728727, 0.343774676605207, 0.3461086055626171
2.8828828828828827, 0.34265524694937516, 0.3449782953624697
2.8928928928928928, 0.3415423128210076, 0.343854556014969
2.9029029029029028, 0.3404358274988673, 0.3427373400192546
2.9129129129129128, 0.3393357445833545, 0.3416266002068248
2.9229229229229228, 0.33824201799567544, 0.3405222897405216
2.932932932932933, 0.33715460197696817, 0.3394243621134774
2.942942942942943, 0.3360734510873885, 0.33833277114802346
2.952952952952953, 0.33499852020515497, 0.3372474709945633
2.962962962962963, 0.3339297645255564, 0.33616841613041104
2.972972972972973, 0.33286713955992286, 0.335095561358596
2.982982982982983, 0.33181060113456096, 0.3340288618066363
2.992992992992993, 0.3307601053896554, 0.33296827292528103
3.003003003003003, 0.3297156087781378, 0.33191375048722327
3.013013013013013, 0.3286770680645246, 0.33086525058578475
3.023023023023023, 0.32764444032372436, 0.32982272963357395
3.033033033033033, 0.32661768293981647, 0.3287861443611177
3.043043043043043, 0.3255967536048021, 0.32775545181546845
3.053053053053053, 0.3245816103173289, 0.3267306093587874
3.063063063063063, 0.3235722113813901, 0.3257115746669056
3.073073073073073, 0.3225685154049992, 0.3246983057278632
3.083083083083083, 0.321570481298842, 0.32369076084042797
3.093093093093093, 0.32057806827490576, 0.32268889861259464
3.103103103103103, 0.3195912358450874, 0.3216926779600651
3.113113113113113, 0.31860994381978236, 0.32070205810471136
3.123123123123123, 0.3176341523064527, 0.3197169985730214
3.133133133133133, 0.31666382170817825, 0.3187374591945291
3.143143143143143, 0.3156989127221898, 0.3177634001002294
3.153153153153153, 0.3147393863383858, 0.31679478172097886
3.163163163163163, 0.31378520383783337, 0.3158315647858829
3.173173173173173, 0.31283632679125495, 0.31487371032067046
3.183183183183183, 0.31189271705750027, 0.31392117964605665
3.193193193193193, 0.3109543367820056, 0.3129739343760942
3.203203203203203, 0.31002114839524036, 0.31203193641651505
3.2132132132132134, 0.30909311461114203, 0.3110951479630609
3.2232232232232234, 0.30817019842554033, 0.3101635314998065
3.2332332332332334, 0.3072523631145705, 0.3092370497974728
3.2432432432432434, 0.30633957223307756, 0.3083156659117335
3.2532532532532534, 0.30543178961301165, 0.3073993431815141
3.2632632632632634, 0.30452897936181456, 0.3064880452272842
3.2732732732732734, 0.30363110586079906, 0.3055817359493445
3.2832832832832834, 0.302738133763521, 0.3046803795261078
3.2932932932932935, 0.3018500279941449, 0.3037839404123753
3.3033033033033035, 0.300966753745804, 0.30289238333760876
3.3133133133133135, 0.30008827647895403, 0.30200567330419925
3.3233233233233235, 0.2992145619197234, 0.3011237755857317
3.3333333333333335, 0.29834557605825823, 0.30024665572524784
3.3433433433433435, 0.297481285147064, 0.29937427953350576
3.3533533533533535, 0.2966216556993437, 0.2985066130872386
3.3633633633633635, 0.29576665448733325, 0.29764362272741096
3.3733733733733735, 0.29491624854063464, 0.2967852750574754
3.3833833833833835, 0.2940704051445471, 0.2959315369416272
3.3933933933933935, 0.293229091838397, 0.29508237550306027
3.4034034034034035, 0.29239227641386617, 0.2942377581222221
3.4134134134134135, 0.2915599269133203, 0.2933976524350704
3.4234234234234235, 0.2907320116281362, 0.2925620263313298
3.4334334334334335, 0.28990849909703065, 0.2917308479527512
3.4434434434434436, 0.2890893581043879, 0.2909040856913712
3.4534534534534536, 0.28827455767858945, 0.29008170818777496
3.4634634634634636, 0.28746406709034444, 0.28926368432936084
3.4734734734734736, 0.2866578558510218, 0.28844998324860777
3.4834834834834836, 0.28585589371098424, 0.2876405743213455
3.4934934934934936, 0.28505815065792406, 0.2868354271650284
3.5035035035035036, 0.284264596915202, 0.286034511637013
3.5135135135135136, 0.28347520294018863, 0.2852377978328381
3.5235235235235236, 0.28268993942260867, 0.2844452560845109
3.5335335335335336, 0.28190877728288877, 0.28365685695879594
3.5435435435435436, 0.281131687670509, 0.28287257125550935
3.5535535535535536, 0.2803586419623579, 0.2820923700058176
3.5635635635635636, 0.2795896117610918, 0.2813162244705414
3.5735735735735736, 0.2788245688934987, 0.280544106138465
3.5835835835835836, 0.27806348540886605, 0.2797759867246507
3.5935935935935936, 0.2773063335773541, 0.2790118381687596
3.6036036036036037, 0.2765530858883735, 0.2782516326333767
3.6136136136136137, 0.2758037150489689, 0.27749534250234464
3.6236236236236237, 0.275058193982207, 0.27674294037910085
3.6336336336336337, 0.2743164958255708, 0.2759943990850232
3.6436436436436437, 0.2735785939293599, 0.275249691657781
3.6536536536536537, 0.27284446185509537, 0.2745087913496936
3.6636636636636637, 0.2721140733739327, 0.27377167162609467
3.6736736736736737, 0.271387402465079, 0.2730383061637052
3.6836836836836837, 0.27066442331421803, 0.272308668849012
3.6936936936936937, 0.26994511031194146, 0.2715827337766543
3.7037037037037037, 0.26922943805218597, 0.2708604752478181
3.7137137137137137, 0.2685173813306787, 0.27014186776863713
3.7237237237237237, 0.2678089151433881, 0.26942688604860215
3.7337337337337337, 0.26710401468498324, 0.26871550499897784
3.7437437437437437, 0.2664026553472989, 0.26800769973122757
3.7537537537537538, 0.26570481271780977, 0.2673034455554461
3.7637637637637638, 0.26501046257810984, 0.26660271797880025
3.7737737737737738, 0.26431958090240154, 0.2659054927039779
3.7837837837837838, 0.26363214385599076, 0.2652117456276454
3.793793793793794, 0.26294812779379084, 0.26452145283891243
3.803803803803804, 0.2622675092588332, 0.26383459061780673
3.813813813813814, 0.26159026498078686, 0.2631511354337557
3.823823823823824, 0.26091637187448546, 0.2624710639440776
3.833833833833834, 0.2602458070384623, 0.2617943529924812
3.843843843843844, 0.2595785477534931, 0.2611209796075735
3.853853853853854, 0.25891457148114827, 0.26045092100137684
3.863863863863864, 0.25825385586235156, 0.25978415456785453
3.873873873873874, 0.2575963787159485, 0.25912065788144506
3.883883883883884, 0.25694211803728223, 0.25846040869560555
3.893893893893894, 0.2562910519967784, 0.2578033849413638
3.903903903903904, 0.25564315893853784, 0.25714956472587963
3.913913913913914, 0.25499841737893836, 0.2564989263310143
3.923923923923924, 0.25435680600524474, 0.2558514482119103
3.933933933933934, 0.2537183036742267, 0.2552071089955792
3.943943943943944, 0.253082889410787, 0.2545658874794985
3.953953953953954, 0.2524505424065963, 0.25392776263021805
3.963963963963964, 0.25182124201873834, 0.25329271358197547
3.973973973973974, 0.25119496776836236, 0.2526607196353202
3.983983983983984, 0.2505716993393451, 0.25203176025574764
3.993993993993994, 0.2499514165769614, 0.2514058150723409
4.004004004004004, 0.24933409948656324, 0.2507828638764234
4.014014014014014, 0.2487197282322678, 0.25016288662021946
4.024024024024024, 0.2481082831356539, 0.24954586341552457
4.034034034034034, 0.24749974467446767, 0.24893177453238444
4.044044044044044, 0.24689409348133673, 0.24832060039778342
4.054054054054054, 0.24629131034249305, 0.24771232159434237
4.064064064064064, 0.2456913761965048, 0.24710691885902505
4.074074074074074, 0.24509427213301685, 0.24650437308185427
4.084084084084084, 0.24449997939150003, 0.24590466530463642
4.094094094094094, 0.24390847936000928, 0.24530777671969614
4.104104104104104, 0.2433197535739504, 0.2447136886686191
4.114114114114114, 0.2427337837148556, 0.24412238264100466
4.124124124124124, 0.24215055160916793, 0.2435338402732271
4.134134134134134, 0.24157003922703432, 0.2429480433472061
4.1441441441441444, 0.24099222868110723, 0.24236497378918628
4.1541541541541545, 0.24041710222535523, 0.24178461366852583
4.1641641641641645, 0.23984464225388236, 0.24120694519649413
4.1741741741741745, 0.23927483129975555, 0.24063195072507793
4.1841841841841845, 0.23870765203384153, 0.24005961274579743
4.1941941941941945, 0.2381430872636518, 0.23948991388853005
4.2042042042042045, 0.23758111993219636, 0.23892283692034455
4.2142142142142145, 0.2370217331168461, 0.23835836474434258
4.2242242242242245, 0.23646491002820377, 0.23779648039851017
4.2342342342342345, 0.2359106340089834, 0.2372371670545776
4.2442442442442445, 0.2353588885328981, 0.23668040801688786
4.2542542542542545, 0.2348096572035568, 0.23612618672127447
4.2642642642642645, 0.23426292375336896, 0.2355744867339472
4.2742742742742745, 0.23371867204245797, 0.23502529175038753
4.2842842842842845, 0.23317688605758297, 0.2344785855942518
4.2942942942942945, 0.23263754991106878, 0.2339343522162834
4.3043043043043046, 0.23210064783974454, 0.2333925756932336
4.314314314314315, 0.23156616420389042, 0.23285324022679094
4.324324324324325, 0.2310340834861924, 0.2323163301425186
4.334334334334335, 0.23050439029070585, 0.23178182988880142
4.344344344344345, 0.22997706934182674, 0.2312497240357998
4.354354354354355, 0.22945210548327136, 0.2307199972744134
4.364364364364365, 0.22892948367706392, 0.2301926344152522
4.374374374374375, 0.2284091890025325, 0.2296676203876165
4.384384384384385, 0.22789120665531282, 0.22914494023848475
4.394394394394395, 0.22737552194636013, 0.22862457913150996
4.404404404404405, 0.22686212030096894, 0.228106522346024
4.414414414414415, 0.226350987257801, 0.22759075527605022
4.424424424424425, 0.22584210846792063, 0.22707726342932405
4.434434434434435, 0.22533546969383847, 0.22656603242632184
4.444444444444445, 0.2248310568085627, 0.22605704799929735
4.454454454454455, 0.22432885579465797, 0.22555029599132656
4.464464464464465, 0.22382885274331232, 0.22504576235536025
4.474474474474475, 0.22333103385341152, 0.2245434331532843
4.484484484484485, 0.22283538543062123, 0.2240432945549881
4.494494494494495, 0.22234189388647663, 0.22354533283744055
4.504504504504505, 0.22185054573747953, 0.22304953438377365
4.514514514514515, 0.22136132760420327, 0.22255588568237425
4.524524524524525, 0.2208742262104047, 0.2220643733259828
4.534534534534535, 0.22038922838214386, 0.2215749840108003
4.544544544544545, 0.21990632104691094, 0.22108770453560225
4.554554554554555, 0.21942549123276034, 0.2206025218008603
4.564564564564565, 0.2189467260674525, 0.22011942280787158
4.574574574574575, 0.21847001277760242, 0.2196383946578951
4.584584584584585, 0.21799533868783566, 0.2191594245512955
4.594594594594595, 0.2175226912199515, 0.2186824997866944
4.604604604604605, 0.21705205789209292, 0.21820760776012857
4.614614614614615, 0.21658342631792407, 0.21773473596421564
4.624624624624625, 0.21611678420581418, 0.21726387198732666
4.634634634634635, 0.21565211935802897, 0.21679500351276626
4.644644644644645, 0.21518941966992852, 0.2163281183179592
4.654654654654655, 0.2147286731291723, 0.21586320427364433
4.664664664664665, 0.2142698678149307, 0.2154002493430755
4.674674674674675, 0.21381299189710387, 0.21493924158122932
4.684684684684685, 0.21335803363554642, 0.21448016913401935
4.694694694694695, 0.21290498137929978, 0.21402302023751815
4.704704704704705, 0.2124538235658303, 0.21356778321718484
4.714714714714715, 0.21200454872027458, 0.2131144464871001
4.724724724724725, 0.2115571454546908, 0.21266299854920784
4.734734734734735, 0.2111116024673169, 0.21221342799256318
4.744744744744745, 0.2106679085418352, 0.21176572349258713
4.754754754754755, 0.21022605254664314, 0.21131987381032755
4.764764764764765, 0.20978602343413044, 0.2108758677917273
4.774774774774775, 0.20934781023996268, 0.21043369436689774
4.784784784784785, 0.20891140208237113, 0.20999334254939947
4.794794794794795, 0.20847678816144863, 0.2095548014355289
4.804804804804805, 0.20804395775845166, 0.20911806020361137
4.814814814814815, 0.20761290023510856, 0.20868310811330035
4.824824824824825, 0.2071836050329339, 0.20824993450488258
4.834834834834835, 0.20675606167254867, 0.20781852879858992
4.844844844844845, 0.20633025975300645, 0.20738888049391677
4.854854854854855, 0.20590618895112583, 0.20696097916894365
